timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
720,2079542232,-0.024475,0.0647625,-0.047025,-3.25305,3.89595,8.88105,15.3,-8.681251,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2079542242,-0.0341,0.045649998,-0.0438625,-3.25095,3.9409502,8.91705,15.3,-8.681251,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,2079542252,-0.041525,0.021175,-0.0396,-3.2340002,3.9870002,8.91705,15.281251,-8.587501,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,2079542262,-0.050049998,0.0050875,-0.0364375,-3.2010002,4.00605,8.89095,15.281251,-8.587501,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,2079542272,-0.056375,-0.0086624995,-0.031075,-3.1740003,4.032,8.86695,15.281251,-8.512501,-28.237501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,2079542282,-0.059675,-0.0193875,-0.032175,-3.153,4.032,8.841001,15.281251,-8.512501,-28.237501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2079542292,-0.0606375,-0.028875,-0.0342375,-3.1600502,3.999,8.838,15.356251,-8.4375,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2079542302,-0.0554125,-0.0331375,-0.0396,-3.1620002,3.9750001,8.833051,15.356251,-8.4375,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,2079542312,-0.0457875,-0.0353375,-0.047025,-3.18105,3.9490502,8.83605,15.431251,-8.3625,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2079542322,-0.033,-0.0353375,-0.056649998,-3.17895,3.9199502,8.817,15.431251,-8.3625,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,2079542332,-0.0213125,-0.0331375,-0.065175,-3.1669502,3.8860502,8.788051,15.468751,-8.306251,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2079542342,-0.009625,-0.028875,-0.0694375,-3.153,3.86505,8.73495,15.468751,-8.306251,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2079542352,-0.0011,-0.02145,-0.0748,-3.1600502,3.8460002,8.68305,15.468751,-8.231251,-28.181252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,2079542362,0.0042625,-0.0119624995,-0.0748,-3.1890001,3.8170502,8.67105,15.468751,-8.231251,-28.181252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,2079542373,0.0064625,-1.375E-4,-0.0757625,-3.2320502,3.7879503,8.653951,15.50625,-8.15625,-28.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,2079542383,0.007425,0.00935,-0.073699996,-3.28905,3.7549503,8.680051,15.50625,-8.15625,-28.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
