linear_acc,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2079544529,3,0.010289,0.115455,0.038349
2079544539,3,0.024704,0.109155,0.020017
2079544549,3,0.039937,0.103221,-0.00116
2079544559,3,0.057488,0.100326,-0.022891
2079544569,3,0.083723,0.096286,-0.045702
2079544579,3,0.116777,0.090436,-0.064143
2079544589,3,0.147499,0.082883,-0.073213
2079544599,3,0.167671,0.078693,-0.077533
2079544609,3,0.169443,0.085619,-0.07671
2079544619,3,0.152538,0.103929,-0.072541
2079544629,3,0.116603,0.130325,-0.064162
2079544639,3,0.068637,0.157571,-0.051585
2079544650,3,0.032052,0.165194,-0.048419
2079544660,3,0.002785,0.19268,-0.032031
2079544670,3,-0.024267,0.232099,-0.011068
2079544680,3,-0.051145,0.276978,0.007234
2079544690,3,-0.084459,0.328843,0.029665
2079544700,3,-0.121899,0.382337,0.060762
2079544710,3,-0.153958,0.434582,0.093429
2079544720,3,-0.172903,0.478996,0.119818
2079544730,3,-0.171904,0.506226,0.131927
2079544740,3,-0.155464,0.518179,0.128015
2079544750,3,-0.129671,0.521867,0.111478
2079544760,3,-0.09965,0.523541,0.087778
2079544770,3,-0.069824,0.524433,0.057006
2079544781,3,-0.037791,0.520039,0.018279
2079544791,3,-0.001757,0.507011,-0.022406
2079544801,3,0.032879,0.487203,-0.059744
2079544811,3,0.06397,0.464333,-0.088337
2079544821,3,0.096699,0.439143,-0.11236
2079544831,3,0.132521,0.412606,-0.133941
2079544841,3,0.169734,0.385566,-0.150696
2079544851,3,0.206784,0.356401,-0.160843
2079544861,3,0.2437,0.31998,-0.165513
2079544871,3,0.271,0.283054,-0.159034
2079544881,3,0.287031,0.249364,-0.145614
2079544891,3,0.295513,0.220305,-0.132772
2079544901,3,0.300638,0.192333,-0.114517
2079544912,3,0.306974,0.159676,-0.094359
2079544922,3,0.31715,0.121101,-0.074019
2079544932,3,0.333527,0.07977,-0.060045
2079544942,3,0.350396,0.042428,-0.051228
2079544952,3,0.347801,0.025961,-0.032108
2079544962,3,0.329317,-0.007961,-0.023452
2079544972,3,0.301761,-0.051379,-0.009567
2079544982,3,0.268479,-0.098564,0.00952
