qmc6308,qst,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
2079547610,3,-58.818752,40.706253,18.31875
2079547630,3,-59.41875,40.21875,17.925001
2079547650,3,-59.9625,39.768753,17.493752
2079547670,3,-60.412502,39.375,16.987501
2079547690,3,-60.843754,39.037502,16.462502
2079547710,3,-61.237503,38.737503,15.918751
2079547730,3,-61.593754,38.456253,15.375001
2079547750,3,-61.8375,38.193752,14.775001
2079547770,3,-62.081253,37.96875,14.212501
2079547790,3,-62.30625,37.7625,13.650001
2079547810,3,-62.475002,37.59375,13.087501
2079547830,3,-62.60625,37.3875,12.50625
2079547850,3,-62.812504,37.162502,11.981251
2079547870,3,-63.018753,36.91875,11.45625
2079547890,3,-63.225002,36.61875,10.9875
2079547910,3,-63.412502,36.300003,10.575001
2079547930,3,-63.600002,35.925003,10.21875
2079547950,3,-63.787502,35.53125,9.918751
2079547970,3,-64.03125,35.0625,9.637501
2079547990,3,-64.3125,34.537502,9.39375
2079548010,3,-64.631256,33.9375,9.150001
2079548030,3,-64.93125,33.28125,8.868751
2079548050,3,-65.287506,32.568752,8.56875
2079548070,3,-65.68125,31.781252,8.212501
2079548090,3,-66.131256,30.91875,7.8750005
2079548110,3,-66.58125,30.000002,7.5375004
2079548130,3,-67.068756,29.025002,7.2000003
2079548150,3,-67.51875,28.050001,6.8625
2079548170,3,-67.9875,27.056252,6.61875
2079548190,3,-68.381256,26.081251,6.4125004
2079548210,3,-68.793755,25.125002,6.2625003
2079548230,3,-69.15,24.225,6.1687503
2079548250,3,-69.506256,23.362501,6.1875005
2079548270,3,-69.80625,22.59375,6.2812505
2079548290,3,-70.03125,21.88125,6.43125
2079548310,3,-70.18125,21.300001,6.61875
2079548330,3,-70.33125,20.85,6.9
2079548350,3,-70.425,20.493752,7.2562504
2079548370,3,-70.425,20.2875,7.65
2079548390,3,-70.350006,20.19375,8.00625
2079548410,3,-70.2375,20.19375,8.400001
2079548430,3,-70.125,20.306252,8.775001
2079548450,3,-69.975006,20.475,9.075001
2079548470,3,-69.76875,20.737501,9.337501
2079548490,3,-69.61875,21.018751,9.525001
2079548510,3,-69.43125,21.35625,9.675
2079548530,3,-69.262505,21.69375,9.76875
2079548550,3,-69.05625,22.050001,9.825001
2079548570,3,-68.850006,22.40625,9.7875
2079548590,3,-68.625,22.78125,9.75
2079548610,3,-68.4375,23.1375,9.731251
2079548630,3,-68.2125,23.475,9.712501
2079548650,3,-68.043755,23.775002,9.65625
2079548670,3,-67.856255,24.056252,9.675
2079548690,3,-67.6875,24.337502,9.69375
2079548710,3,-67.537506,24.618752,9.75
2079548730,3,-67.33125,24.900002,9.825001
2079548750,3,-67.0875,25.181252,9.9375
2079548770,3,-66.84375,25.48125,10.087501
2079548790,3,-66.5625,25.781252,10.293751
2079548810,3,-66.262505,26.081251,10.44375
2079548830,3,-65.9625,26.38125,10.575001
2079548850,3,-65.64375,26.681252,10.668751
2079548870,3,-65.34375,26.98125,10.762501
2079548890,3,-65.025,27.300001,10.875
2079548910,3,-64.668755,27.6,10.875
2079548930,3,-64.350006,27.900002,10.875
2079548950,3,-63.91875,28.2,10.837501
2079548970,3,-63.562504,28.462502,10.8
2079548990,3,-63.225002,28.687502,10.743751
2079549010,3,-62.925003,28.875002,10.63125
2079549030,3,-62.718754,28.987501,10.462501
2079549050,3,-62.568752,29.00625,10.293751
2079549070,3,-62.456253,28.987501,9.993751
2079549090,3,-62.381252,28.85625,9.65625
2079549110,3,-62.362503,28.66875,9.31875
2079549130,3,-62.381252,28.406252,8.962501
2079549150,3,-62.41875,28.087502,8.56875
2079549170,3,-62.5125,27.712502,8.19375
2079549190,3,-62.60625,27.243752,7.8
2079549210,3,-62.79375,26.718752,7.4437504
2079549230,3,-63.000004,26.156252,7.0125003
2079549250,3,-63.281254,25.5375,6.6000004
2079549270,3,-63.487503,24.88125,6.1125
2079549290,3,-63.656254,24.225,5.625
2079549310,3,-63.843754,23.550001,5.1000004
2079549330,3,-63.99375,22.875,4.5750003
2079549350,3,-64.125,22.21875,4.03125
2079549370,3,-64.256256,21.581251,3.5625002
2079549390,3,-64.3125,20.962502,3.0375001
2079549410,3,-64.387505,20.362501,2.5687501
2079549430,3,-64.443756,19.800001,2.0812502
2079549450,3,-64.5,19.237501,1.63125
2079549470,3,-64.5,18.73125,1.2
2079549490,3,-64.55625,18.2625,0.76875
2079549510,3,-64.59375,17.831251,0.31875002
2079549530,3,-64.6125,17.41875,-0.09375
2079549550,3,-64.575005,17.081251,-0.4875
2079549570,3,-64.6125,16.78125,-0.82500005
2079549590,3,-64.65,16.5,-1.1437501
2079549610,3,-64.6875,16.275002,-1.3687501
2079549630,3,-64.6875,16.087502,-1.5375
2079549650,3,-64.6875,15.95625,-1.7062501
2079549670,3,-64.6875,15.825001,-1.85625
2079549690,3,-64.6875,15.750001,-1.95
2079549710,3,-64.65,15.731251,-2.04375
2079549730,3,-64.631256,15.750001,-2.1000001
2079549750,3,-64.55625,15.806251,-2.1750002
2079549770,3,-64.55625,15.900001,-2.2125
2079549790,3,-64.481255,16.0125,-2.2687502
2079549810,3,-64.387505,16.125,-2.2875001
2079549830,3,-64.256256,16.275002,-2.30625
2079549850,3,-64.162506,16.425001,-2.34375
2079549870,3,-64.05,16.575,-2.3625002
2079549890,3,-63.9,16.725,-2.4
2079549910,3,-63.693752,16.875,-2.4750001
2079549930,3,-63.562504,17.00625,-2.5500002
2079549950,3,-63.375004,17.1375,-2.6437502
2079549970,3,-63.206253,17.25,-2.7562501
2079549990,3,-63.037502,17.362501,-2.9250002
2079550010,3,-62.906254,17.41875,-3.1125002
2079550030,3,-62.756252,17.475,-3.3187501
2079550050,3,-62.625004,17.5125,-3.5625002
2079550070,3,-62.437504,17.53125,-3.80625
2079550090,3,-62.287502,17.53125,-4.0687504
2079550110,3,-62.11875,17.5125,-4.3875003
2079550130,3,-61.968754,17.475,-4.6875
