rot_vec,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2079712650,3,-0.089758,-0.693687,0.03254,0.71392,0.0
2079712660,3,-0.088593,-0.693819,0.033506,0.713892,0.0
2079712670,3,-0.087429,-0.693921,0.034502,0.713889,0.0
2079712680,3,-0.086302,-0.69399,0.03548,0.713912,0.0
2079712690,3,-0.08512,-0.693991,0.036507,0.714,0.0
2079712700,3,-0.083947,-0.693947,0.037607,0.714126,0.0
2079712711,3,-0.082677,-0.693832,0.038749,0.714324,0.0
2079712721,3,-0.081468,-0.693839,0.039874,0.714394,0.0
2079712731,3,-0.080158,-0.693732,0.04098,0.714584,0.0
2079712741,3,-0.078942,-0.693771,0.04201,0.714622,0.0
2079712751,3,-0.077852,-0.693969,0.042954,0.714492,0.0
2079712761,3,-0.076761,-0.694253,0.043849,0.71428,0.0
2079712771,3,-0.075666,-0.694513,0.044713,0.714091,0.0
2079712781,3,-0.074678,-0.694888,0.045504,0.71378,0.0
2079712791,3,-0.073703,-0.695202,0.046318,0.713524,0.0
2079712801,3,-0.072774,-0.69558,0.047076,0.7132,0.0
2079712811,3,-0.071866,-0.695891,0.047895,0.712935,0.0
2079712821,3,-0.070976,-0.696214,0.048746,0.71265,0.0
2079712831,3,-0.070073,-0.696509,0.049612,0.712392,0.0
2079712842,3,-0.069079,-0.696727,0.050434,0.712218,0.0
2079712852,3,-0.06812,-0.696942,0.051277,0.71204,0.0
2079712862,3,-0.067198,-0.697182,0.052055,0.711836,0.0
2079712872,3,-0.066302,-0.69737,0.052796,0.711681,0.0
2079712882,3,-0.065455,-0.697542,0.053469,0.711541,0.0
2079712892,3,-0.064609,-0.697575,0.054117,0.711537,0.0
2079712902,3,-0.063706,-0.697451,0.054739,0.711692,0.0
2079712912,3,-0.062784,-0.69718,0.055395,0.711989,0.0
2079712922,3,-0.061973,-0.696965,0.055994,0.712224,0.0
2079712932,3,-0.061348,-0.696902,0.056558,0.712295,0.0
2079712942,3,-0.060673,-0.696695,0.057185,0.712505,0.0
2079712952,3,-0.059971,-0.696494,0.057784,0.712713,0.0
2079712962,3,-0.059214,-0.696207,0.058404,0.713005,0.0
2079712973,3,-0.05844,-0.6959,0.059026,0.713318,0.0
2079712983,3,-0.057722,-0.69567,0.059625,0.713551,0.0
2079712993,3,-0.05698,-0.695442,0.060197,0.713784,0.0
2079713003,3,-0.056278,-0.695225,0.06074,0.714006,0.0
2079713013,3,-0.055561,-0.695063,0.061263,0.714175,0.0
2079713023,3,-0.054796,-0.694933,0.061774,0.714316,0.0
2079713033,3,-0.054055,-0.694829,0.062322,0.714427,0.0
2079713043,3,-0.05323,-0.694644,0.062936,0.714614,0.0
2079713053,3,-0.052524,-0.694593,0.063539,0.714663,0.0
2079713063,3,-0.051805,-0.694581,0.064107,0.714676,0.0
2079713073,3,-0.051217,-0.69469,0.064693,0.71456,0.0
2079713083,3,-0.050577,-0.694789,0.065303,0.714454,0.0
2079713093,3,-0.049963,-0.694974,0.06595,0.714258,0.0
2079713103,3,-0.049323,-0.695126,0.066657,0.714089,0.0
2079713114,3,-0.048629,-0.695243,0.067378,0.713954,0.0
2079713124,3,-0.047948,-0.695416,0.068105,0.713763,0.0
2079713134,3,-0.047266,-0.695663,0.06885,0.713496,0.0
2079713144,3,-0.046504,-0.695859,0.069603,0.713283,0.0
2079713154,3,-0.045693,-0.696039,0.070368,0.713084,0.0
2079713164,3,-0.044834,-0.696213,0.071129,0.712893,0.0
2079713174,3,-0.043787,-0.696203,0.071968,0.712884,0.0
2079713184,3,-0.042643,-0.6961,0.072874,0.712962,0.0
2079713194,3,-0.041292,-0.695862,0.073826,0.713176,0.0
2079713204,3,-0.039942,-0.695698,0.074775,0.713314,0.0
2079713214,3,-0.038891,-0.695928,0.075603,0.71306,0.0
2079713224,3,-0.037812,-0.696165,0.076436,0.712798,0.0
2079713234,3,-0.036625,-0.696237,0.077339,0.712693,0.0
2079713245,3,-0.035284,-0.696187,0.078285,0.712706,0.0
2079713255,3,-0.034105,-0.696369,0.079166,0.712487,0.0
2079713265,3,-0.032995,-0.696611,0.08,0.712209,0.0
2079713275,3,-0.0319,-0.696868,0.080819,0.711916,0.0
2079713285,3,-0.03089,-0.697259,0.081592,0.71149,0.0
2079713295,3,-0.029804,-0.697533,0.082441,0.711169,0.0
