stk3a5x_als,sensortek,2026-06-11_16-56-21.805_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2076755893,3,0.0
2076755903,3,0.0
2076755913,3,0.0
2076755923,3,0.0
2076755933,3,0.0
2076755943,3,0.0
2076755953,3,0.0
2076755963,3,0.0
2076755973,3,0.0
2076755983,3,0.0
2076755993,3,0.0
2076756003,3,0.0
2076756013,3,0.0
2076756023,3,0.0
2076756033,3,0.0
2076756043,3,0.0
2076756053,3,0.0
2076756063,3,0.0
2076756073,3,0.0
2076756083,3,0.0
2076756093,3,0.0
2076756103,3,0.0
2076756113,3,0.0
2076756123,3,0.0
2076756133,3,0.0
2076756143,3,0.0
2076756153,3,0.0
2076756163,3,0.0
2076756173,3,0.0
2076756183,3,0.0
2076756193,3,0.0
2076756203,3,0.0
2076756213,3,0.0
2076756223,3,0.0
2076756233,3,0.0
2076756243,3,0.0
2076756253,3,0.0
2076756263,3,0.0
2076756273,3,0.0
2076756283,3,0.0
2076756293,3,0.0
2076756303,3,0.0
2076756313,3,0.0
2076756323,3,0.0
2076756333,3,0.0
2076756343,3,0.0
2076756353,3,0.0
2076756363,3,0.0
2076756373,3,0.0
2076756383,3,0.0
2076756393,3,0.0
2076756403,3,0.0
2076756413,3,0.0
2076756423,3,0.0
2076756433,3,0.0
2076756443,3,0.0
2076756453,3,0.0
2076756463,3,0.0
2076756473,3,0.0
2076756483,3,0.0
2076756493,3,0.0
2076756503,3,0.0
2076756513,3,0.0
2076756523,3,0.0
2076756533,3,0.0
2076756543,3,0.0
2076756553,3,0.0
2076756563,3,0.0
2076756573,3,0.0
2076756583,3,0.0
2076756593,3,0.0
2076756603,3,0.0
2076756613,3,0.0
2076756623,3,0.0
2076756633,3,0.0
2076756643,3,0.0
2076756653,3,0.0
2076756663,3,0.0
2076756673,3,0.0
2076756683,3,0.0
2076756693,3,0.0
2076756703,3,0.0
2076756713,3,0.0
2076756723,3,0.0
2076756733,3,0.0
2076756743,3,0.0
2076756753,3,0.0
2076756763,3,0.0
2076756773,3,0.0
2076756783,3,0.0
2076756793,3,0.0
2076756803,3,0.0
2076756813,3,0.0
2076756823,3,0.0
2076756833,3,0.0
2076756843,3,0.0
2076756853,3,0.0
2076756863,3,0.0
2076756873,3,0.0
2076756883,3,0.0
2076756893,3,0.0
2076756903,3,0.0
2076756913,3,0.0
2076756923,3,0.0
2076756933,3,0.0
2076756943,3,0.0
2076756953,3,0.0
2076756963,3,0.0
2076756973,3,0.0
2076756983,3,0.0
2076756993,3,0.0
2076757003,3,0.0
2076757013,3,0.0
2076757023,3,0.0
2076757033,3,0.0
2076757043,3,0.0
2076757053,3,0.0
2076757063,3,0.0
2076757073,3,0.0
2076757083,3,0.0
2076757093,3,0.0
2076757103,3,0.0
2076757113,3,0.0
2076757123,3,0.0
2076757133,3,0.0
2076757143,3,0.0
2076757153,3,0.0
2076757163,3,0.0
2076757173,3,0.0
2076757183,3,0.0
2076757193,3,0.0
2076757203,3,0.0
2076757213,3,0.0
2076757223,3,0.0
2076757233,3,0.0
2076757243,3,0.0
2076757253,3,0.0
2076757263,3,0.0
2076757273,3,0.0
2076757283,3,0.0
2076757293,3,0.0
2076757303,3,0.0
2076757313,3,0.0
2076757323,3,0.0
2076757333,3,0.0
2076757343,3,0.0
2076757353,3,0.0
2076757363,3,0.0
2076757373,3,0.0
2076757383,3,0.0
2076757393,3,0.0
2076757403,3,0.0
2076757413,3,0.0
2076757423,3,0.0
2076757433,3,0.0
2076757443,3,0.0
2076757453,3,0.0
2076757463,3,0.0
2076757473,3,0.0
2076757483,3,0.0
2076757493,3,0.0
2076757503,3,0.0
2076757513,3,0.0
2076757523,3,0.0
2076757533,3,0.0
2076757543,3,0.0
2076757553,3,0.0
2076757563,3,0.0
2076757573,3,0.0
2076757583,3,0.0
2076757593,3,0.0
2076757603,3,0.0
2076757613,3,0.0
2076757623,3,0.0
2076757633,3,0.0
2076757643,3,0.0
2076757653,3,0.0
2076757663,3,0.0
2076757673,3,0.0
2076757683,3,0.0
2076757693,3,0.0
2076757703,3,0.0
2076757713,3,0.0
2076757723,3,0.0
