spl07,goermicro,2026-06-10_23-18-08.487_Active 10 Pro
2013342120,3,994.85
2013342220,3,995.01996
2013342320,3,994.94995
2013342420,3,994.75995
2013342520,3,994.68
2013342620,3,994.72
2013342720,3,994.81
2013342820,3,994.85
2013342920,3,994.94995
2013343020,3,995.07996
2013343120,3,994.70996
2013343220,3,994.74
2013343320,3,994.76996
2013343420,3,994.76996
2013343520,3,994.77997
2013343620,3,994.83997
2013343720,3,995.06995
2013343820,3,994.8
2013343920,3,994.75
2013344020,3,994.64996
2013344120,3,994.67
2013344220,3,994.86
2013344320,3,994.94995
2013344420,3,995.04
2013344520,3,995.04
2013344620,3,994.75
2013344720,3,994.70996
2013344820,3,994.79
2013344920,3,994.83997
2013345020,3,994.83997
2013345120,3,994.94
2013345220,3,995.12
2013345320,3,994.73
2013345420,3,994.70996
2013345520,3,994.64996
2013345620,3,994.69
2013345720,3,994.83997
2013345820,3,994.97
2013345920,3,995.01996
2013346020,3,994.79
2013346120,3,994.73
2013346220,3,994.77997
2013346320,3,994.75
2013346420,3,994.76996
2013346520,3,994.83997
2013346620,3,995.01996
2013346720,3,994.95996
2013346820,3,994.75
2013346920,3,994.61
2013347020,3,994.70996
2013347120,3,994.8
2013347220,3,994.87
2013347320,3,994.83997
2013347420,3,995.06995
2013347520,3,994.69995
2013347620,3,994.69
2013347720,3,994.75
2013347820,3,994.77997
2013347920,3,994.69995
2013348020,3,994.83997
2013348120,3,995.02997
2013348220,3,994.92
2013348320,3,994.74
2013348420,3,994.64996
2013348520,3,994.66
2013348620,3,994.82996
2013348720,3,994.92
2013348820,3,995.06
2013348920,3,994.94
2013349020,3,994.73
2013349120,3,994.72
2013349220,3,994.73
2013349320,3,994.75995
2013349420,3,994.89996
2013349520,3,995.04
2013349620,3,994.99
2013349720,3,994.67
2013349820,3,994.66
2013349920,3,994.73
2013350020,3,994.82996
2013350120,3,994.87
2013350220,3,995.19
2013350320,3,995.19
2013350420,3,994.81
2013350520,3,994.77997
2013350620,3,994.73
2013350720,3,994.76996
2013350820,3,994.88
2013350920,3,995.1
2013351020,3,995.08997
2013351120,3,994.66
2013351220,3,994.67
2013351320,3,994.72
2013351420,3,994.82996
2013351520,3,994.81
2013351620,3,995.01996
2013351720,3,995.19995
2013351820,3,994.76996
2013351920,3,994.81
2013352020,3,994.76996
2013352120,3,994.8
2013352220,3,994.83997
2013352320,3,994.95996
2013352420,3,995.0
2013352520,3,994.8
2013352620,3,994.63995
2013352720,3,994.66
2013352820,3,994.81
2013352920,3,994.81995
2013353020,3,994.86
2013353120,3,995.13995
2013353220,3,995.01996
2013353320,3,994.81
2013353420,3,994.83997
2013353520,3,994.75
2013353620,3,994.8
2013353720,3,994.87
2013353820,3,995.06
2013353920,3,995.06
2013354020,3,994.72
2013354120,3,994.66
2013354220,3,994.70996
2013354320,3,994.91
2013354420,3,994.89996
2013354520,3,994.98
2013354620,3,995.06995
2013354720,3,994.79
2013354820,3,994.72
2013354920,3,994.72
2013355020,3,994.77997
2013355120,3,994.81995
2013355220,3,994.86
2013355320,3,995.0
2013355420,3,994.91
2013355520,3,994.67
2013355620,3,994.66
2013355720,3,994.75
2013355820,3,994.88995
2013355920,3,994.87
2013356020,3,995.02997
2013356120,3,995.00995
2013356220,3,994.63995
2013356320,3,994.76996
2013356420,3,994.76996
2013356520,3,994.77997
2013356620,3,994.79
2013356720,3,994.91
2013356820,3,994.89996
2013356920,3,994.75
2013357020,3,994.64996
2013357120,3,994.6
2013357220,3,994.74
2013357320,3,994.82996
2013357420,3,994.88995
2013357520,3,995.05
2013357620,3,994.92
2013357720,3,994.75995
2013357820,3,994.73
2013357920,3,994.75995
2013358020,3,994.86
2013358120,3,994.87
2013358220,3,995.0
2013358320,3,994.94
2013358420,3,994.72
2013358520,3,994.72
2013358620,3,994.75995
2013358720,3,994.79
2013358820,3,994.81
2013358920,3,995.0
2013359020,3,995.0
2013359120,3,994.79
2013359220,3,994.75
2013359320,3,994.75
2013359420,3,994.8
2013359520,3,994.86
2013359620,3,994.88
2013359720,3,995.06995
2013359820,3,994.89996
2013359920,3,994.64996
2013360020,3,994.6
2013360120,3,994.77997
2013360220,3,994.83997
2013360320,3,994.82996
2013360420,3,995.1
2013360520,3,995.06995
2013360620,3,994.81995
2013360720,3,994.75
2013360820,3,994.8
2013360920,3,994.83997
2013361020,3,994.85
2013361120,3,994.92
2013361220,3,995.01996
2013361320,3,994.92
2013361420,3,994.70996
2013361520,3,994.68
2013361620,3,994.82996
2013361720,3,994.82996
2013361820,3,994.85
2013361920,3,995.13995
2013362020,3,995.14996
2013362120,3,994.77997
2013362220,3,994.8
2013362320,3,994.83997
2013362420,3,994.91
2013362520,3,994.94
2013362620,3,994.93
2013362720,3,995.04
2013362820,3,994.88
2013362920,3,994.69995
2013363020,3,994.69
2013363120,3,994.8
2013363220,3,994.81995
2013363320,3,994.83997
2013363420,3,995.01996
2013363520,3,995.00995
2013363620,3,994.76996
2013363720,3,994.72
2013363820,3,994.75995
2013363920,3,994.85
2013364020,3,994.82996
2013364120,3,994.93
2013364220,3,995.0
2013364320,3,994.85
2013364420,3,994.62
2013364520,3,994.62
2013364620,3,994.8
2013364720,3,994.83997
2013364820,3,994.75995
2013364920,3,995.02997
2013365020,3,995.12
2013365120,3,994.75995
2013365220,3,994.75
2013365320,3,994.75
2013365420,3,994.75995
2013365520,3,994.85
2013365620,3,994.94
2013365720,3,995.01996
2013365820,3,994.88
2013365920,3,994.70996
2013366020,3,994.63995
2013366120,3,994.82996
2013366220,3,994.82996
2013366320,3,994.82996
2013366420,3,994.97
2013366520,3,995.05
2013366620,3,994.75995
2013366720,3,994.69995
2013366820,3,994.75995
2013366920,3,994.79
2013367020,3,994.87
2013367120,3,994.91
2013367220,3,995.01996
2013367320,3,994.93
2013367420,3,994.79
2013367520,3,994.69995
2013367620,3,994.70996
2013367720,3,994.89996
2013367820,3,994.88995
2013367920,3,994.99
2013368020,3,995.06995
2013368120,3,994.94995
2013368220,3,994.76996
2013368320,3,994.81
2013368420,3,994.81
2013368520,3,994.91
2013368620,3,994.91
2013368720,3,995.01996
2013368820,3,994.88995
2013368920,3,994.74
2013369020,3,994.64996
2013369120,3,994.64996
2013369220,3,994.81
2013369320,3,994.87
2013369420,3,995.0
2013369520,3,995.0
2013369620,3,994.77997
2013369720,3,994.69995
2013369820,3,994.77997
2013369920,3,994.85
2013370020,3,994.82996
2013370120,3,994.82996
2013370220,3,995.06
2013370320,3,995.02997
2013370420,3,994.75995
2013370520,3,994.66
2013370620,3,994.68
2013370720,3,994.81995
2013370820,3,994.88995
2013370920,3,995.02997
2013371020,3,995.04
2013371120,3,994.89996
2013371220,3,994.75995
2013371320,3,994.77997
2013371420,3,994.82996
2013371520,3,994.89996
2013371620,3,994.85
2013371720,3,995.00995
2013371820,3,995.1
2013371920,3,994.79
2013372020,3,994.61
2013372120,3,994.62
2013372220,3,994.86
2013372320,3,994.85
2013372420,3,994.99
2013372520,3,995.13995
2013372620,3,994.93
2013372720,3,994.70996
2013372820,3,994.75995
2013372920,3,994.77997
2013373020,3,994.82996
2013373120,3,994.89996
2013373220,3,995.01996
2013373320,3,994.91
2013373420,3,994.73
2013373520,3,994.67
2013373620,3,994.66
2013373720,3,994.8
2013373820,3,994.75
2013373920,3,994.86
2013374020,3,995.05
2013374120,3,994.86
2013374220,3,994.63995
2013374320,3,994.62
2013374420,3,994.70996
2013374520,3,994.76996
2013374620,3,994.83997
2013374720,3,994.98
2013374820,3,995.0
2013374920,3,994.70996
2013375020,3,994.57996
2013375120,3,994.6
2013375220,3,994.69
2013375320,3,994.88995
2013375420,3,994.97
2013375520,3,995.08997
2013375620,3,994.91
2013375720,3,994.75995
2013375820,3,994.62
2013375920,3,994.69995
2013376020,3,994.76996
2013376120,3,994.82996
2013376220,3,994.93
2013376320,3,994.86
2013376420,3,994.63
2013376520,3,994.55
2013376620,3,994.61
2013376720,3,994.70996
2013376820,3,994.79
2013376920,3,994.93
2013377020,3,995.0
2013377120,3,994.82996
2013377220,3,994.68
2013377320,3,994.58997
2013377420,3,994.58997
2013377520,3,994.75995
2013377620,3,994.91
2013377720,3,994.94995
2013377820,3,994.88
2013377920,3,994.74
2013378020,3,994.57996
2013378120,3,994.6
2013378220,3,994.69995
2013378320,3,994.75995
2013378420,3,994.8
2013378520,3,995.01996
2013378620,3,994.81
2013378720,3,994.68
2013378820,3,994.58997
2013378920,3,994.58997
2013379020,3,994.73
2013379120,3,994.94995
2013379220,3,995.06
2013379320,3,994.97
2013379420,3,994.79
2013379520,3,994.57996
2013379620,3,994.56995
2013379720,3,994.62
2013379820,3,994.83997
2013379920,3,994.89996
2013380020,3,995.00995
2013380120,3,994.94995
2013380220,3,994.63995
2013380320,3,994.66
2013380420,3,994.64996
2013380520,3,994.77997
2013380620,3,994.83997
2013380720,3,995.06
2013380820,3,994.88
2013380920,3,994.73
2013381020,3,994.57996
2013381120,3,994.56995
2013381220,3,994.72
2013381320,3,994.85
2013381420,3,994.92
2013381520,3,995.0
2013381620,3,994.85
2013381720,3,994.62
2013381820,3,994.68
2013381920,3,994.68
2013382020,3,994.8
2013382120,3,994.88
2013382220,3,995.01996
2013382320,3,994.99
2013382420,3,994.63995
2013382520,3,994.62
2013382620,3,994.66
2013382720,3,994.82996
2013382820,3,994.88
2013382920,3,994.97
2013383020,3,994.98
2013383120,3,994.82996
2013383220,3,994.69995
2013383320,3,994.69995
2013383420,3,994.68
2013383520,3,994.8
2013383620,3,994.86
2013383720,3,994.98
2013383820,3,994.94
2013383920,3,994.67
2013384020,3,994.63
2013384120,3,994.67
2013384220,3,994.75
2013384320,3,994.81995
2013384420,3,995.02997
2013384520,3,995.06
2013384620,3,994.81995
2013384720,3,994.64996
2013384820,3,994.64996
2013384920,3,994.66
2013385020,3,994.75
2013385120,3,994.93
2013385220,3,994.94995
2013385320,3,994.91
2013385420,3,994.66
2013385520,3,994.62
2013385620,3,994.69
2013385720,3,994.76996
2013385820,3,994.83997
2013385920,3,995.01996
2013386020,3,995.00995
2013386120,3,994.77997
2013386220,3,994.70996
2013386320,3,994.68
2013386420,3,994.69995
2013386520,3,994.81
2013386620,3,994.94995
2013386720,3,994.99
2013386820,3,994.85
2013386920,3,994.66
2013387020,3,994.63995
2013387120,3,994.73
2013387220,3,994.81
2013387320,3,994.89996
2013387420,3,995.0
2013387520,3,994.98
2013387620,3,994.73
2013387720,3,994.68
2013387820,3,994.66
2013387920,3,994.81
2013388020,3,994.81
2013388120,3,994.88
2013388220,3,995.0
2013388320,3,994.77997
2013388420,3,994.56
2013388520,3,994.56
2013388620,3,994.74
2013388720,3,994.79
2013388820,3,994.91
2013388920,3,995.04
2013389020,3,994.95996
2013389120,3,994.69
2013389220,3,994.64996
2013389320,3,994.66
2013389420,3,994.73
2013389520,3,994.88
2013389620,3,995.01996
2013389720,3,995.00995
2013389820,3,994.75
2013389920,3,994.6
2013390020,3,994.67
2013390120,3,994.81995
2013390220,3,994.8
2013390320,3,995.0
2013390420,3,995.04
2013390520,3,994.79
2013390620,3,994.75
2013390720,3,994.70996
2013390820,3,994.8
2013390920,3,994.81995
2013391020,3,994.88
2013391120,3,994.95996
2013391220,3,994.92
2013391320,3,994.67
2013391420,3,994.61
2013391520,3,994.73
2013391620,3,994.81
2013391720,3,994.8
2013391820,3,994.95996
2013391920,3,994.98
2013392020,3,994.77997
2013392120,3,994.68
2013392220,3,994.67
2013392320,3,994.75
2013392420,3,994.79
2013392520,3,994.89996
2013392620,3,994.98
2013392720,3,994.83997
2013392820,3,994.55
2013392920,3,994.56995
2013393020,3,994.75995
2013393120,3,994.83997
2013393220,3,994.8
2013393320,3,994.94995
2013393420,3,994.92
2013393520,3,994.67
2013393620,3,994.68
2013393720,3,994.75995
2013393820,3,994.8
2013393920,3,994.81995
2013394020,3,994.97
2013394120,3,994.94995
2013394220,3,994.68
2013394320,3,994.6
2013394420,3,994.72
2013394520,3,994.76996
2013394620,3,994.81995
2013394720,3,994.93
2013394820,3,995.04
2013394920,3,994.82996
2013395020,3,994.75995
2013395120,3,994.74
2013395220,3,994.75
2013395320,3,994.83997
2013395420,3,994.88995
2013395520,3,995.01996
2013395620,3,994.94
2013395720,3,994.63995
2013395820,3,994.56995
2013395920,3,994.76996
2013396020,3,994.72
2013396120,3,994.69
2013396220,3,994.86
2013396320,3,995.08997
2013396420,3,994.75995
2013396520,3,994.63995
2013396620,3,994.66
2013396720,3,994.72
2013396820,3,994.75
2013396920,3,994.79
2013397020,3,994.89996
2013397120,3,994.87
2013397220,3,994.55
2013397320,3,994.50995
2013397420,3,994.64996
2013397520,3,994.72
2013397620,3,994.73
2013397720,3,994.91
2013397820,3,994.93
2013397920,3,994.66
2013398020,3,994.6
2013398120,3,994.66
2013398220,3,994.69995
2013398320,3,994.77997
2013398420,3,994.88995
2013398520,3,994.98
2013398620,3,994.86
2013398720,3,994.66
2013398820,3,994.58997
2013398920,3,994.67
2013399020,3,994.77997
2013399120,3,994.82996
2013399220,3,994.91
2013399320,3,994.92
2013399420,3,994.62
2013399520,3,994.67
2013399620,3,994.61
2013399720,3,994.69995
2013399820,3,994.81995
2013399920,3,994.85
2013400020,3,994.95996
2013400120,3,994.62
2013400220,3,994.55
2013400320,3,994.63995
2013400420,3,994.75995
2013400520,3,994.75
2013400620,3,994.83997
2013400720,3,995.00995
2013400820,3,994.75995
2013400920,3,994.62
2013401020,3,994.66
2013401120,3,994.66
2013401220,3,994.72
2013401320,3,994.75995
2013401420,3,994.85
2013401520,3,994.93
2013401620,3,994.56
2013401720,3,994.56995
2013401820,3,994.68
2013401920,3,994.75995
2013402020,3,994.72
2013402120,3,994.89996
2013402220,3,995.02997
2013402320,3,994.69995
2013402420,3,994.66
2013402520,3,994.69
2013402620,3,994.76996
2013402720,3,994.74
2013402820,3,994.85
2013402920,3,994.99
2013403020,3,994.77997
2013403120,3,994.51996
2013403220,3,994.51996
2013403320,3,994.72
2013403420,3,994.72
2013403520,3,994.83997
2013403620,3,994.95996
2013403720,3,994.91
2013403820,3,994.64996
2013403920,3,994.66
2013404020,3,994.69995
2013404120,3,994.8
2013404220,3,994.81995
2013404320,3,994.94
2013404420,3,994.92
2013404520,3,994.70996
2013404620,3,994.67
2013404720,3,994.69
2013404820,3,994.75995
2013404920,3,994.77997
2013405020,3,994.87
2013405120,3,994.95996
2013405220,3,994.74
2013405320,3,994.66
2013405420,3,994.64996
2013405520,3,994.77997
2013405620,3,994.8
2013405720,3,994.8
2013405820,3,995.00995
2013405920,3,994.81
2013406020,3,994.63
2013406120,3,994.57996
2013406220,3,994.79
2013406320,3,994.83997
2013406420,3,994.82996
2013406520,3,995.01996
2013406620,3,995.04
2013406720,3,994.64996
2013406820,3,994.72
2013406920,3,994.74
2013407020,3,994.81995
2013407120,3,994.83997
2013407220,3,994.94
2013407320,3,995.02997
2013407420,3,994.70996
2013407520,3,994.58997
2013407620,3,994.62
2013407720,3,994.61
2013407820,3,994.6
2013407920,3,994.76996
2013408020,3,994.74
2013408120,3,994.68
2013408220,3,994.58997
2013408320,3,994.63995
2013408420,3,994.72
2013408520,3,994.81
2013408620,3,994.86
2013408720,3,994.87
2013408820,3,994.76996
2013408920,3,994.91
2013409020,3,994.79
2013409120,3,994.44
2013409220,3,994.32996
2013409320,3,994.32996
2013409420,3,994.95996
2013409520,3,994.83997
2013409620,3,994.68
2013409720,3,994.77997
2013409820,3,994.85
2013409920,3,994.97
2013410020,3,995.01996
2013410120,3,995.06995
2013410220,3,995.13
2013410320,3,995.13995
2013410420,3,995.1
2013410520,3,995.14996
2013410620,3,995.13
2013410720,3,995.13
