orientation,mtk,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2013222861,0,214.6798,-27.663181,-4.622748
2013222871,0,211.59021,-26.500257,-4.421257
2013222881,0,208.42383,-25.296585,-4.286485
2013222891,0,205.31653,-24.088438,-4.214254
2013222901,0,202.38092,-22.891495,-4.19537
2013222911,0,199.70563,-21.706854,-4.234401
2013222921,0,197.3458,-20.512741,-4.337387
2013222931,0,195.32254,-19.326803,-4.519887
2013222941,0,193.63953,-18.181936,-4.785034
2013222951,0,192.25789,-17.096546,-5.106112
2013222961,0,191.12993,-16.07373,-5.451257
2013222971,0,190.20097,-15.149533,-5.79288
2013222982,0,189.4319,-14.378994,-6.120111
2013222992,0,188.78418,-13.793708,-6.406781
2013223002,0,188.21927,-13.395457,-6.61919
2013223012,0,187.69682,-13.172038,-6.770524
2013223022,0,187.17934,-13.085759,-6.873039
2013223032,0,186.648,-13.07972,-6.965991
2013223042,0,186.09277,-13.094869,-7.061764
2013223052,0,185.52075,-13.103995,-7.179582
2013223062,0,184.9367,-13.073298,-7.326191
2013223072,0,184.35826,-13.02137,-7.495267
2013223082,0,183.79634,-12.98041,-7.652783
2013223092,0,183.25603,-12.963787,-7.775375
2013223102,0,182.74025,-12.989579,-7.862931
2013223112,0,182.25415,-13.058575,-7.935043
2013223123,0,181.81807,-13.180668,-8.047382
2013223133,0,181.44095,-13.334131,-8.219924
2013223143,0,181.13762,-13.52315,-8.463015
2013223153,0,180.92755,-13.775989,-8.797798
2013223163,0,180.83977,-14.128082,-9.211284
2013223173,0,180.90639,-14.59303,-9.673116
2013223183,0,181.14177,-15.171784,-10.120263
2013223193,0,181.5488,-15.875339,-10.534163
2013223203,0,182.1128,-16.698586,-10.882588
2013223213,0,182.81685,-17.64955,-11.151488
2013223223,0,183.63908,-18.71888,-11.327445
2013223233,0,184.54025,-19.846617,-11.41755
2013223243,0,185.4737,-20.998014,-11.430151
2013223254,0,186.40744,-22.149122,-11.3927
2013223264,0,187.32217,-23.263643,-11.319468
2013223274,0,188.20065,-24.295317,-11.202351
2013223284,0,189.01761,-25.19532,-11.0419
2013223294,0,189.74617,-25.93982,-10.849641
2013223304,0,190.36067,-26.4933,-10.627956
2013223314,0,190.82887,-26.839418,-10.359425
2013223324,0,191.1397,-26.996153,-10.065077
2013223334,0,191.28816,-27.002817,-9.778233
2013223344,0,191.27702,-26.893625,-9.502912
2013223354,0,191.1225,-26.6788,-9.250972
2013223364,0,190.84106,-26.37431,-9.003233
2013223374,0,190.44527,-26.00297,-8.749145
2013223384,0,189.95172,-25.592672,-8.467741
2013223395,0,189.39183,-25.159912,-8.160207
2013223405,0,188.77899,-24.678965,-7.810703
2013223415,0,188.10208,-24.155746,-7.413956
2013223425,0,187.34839,-23.592913,-6.97976
2013223435,0,186.50801,-23.020773,-6.521735
2013223445,0,185.57928,-22.463049,-6.04552
2013223455,0,184.57797,-21.947117,-5.563842
2013223465,0,183.5196,-21.470068,-5.093047
2013223475,0,182.40956,-21.025734,-4.628416
2013223485,0,181.26321,-20.607315,-4.160289
2013223495,0,180.09549,-20.197308,-3.682582
2013223505,0,178.91908,-19.81792,-3.189255
2013223515,0,177.7337,-19.47446,-2.694272
2013223526,0,176.54424,-19.15094,-2.216668
2013223536,0,175.35278,-18.83876,-1.752629
2013223546,0,174.15158,-18.515774,-1.282186
2013223556,0,172.95143,-18.226265,-0.830068
2013223566,0,171.75801,-17.968048,-0.393947
2013223576,0,170.58772,-17.742073,-0.001805
2013223586,0,169.45335,-17.613653,0.347003
2013223596,0,168.3626,-17.576792,0.665989
2013223606,0,167.32635,-17.576326,0.943918
2013223616,0,166.35242,-17.596233,1.16007
2013223626,0,165.46352,-17.620106,1.292634
2013223636,0,164.6816,-17.647951,1.326268
2013223646,0,164.03381,-17.678417,1.234304
2013223656,0,163.54678,-17.700092,1.000683
2013223667,0,163.25069,-17.699856,0.647378
2013223677,0,163.17235,-17.695724,0.202486
2013223687,0,163.32353,-17.699747,-0.306951
2013223697,0,163.70105,-17.739168,-0.861653
2013223707,0,164.29066,-17.788876,-1.431071
2013223717,0,165.0765,-17.854372,-2.022014
2013223727,0,166.03621,-17.930386,-2.623337
2013223737,0,167.14621,-17.965588,-3.238482
2013223747,0,168.37914,-17.939985,-3.873736
2013223757,0,169.69714,-17.881746,-4.510806
2013223767,0,171.05646,-17.81083,-5.119771
2013223777,0,172.43158,-17.730152,-5.686824
2013223787,0,173.80986,-17.62803,-6.206465
2013223798,0,175.16267,-17.507765,-6.662839
2013223808,0,176.4473,-17.36539,-7.037078
2013223818,0,177.62456,-17.208118,-7.337079
2013223828,0,178.65527,-17.013102,-7.560285
2013223838,0,179.53215,-16.789412,-7.738619
2013223848,0,180.27237,-16.521992,-7.886424
2013223858,0,180.87842,-16.21507,-8.027145
2013223868,0,181.35043,-15.870706,-8.15585
2013223878,0,181.68298,-15.509066,-8.234042
2013223888,0,181.88531,-15.160834,-8.224397
2013223898,0,181.96129,-14.881086,-8.12696
2013223908,0,181.93361,-14.729384,-7.954098
2013223918,0,181.81345,-14.736623,-7.739867
2013223928,0,181.61017,-14.931857,-7.51036
2013223939,0,181.34875,-15.317558,-7.286863
2013223949,0,181.04153,-15.875469,-7.074919
2013223959,0,180.7149,-16.593363,-6.881232
2013223969,0,180.39798,-17.438192,-6.699544
2013223979,0,180.11382,-18.394274,-6.515564
2013223989,0,179.863,-19.395681,-6.306097
2013223999,0,179.6335,-20.408112,-6.062011
2013224009,0,179.39537,-21.41423,-5.769105
2013224019,0,179.09863,-22.392712,-5.417298
2013224029,0,178.70505,-23.322243,-5.049451
2013224039,0,178.20618,-24.190214,-4.700865
2013224049,0,177.6069,-24.97858,-4.378199
2013224059,0,176.92793,-25.644634,-4.084764
2013224069,0,176.17041,-26.169836,-3.804113
2013224080,0,175.3304,-26.540876,-3.52258
2013224090,0,174.41801,-26.748323,-3.218567
2013224100,0,173.462,-26.810518,-2.896418
2013224110,0,172.48964,-26.727886,-2.561854
2013224120,0,171.5085,-26.524412,-2.213743
2013224130,0,170.51584,-26.213009,-1.862037
2013224140,0,169.50221,-25.819004,-1.517469
2013224150,0,168.47607,-25.36297,-1.182236
2013224160,0,167.47318,-24.850002,-0.869054
2013224170,0,166.5308,-24.319727,-0.604466
2013224180,0,165.66463,-23.796844,-0.358541
2013224190,0,164.88312,-23.287102,-0.125565
2013224200,0,164.18301,-22.797598,0.090519
2013224211,0,163.5553,-22.355953,0.298814
2013224221,0,162.99182,-21.973322,0.485174
2013224231,0,162.4929,-21.652445,0.634988
2013224241,0,162.04668,-21.422295,0.749009
2013224251,0,161.62364,-21.284073,0.847883
2013224261,0,161.20468,-21.252277,0.949944
2013224271,0,160.76376,-21.329008,1.05439
2013224281,0,160.2809,-21.500124,1.158211
2013224291,0,159.7444,-21.753944,1.269049
2013224301,0,159.13974,-22.06815,1.367526
2013224311,0,158.45554,-22.422447,1.448496
2013224321,0,157.6887,-22.791737,1.526529
2013224331,0,156.85722,-23.162144,1.577635
2013224341,0,155.97829,-23.529818,1.609155
2013224352,0,155.06699,-23.909073,1.636485
2013224362,0,154.12817,-24.292807,1.680268
2013224372,0,153.16965,-24.691582,1.745443
2013224382,0,152.19472,-25.078985,1.831044
2013224392,0,151.23454,-25.36925,1.889783
2013224402,0,150.35493,-25.507595,1.857058
2013224412,0,149.62076,-25.485102,1.71452
2013224422,0,149.09073,-25.301764,1.467003
2013224432,0,148.83191,-24.951347,1.118191
2013224442,0,148.89474,-24.469477,0.697534
2013224452,0,149.29648,-23.893873,0.26459
2013224462,0,150.02756,-23.268976,-0.143276
2013224472,0,151.042,-22.638159,-0.51061
2013224483,0,152.2404,-22.018822,-0.818867
2013224493,0,153.51477,-21.41591,-1.068782
2013224503,0,154.77786,-20.810047,-1.277763
2013224513,0,155.94934,-20.207415,-1.471963
2013224523,0,156.98366,-19.622547,-1.663091
2013224533,0,157.85622,-19.019966,-1.831186
2013224543,0,158.56358,-18.488972,-1.968665
2013224553,0,159.093,-18.070814,-2.020859
2013224563,0,159.43983,-17.773125,-1.979547
2013224573,0,159.60936,-17.585169,-1.834273
2013224583,0,159.59186,-17.512285,-1.588771
2013224593,0,159.38496,-17.535183,-1.282213
2013224603,0,158.99638,-17.64265,-0.967942
2013224613,0,158.44653,-17.79098,-0.683833
2013224624,0,157.7798,-17.92863,-0.467581
