location due to GPS and WiFi+Cell,2026-06-10_23-18-08.487_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2013270721,gps,55.53634,37.51145833333333,1,1.4,1,181.5,1,346.64,1,0.7834072,1781122742000,2013270650779069
2013271716,gps,55.53634999999999,37.51145333333333,1,1.3,1,181.6,1,351.52,1,0.78134835,1781122743000,2013271651326531
2013272709,gps,55.53636166666667,37.511449999999996,1,1.4,1,181.79999999999998,1,349.61,1,0.8503211,1781122744000,2013272648195146
2013273713,gps,55.53637333333333,37.511445,1,1.4,1,181.79999999999998,1,4.97,1,0.90436697,1781122745000,2013273650688608
2013274720,gps,55.53638333333333,37.51144333333333,1,1.4,1,181.79999999999998,1,352.02,1,0.9517214,1781122746000,2013274650776608
2013275715,gps,55.53639499999999,37.51143666666667,1,1.4,1,181.79999999999998,1,353.51,1,1.0124586,1781122747000,2013275651705531
2013276708,gps,55.53640666666667,37.511435,1,1.4,1,181.79999999999998,1,3.25,1,1.0479745,1781122748000,2013276649723146
2013277708,gps,55.536416666666675,37.51143833333333,1,1.4,1,182.0,1,12.5,1,1.0531217,1781122749000,2013277651729300
2013278709,gps,55.53642,37.51144166666666,1,1.5,1,182.1,1,13.02,1,1.0500333,1781122750000,2013278651793300
2013279706,gps,55.536424999999994,37.51144333333333,1,1.5,1,182.1,1,4.42,1,1.0340769,1781122751000,2013279645726223
2013280710,gps,55.53643333333333,37.51144,1,1.5,1,182.2,1,355.35,1,1.01915,1781122752000,2013280647629531
2013280848,network,55.5371252,37.5115266,1,82.5,1,186.60000610351562,0,0.0,0,0.0,1781122752141,2013280784000000
2013281713,gps,55.53643833333334,37.51143833333333,1,1.4,1,182.29999999999998,1,2.53,1,1.0057672,1781122753000,2013281649415454
2013282717,gps,55.536445,37.51144,1,1.4,1,182.5,1,7.13,1,0.94400054,1781122754000,2013282650115993
2013283702,gps,55.536449999999995,37.51144166666666,1,1.4,1,182.5,1,16.09,1,0.9203233,1781122755000,2013283645694762
2013284138,network,55.5371252,37.5115266,1,87.19,1,186.60000610351562,0,0.0,0,0.0,1781122755709,2013284134743454
2013284148,network,55.5371252,37.5115266,1,106.02,1,186.60000610351562,0,0.0,0,0.0,1781122755718,2013284144431377
2013284710,gps,55.536456666666666,37.51144166666666,1,1.4,1,182.6,1,357.74,1,0.87451303,1781122756000,2013284648786762
2013285714,gps,55.53646333333333,37.51144,1,1.4,1,182.6,1,354.85,1,0.8199525,1781122757000,2013285649217224
2013286714,gps,55.536469999999994,37.511433333333336,1,1.4,1,182.79999999999998,1,336.77,1,0.76384777,1781122758000,2013286652050762
2013287717,gps,55.53647666666667,37.511426666666665,1,1.4,1,183.1,1,338.97,1,0.72781724,1781122759000,2013287652910455
2013288706,gps,55.53648333333334,37.51142,1,1.5,1,183.5,1,338.08,1,0.7391411,1781122760000,2013288644885916
2013289720,gps,55.53648333333334,37.51141,1,1.4,1,183.7,1,316.25,1,0.7298761,1781122761000,2013289656143147
2013290725,gps,55.53648,37.511395,1,1.4,1,184.0,1,282.42,1,0.71855223,1781122762000,2013290654212993
2013291703,gps,55.53647333333333,37.511385000000004,1,1.4,1,184.1,1,271.93,1,0.71031666,1781122763000,2013291643434455
2013292712,gps,55.53646666666667,37.51137333333334,1,1.4,1,184.2,1,250.16,1,0.69847804,1781122764000,2013292646933532
2013293712,gps,55.536458333333336,37.51136666666666,1,1.4,1,184.29999999999998,1,227.42,1,0.7000222,1781122765000,2013293654167147
2013294703,gps,55.53645333333334,37.511359999999996,1,1.3,1,184.4,1,231.52,1,0.6907572,1781122766000,2013294649834532
2013295718,gps,55.536448333333325,37.511355,1,1.3,1,184.29999999999998,1,246.63,1,0.6711978,1781122767000,2013295652705609
2013296710,gps,55.53643999999999,37.51134666666667,1,1.3,1,184.29999999999998,1,228.41,1,0.68355113,1781122768000,2013296652686147
2013297706,gps,55.53643166666667,37.511340000000004,1,1.3,1,184.4,1,232.7,1,0.676345,1781122769000,2013297649303763
2013298703,gps,55.53642333333334,37.51133166666667,1,1.3,1,184.5,1,229.15,1,0.6789186,1781122770000,2013298644421224
2013299703,gps,55.536415000000005,37.51132500000001,1,1.3,1,184.5,1,218.92,1,0.70053697,1781122771000,2013299645397917
2013300706,gps,55.536404999999995,37.51131833333333,1,1.3,1,184.6,1,207.7,1,0.7273025,1781122772000,2013300649696378
2013301492,network,55.5353775,37.5129235,1,116.1,1,177.70001220703125,0,0.0,0,0.0,1781122772621,2013301264000000
2013301707,gps,55.53639666666666,37.51130833333333,1,1.3,1,184.7,1,234.26,1,0.7648772,1781122773000,2013301646937840
2013302706,gps,55.53639166666667,37.511298333333336,1,1.3,1,184.9,1,222.45,1,0.7900986,1781122774000,2013302648193532
2013303719,gps,55.53638333333333,37.51129,1,1.3,1,184.9,1,234.85,1,0.79473114,1781122775000,2013303648899456
2013304724,gps,55.53637666666667,37.511280000000006,1,1.3,1,184.9,1,226.57,1,0.82818806,1781122776000,2013304651894840
2013305709,gps,55.536371666666675,37.511268333333334,1,1.3,1,185.0,1,233.63,1,0.8585567,1781122777000,2013305650898148
2013306722,gps,55.536364999999996,37.51125833333333,1,1.2,1,185.0,1,223.73,1,0.87245417,1781122778000,2013306653080687
2013307712,gps,55.536359999999995,37.511246666666665,1,1.2,1,185.2,1,231.67,1,0.88326335,1781122779000,2013307653724994
2013308709,gps,55.536355,37.511235000000006,1,1.2,1,185.29999999999998,1,230.66,1,0.8853222,1781122780000,2013308652679994
