timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
981,2077665916,0.19607499,0.1436875,-0.1035375,-2.2480502,3.5059502,8.47395,-0.3375,-2.0812502,-46.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,2077665926,0.1375,0.171325,-0.0726,-2.2020001,3.4309502,8.60595,-0.3,-2.0625,-46.068752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,2077665936,0.069299996,0.1733875,-0.0512875,-2.181,3.3019502,8.92695,-0.3,-2.0625,-46.068752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,2077665946,0.007425,0.1351625,-0.049225,-2.2020001,3.147,9.384001,-0.28125,-2.0812502,-46.068752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2077665956,-0.040425,0.0573375,-0.0545875,-2.3119502,2.9239502,9.766951,-0.28125,-2.0812502,-46.068752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2077665966,-0.0776875,-0.0374,-0.0726,-2.367,2.7469501,9.96405,-0.20625001,-2.0812502,-46.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2077665976,-0.100099996,-0.1131625,-0.098175,-2.466,2.6920502,9.949051,-0.20625001,-2.0812502,-46.050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2077665986,-0.108625,-0.147125,-0.1194875,-2.5780501,2.7130501,9.86505,-0.15,-2.1000001,-46.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,2077665996,-0.11715,-0.13859999,-0.131175,-2.6880002,2.7490501,9.760051,-0.15,-2.1000001,-46.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,2077666007,-0.1288375,-0.0950125,-0.1397,-2.7499502,2.7900002,9.760051,-0.01875,-2.11875,-46.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2077666017,-0.1353,-0.0407,-0.1419,-2.8129501,2.7490501,9.97305,-0.0375,-2.15625,-46.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2077666027,-0.126775,-0.012925,-0.1546875,-2.7889502,2.5819502,10.46205,-0.0375,-2.15625,-46.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2077666037,-0.1012,-0.0416625,-0.1865875,-2.76495,2.32095,10.93095,-0.0375,-2.15625,-46.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2077666047,-0.0554125,-0.1183875,-0.2399375,-2.77005,2.0689502,11.235001,0.0,-2.1750002,-45.99375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,2077666057,-0.01485,-0.20253749,-0.3048375,-2.8459501,1.8700501,11.023951,0.0,-2.2125,-45.956253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2077666067,0.0138875,-0.2547875,-0.3667125,-2.8819501,2.0740502,10.797001,0.0,-2.2125,-45.956253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
