linear_acc,mtk,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2077668737,3,-0.043652,-0.065265,0.09993
2077668747,3,-0.052415,0.025295,0.088882
2077668757,3,-0.061277,0.116196,0.080427
2077668767,3,-0.072198,0.197024,0.072067
2077668777,3,-0.085276,0.265455,0.057781
2077668787,3,-0.097015,0.309409,0.022155
2077668798,3,-0.100532,0.327205,-0.020901
2077668808,3,-0.097983,0.326696,-0.049155
2077668818,3,-0.095752,0.323733,-0.048709
2077668828,3,-0.104885,0.333877,-0.031561
2077668838,3,-0.119215,0.340396,-0.011075
2077668848,3,-0.13387,0.329523,0.005887
2077668858,3,-0.146106,0.298413,0.004774
2077668868,3,-0.158639,0.248245,-0.007736
2077668878,3,-0.170454,0.190486,-0.021448
2077668888,3,-0.178692,0.143195,-0.018371
2077668898,3,-0.184517,0.114811,0.004839
2077668908,3,-0.186751,0.112089,0.033942
2077668918,3,-0.179727,0.133916,0.052628
2077668928,3,-0.158211,0.171809,0.068853
2077668939,3,-0.126313,0.219743,0.069959
2077668949,3,-0.086685,0.272584,0.036366
2077668959,3,-0.042533,0.339373,-0.016683
2077668969,3,-0.001721,0.41183,-0.067998
2077668979,3,0.021862,0.584909,-0.048716
2077668989,3,0.061799,0.738248,-0.013179
2077668999,3,0.11571,0.686685,-0.095968
2077669009,3,0.127044,0.637711,-0.156262
2077669019,3,0.123471,0.573503,-0.15374
2077669029,3,0.114419,0.500813,-0.134293
2077669039,3,0.097472,0.444256,-0.096133
2077669049,3,0.070955,0.428763,-0.037642
2077669059,3,0.041313,0.444142,0.034689
2077669070,3,0.010896,0.475726,0.110303
2077669080,3,-0.024354,0.526659,0.156748
2077669090,3,-0.038573,0.527502,0.1646
2077669100,3,-0.039222,0.517642,0.166539
2077669110,3,-0.059278,0.512052,0.147724
2077669120,3,-0.078834,0.472658,0.115498
2077669130,3,-0.095245,0.401175,0.086461
2077669140,3,-0.114886,0.309511,0.08347
2077669150,3,-0.13111,0.198575,0.088419
2077669160,3,-0.142876,0.079629,0.105339
2077669170,3,-0.144691,-0.03232,0.123153
2077669180,3,-0.135864,-0.127882,0.14679
2077669190,3,-0.131484,-0.197435,0.152674
2077669201,3,-0.132258,-0.25097,0.122778
2077669211,3,-0.132046,-0.31921,0.073386
2077669221,3,-0.131111,-0.397615,0.025829
2077669231,3,-0.136875,-0.480706,-0.0239
2077669241,3,-0.147744,-0.561098,-0.061641
2077669251,3,-0.168569,-0.617175,-0.063678
2077669261,3,-0.198126,-0.656225,-0.027894
2077669271,3,-0.21628,-0.683572,0.01631
2077669281,3,-0.206671,-0.802687,-0.012425
2077669291,3,-0.212263,-0.894977,-0.062549
2077669301,3,-0.234869,-0.782507,-0.003751
2077669311,3,-0.216753,-0.678423,0.033837
2077669321,3,-0.194344,-0.568851,0.020813
2077669332,3,-0.16984,-0.461786,-0.008823
2077669342,3,-0.133254,-0.395731,-0.057113
2077669352,3,-0.087514,-0.385858,-0.124476
2077669362,3,-0.04128,-0.409115,-0.189155
2077669372,3,0.005793,-0.451536,-0.224747
2077669382,3,0.06069,-0.521035,-0.199781
2077669392,3,0.096436,-0.534559,-0.106513
2077669402,3,0.115839,-0.533566,0.012216
2077669412,3,0.149238,-0.534304,0.137144
2077669422,3,0.178703,-0.505845,0.238875
2077669432,3,0.198635,-0.449048,0.296828
2077669442,3,0.209921,-0.36607,0.302393
2077669452,3,0.208989,-0.257613,0.277987
2077669463,3,0.19905,-0.146267,0.226731
2077669473,3,0.177819,-0.042059,0.161912
2077669483,3,0.142957,0.057395,0.089115
2077669493,3,0.107151,0.156497,0.038475
2077669503,3,0.076719,0.250207,0.017947
2077669513,3,0.050649,0.320323,0.030511
2077669523,3,0.035922,0.377372,0.06744
2077669533,3,0.027652,0.407691,0.114031
2077669543,3,0.02027,0.423517,0.159092
2077669553,3,0.010278,0.422194,0.193609
2077669563,3,4.97E-4,0.393747,0.209922
2077669573,3,-0.016265,0.348261,0.212054
2077669583,3,-0.040657,0.278673,0.17673
2077669593,3,-0.072939,0.208765,0.134744
2077669604,3,-0.110194,0.160116,0.11169
2077669614,3,-0.14817,0.135499,0.104292
2077669624,3,-0.18302,0.130681,0.094095
2077669634,3,-0.216071,0.122357,0.085938
2077669644,3,-0.2526,0.110591,0.075071
2077669654,3,-0.288271,0.095752,0.060248
2077669664,3,-0.315212,0.074238,0.034791
2077669674,3,-0.329358,0.061307,-0.007026
2077669684,3,-0.337228,0.067113,-0.061549
2077669694,3,-0.343588,0.087083,-0.11251
2077669704,3,-0.346121,0.113209,-0.159599
2077669714,3,-0.342083,0.147134,-0.192546
2077669724,3,-0.331638,0.184554,-0.212328
2077669735,3,-0.307384,0.203572,-0.209893
2077669745,3,-0.272148,0.205313,-0.201561
2077669755,3,-0.23419,0.19828,-0.184169
2077669765,3,-0.201398,0.201528,-0.149187
2077669775,3,-0.177144,0.214727,-0.094833
2077669785,3,-0.150653,0.225729,-0.021087
2077669795,3,-0.122182,0.214868,0.033376
2077669805,3,-0.070356,0.278132,0.197743
2077669815,3,-0.01204,0.325872,0.303889
2077669825,3,0.006648,0.286108,0.28825
2077669835,3,-0.005662,0.260936,0.183929
2077669845,3,-0.037602,0.253505,0.054248
2077669855,3,-0.043936,0.246984,-0.039664
2077669866,3,-0.025061,0.26105,-0.104898
2077669876,3,-0.008429,0.30563,-0.149551
2077669886,3,-0.003104,0.383049,-0.133495
2077669896,3,0.007859,0.445877,-0.082918
2077669906,3,0.033038,0.441743,-0.042903
2077669916,3,0.067228,0.375996,-0.030364
2077669926,3,0.104667,0.303286,-0.029462
2077669936,3,0.136917,0.263633,-0.035254
2077669946,3,0.165909,0.250364,-0.036247
2077669956,3,0.196892,0.238088,-0.042469
2077669966,3,0.22238,0.221693,-0.05364
2077669976,3,0.23064,0.195741,-0.074515
2077669986,3,0.226778,0.157167,-0.098941
2077669997,3,0.216026,0.103452,-0.123525
2077670007,3,0.199125,0.057669,-0.146002
2077670017,3,0.173921,0.039176,-0.175794
2077670027,3,0.144946,0.151179,-0.244831
2077670037,3,0.118064,0.353852,-0.337601
2077670047,3,0.122032,0.418306,-0.363615
2077670057,3,0.148127,0.304126,-0.314578
2077670067,3,0.168365,0.147405,-0.230657
2077670077,3,0.170637,0.044755,-0.153625
2077670087,3,0.154705,0.031399,-0.116132
2077670097,3,0.131234,0.067704,-0.106824
2077670107,3,0.087366,-0.017982,-0.227004
2077670117,3,0.035416,-0.129307,-0.304314
2077670128,3,0.005731,-0.164226,-0.259349
2077670138,3,0.003436,-0.187821,-0.150976
2077670148,3,0.019987,-0.193861,-0.050678
2077670158,3,0.023459,-0.188863,0.001147
2077670168,3,8.27E-4,-0.187099,0.02952
2077670178,3,-0.018555,-0.207014,0.022786
2077670188,3,-0.023144,-0.250268,-0.013821
2077670198,3,-0.023112,-0.293302,-0.077839
2077670208,3,-0.026789,-0.29472,-0.126308
2077670218,3,-0.030817,-0.259782,-0.160933
2077670228,3,-0.033017,-0.229469,-0.17529
2077670238,3,-0.034586,-0.220222,-0.171963
2077670248,3,-0.035713,-0.22553,-0.156404
2077670258,3,-0.037445,-0.230096,-0.128571
2077670269,3,-0.035574,-0.222386,-0.085427
2077670279,3,-0.022905,-0.195528,-0.036227
2077670289,3,0.005745,-0.160318,-0.004593
2077670299,3,0.044116,-0.115358,0.023076
2077670309,3,0.089945,-0.08073,0.054597
2077670319,3,0.147995,-0.079396,0.099606
2077670329,3,0.219847,-0.206978,0.183881
2077670339,3,0.272603,-0.409982,0.280477
2077670349,3,0.285184,-0.476746,0.311211
2077670359,3,0.277883,-0.380311,0.269846
2077670369,3,0.267764,-0.250875,0.190275
2077670379,3,0.266883,-0.173884,0.096994
2077670389,3,0.272564,-0.182076,0.015346
2077670400,3,0.284067,-0.236321,-0.044034
2077670410,3,0.291418,-0.255456,-0.100796
2077670420,3,0.299725,-0.225179,-0.177874
2077670430,3,0.316203,-0.195084,-0.2871
2077670440,3,0.328491,-0.173624,-0.383867
2077670450,3,0.33513,-0.175099,-0.453682
2077670460,3,0.327289,-0.175066,-0.502448
