stk3a5x_als,sensortek,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2077713126,3,0.0
2077713136,3,0.0
2077713146,3,0.0
2077713156,3,0.0
2077713166,3,0.0
2077713176,3,0.0
2077713186,3,0.0
2077713196,3,0.0
2077713206,3,0.0
2077713216,3,0.0
2077713226,3,0.0
2077713236,3,0.0
2077713246,3,0.0
2077713256,3,0.0
2077713266,3,0.0
2077713276,3,0.0
2077713286,3,0.0
2077713296,3,0.0
2077713306,3,0.0
2077713316,3,0.0
2077713326,3,0.0
2077713336,3,0.0
2077713346,3,0.0
2077713356,3,0.0
2077713366,3,0.0
2077713376,3,0.0
2077713386,3,0.0
2077713396,3,0.0
2077713406,3,0.0
2077713416,3,0.0
2077713426,3,0.0
2077713436,3,0.0
2077713446,3,0.0
2077713456,3,0.0
2077713466,3,0.0
2077713476,3,0.0
2077713486,3,0.0
2077713496,3,0.0
2077713506,3,0.0
2077713516,3,0.0
2077713526,3,0.0
2077713536,3,0.0
2077713546,3,0.0
2077713556,3,0.0
2077713566,3,0.0
2077713576,3,0.0
2077713586,3,0.0
2077713596,3,0.0
2077713606,3,0.0
2077713616,3,0.0
2077713626,3,0.0
2077713636,3,0.0
2077713646,3,0.0
2077713656,3,0.0
2077713666,3,0.0
2077713676,3,0.0
2077713686,3,0.0
2077713696,3,0.0
2077713706,3,0.0
2077713716,3,0.0
2077713726,3,0.0
2077713736,3,0.0
2077713746,3,0.0
2077713756,3,0.0
2077713766,3,0.0
2077713776,3,0.0
2077713786,3,0.0
2077713796,3,0.0
2077713806,3,0.0
2077713816,3,0.0
2077713826,3,0.0
2077713836,3,0.0
2077713846,3,0.0
2077713856,3,0.0
2077713866,3,0.0
2077713876,3,0.0
2077713886,3,0.0
2077713896,3,0.0
2077713906,3,0.0
2077713916,3,0.0
2077713926,3,0.0
2077713936,3,0.0
2077713946,3,0.0
2077713956,3,0.0
2077713966,3,0.0
2077713976,3,0.0
2077713986,3,0.0
2077713996,3,0.0
2077714006,3,0.0
2077714016,3,0.0
2077714026,3,0.0
2077714036,3,0.0
2077714046,3,0.0
2077714056,3,0.0
2077714066,3,0.0
2077714076,3,0.0
2077714086,3,0.0
2077714096,3,0.0
2077714106,3,0.0
2077714116,3,0.0
2077714126,3,0.0
2077714136,3,0.0
2077714146,3,0.0
2077714156,3,0.0
2077714166,3,0.0
2077714176,3,0.0
2077714186,3,0.0
2077714196,3,0.0
2077714206,3,0.0
2077714216,3,0.0
2077714226,3,0.0
2077714236,3,0.0
2077714246,3,0.0
2077714256,3,0.0
2077714266,3,0.0
2077714276,3,0.0
2077714286,3,0.0
