gravity,mtk,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2077667266,3,1.993299,5.956546,7.524152
2077667276,3,2.035004,5.984696,7.49194
2077667286,3,2.071119,6.013195,7.460054
2077667296,3,2.101186,6.04173,7.428979
2077667306,3,2.124809,6.070757,7.398585
2077667316,3,2.141605,6.101112,7.368375
2077667326,3,2.15162,6.13338,7.337904
2077667337,3,2.155466,6.168325,7.306353
2077667347,3,2.154153,6.20677,7.272677
2077667357,3,2.148845,6.24948,7.235804
2077667367,3,2.140639,6.297176,7.194651
2077667377,3,2.130808,6.350681,7.147825
2077667387,3,2.121094,6.410626,7.093922
2077667397,3,2.113319,6.476696,7.032249
2077667407,3,2.107324,6.548667,6.962811
2077667417,3,2.102704,6.626651,6.885274
2077667427,3,2.098421,6.709962,6.80015
2077667437,3,2.092044,6.798699,6.707766
2077667447,3,2.083108,6.892512,6.608096
2077667457,3,2.072099,6.990247,6.501394
2077667468,3,2.059557,7.09165,6.386886
2077667478,3,2.046647,7.196161,6.264165
2077667488,3,2.034771,7.303281,6.133001
2077667498,3,2.024528,7.413172,5.992579
2077667508,3,2.016881,7.525563,5.842396
2077667518,3,2.012711,7.640017,5.682033
2077667528,3,2.012327,7.756182,5.511168
2077667538,3,2.015471,7.873379,5.329997
2077667548,3,2.022004,7.990541,5.139386
2077667558,3,2.031594,8.106769,4.940081
2077667568,3,2.043915,8.221352,4.732165
2077667578,3,2.059043,8.333072,4.516114
2077667588,3,2.075959,8.441092,4.292644
2077667599,3,2.092999,8.544872,4.062712
2077667609,3,2.110443,8.644391,3.825803
2077667619,3,2.128106,8.739197,3.582362
2077667629,3,2.146299,8.828813,3.333315
2077667639,3,2.165516,8.912889,3.079716
2077667649,3,2.185988,8.990964,2.823199
2077667659,3,2.208008,9.062592,2.566492
2077667669,3,2.2313,9.127224,2.3119
2077667679,3,2.25509,9.184927,2.061078
2077667689,3,2.27851,9.236181,1.814996
2077667699,3,2.301999,9.280958,1.573808
2077667709,3,2.325492,9.319496,1.338952
2077667719,3,2.348762,9.352068,1.111978
2077667729,3,2.371603,9.378994,0.893895
2077667740,3,2.394007,9.400633,0.685768
2077667750,3,2.415881,9.417517,0.488035
2077667760,3,2.437209,9.430069,0.300713
2077667770,3,2.45775,9.438555,0.124331
2077667780,3,2.477039,9.443372,-0.04008
2077667790,3,2.495242,9.444906,-0.192003
2077667800,3,2.512825,9.443576,-0.331301
2077667810,3,2.530051,9.439784,-0.457359
2077667820,3,2.547253,9.434332,-0.567088
2077667830,3,2.564481,9.42776,-0.660932
2077667840,3,2.581769,9.420493,-0.7402
2077667850,3,2.599405,9.412782,-0.806528
2077667860,3,2.617945,9.404729,-0.86246
2077667871,3,2.637279,9.396524,-0.909265
2077667881,3,2.657027,9.388379,-0.948155
2077667891,3,2.67645,9.380579,-0.980149
2077667901,3,2.694116,9.373625,-1.005066
2077667911,3,2.709499,9.36764,-1.024444
2077667921,3,2.72241,9.362597,-1.03992
2077667931,3,2.733074,9.358405,-1.052289
2077667941,3,2.741383,9.355048,-1.062349
2077667951,3,2.746874,9.352622,-1.070662
2077667961,3,2.749287,9.351206,-1.077315
2077667971,3,2.748964,9.35073,-1.08223
2077667981,3,2.746213,9.351062,-1.085969
2077667991,3,2.741552,9.351998,-1.089126
2077668002,3,2.73609,9.353058,-1.093062
2077668012,3,2.730308,9.354024,-1.098344
2077668022,3,2.723333,9.354775,-1.107774
2077668032,3,2.715075,9.355264,-1.121866
2077668042,3,2.705464,9.355504,-1.140449
2077668052,3,2.693889,9.355695,-1.163157
2077668062,3,2.679641,9.356042,-1.189697
2077668072,3,2.662407,9.356618,-1.219869
2077668082,3,2.642227,9.357412,-1.253353
2077668092,3,2.619489,9.358153,-1.290663
2077668102,3,2.594758,9.35868,-1.331461
2077668112,3,2.568028,9.359149,-1.37452
2077668122,3,2.539139,9.359859,-1.418144
2077668133,3,2.507876,9.361166,-1.460701
2077668143,3,2.47478,9.363125,-1.501235
2077668153,3,2.442589,9.365019,-1.540282
2077668163,3,2.411921,9.366795,-1.57747
2077668173,3,2.382562,9.368646,-1.612129
2077668183,3,2.353576,9.370983,-1.643196
2077668193,3,2.323778,9.374256,-1.669603
2077668203,3,2.291694,9.379036,-1.689721
2077668213,3,2.256838,9.385477,-1.703083
2077668223,3,2.220137,9.393232,-1.7101
2077668233,3,2.18208,9.40213,-1.710895
2077668243,3,2.143282,9.411955,-1.705843
2077668253,3,2.104518,9.422448,-1.695413
2077668264,3,2.066739,9.433337,-1.680089
2077668274,3,2.030894,9.444365,-1.660397
2077668284,3,1.997875,9.455307,-1.636838
2077668294,3,1.96862,9.46608,-1.609155
2077668304,3,1.944113,9.476435,-1.57795
2077668314,3,1.925203,9.486057,-1.544122
2077668324,3,1.912442,9.494626,-1.508782
2077668334,3,1.906006,9.501837,-1.473269
2077668344,3,1.905463,9.507636,-1.438258
2077668354,3,1.908253,9.512693,-1.403093
2077668364,3,1.913376,9.517038,-1.368902
2077668374,3,1.920555,9.520693,-1.335546
2077668384,3,1.929981,9.523565,-1.302939
2077668394,3,1.942269,9.525492,-1.270969
2077668405,3,1.958214,9.526255,-1.239805
2077668415,3,1.978388,9.525706,-1.209663
2077668425,3,2.002616,9.523817,-1.181529
2077668435,3,2.030403,9.520738,-1.15556
2077668445,3,2.061098,9.516659,-1.131842
2077668455,3,2.093993,9.511784,-1.11044
2077668465,3,2.128191,9.506357,-1.091311
2077668475,3,2.162711,9.500624,-1.074407
2077668485,3,2.196658,9.494772,-1.059831
2077668495,3,2.229297,9.488941,-1.04763
2077668505,3,2.260189,9.483188,-1.037833
2077668515,3,2.289188,9.477491,-1.030586
2077668525,3,2.316245,9.471836,-1.025916
2077668536,3,2.341224,9.46626,-1.023743
2077668546,3,2.36387,9.460827,-1.024079
2077668556,3,2.383865,9.455637,-1.026877
2077668566,3,2.401078,9.450789,-1.031796
2077668576,3,2.415262,9.446281,-1.039523
2077668586,3,2.426131,9.442105,-1.050875
2077668596,3,2.433199,9.43832,-1.066496
2077668606,3,2.435558,9.435182,-1.086372
2077668616,3,2.432392,9.432924,-1.110267
2077668626,3,2.423896,9.431599,-1.137148
2077668636,3,2.41089,9.43103,-1.166579
2077668646,3,2.394601,9.430947,-1.198136
2077668656,3,2.376364,9.43106,-1.231374
2077668667,3,2.357018,9.431176,-1.265965
2077668677,3,2.337514,9.431095,-1.301488
2077668687,3,2.318535,9.430731,-1.337273
2077668697,3,2.300362,9.430121,-1.372559
2077668707,3,2.282868,9.429402,-1.406699
2077668717,3,2.26563,9.428775,-1.439153
2077668727,3,2.248021,9.428826,-1.467563
2077668737,3,2.229415,9.429694,-1.49206
2077668747,3,2.209142,9.431522,-1.512735
2077668757,3,2.186542,9.434395,-1.529879
2077668767,3,2.161245,9.438383,-1.543256
2077668777,3,2.133039,9.44343,-1.553205
2077668787,3,2.102185,9.449276,-1.560668
2077668798,3,2.070113,9.4556,-1.56556
2077668808,3,2.03799,9.462147,-1.567721
2077668818,3,2.00677,9.46872,-1.567064
2077668828,3,1.975919,9.475435,-1.563425
