linear_acc,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2083942352,3,0.05055,-0.039194,0.11123
2083942362,3,0.085433,-0.032196,0.095448
2083942372,3,0.107962,-0.028764,0.07655
2083942382,3,0.110685,-0.0246,0.08795
2083942392,3,0.081104,-0.016012,0.11569
2083942402,3,0.037861,-0.011627,0.117929
2083942412,3,0.010836,-0.003521,0.06517
2083942423,3,0.00313,0.003926,-0.009814
2083942433,3,0.008745,0.012345,-0.077494
2083942443,3,0.014701,0.018919,-0.140665
2083942453,3,0.025676,0.004678,-0.16793
2083942463,3,0.024298,-0.008114,-0.168077
2083942473,3,0.021603,-0.006765,-0.146349
2083942483,3,0.016214,0.00752,-0.117848
2083942493,3,8.0E-4,0.026814,-0.080338
2083942503,3,-0.017121,0.035369,-0.062474
2083942513,3,-0.039803,0.023633,-0.058448
2083942523,3,-0.071659,0.0288,-0.041722
2083942533,3,-0.0963,0.040357,-0.024135
2083942543,3,-0.103667,0.030668,-0.019354
2083942553,3,-0.089536,0.016038,0.012027
2083942564,3,-0.059001,0.002794,0.050652
2083942574,3,-0.029754,-7.14E-4,0.067928
2083942584,3,-0.005086,-0.006241,0.058593
2083942594,3,0.020916,-0.013853,0.040895
2083942604,3,0.032961,-0.012109,0.020197
2083942614,3,0.037414,-0.011861,1.82E-4
2083942624,3,0.038182,-0.009851,-0.014452
2083942634,3,0.032238,-0.001516,-0.022286
2083942644,3,0.020594,-0.004915,-0.030927
2083942654,3,-0.013609,-0.002137,-0.015273
2083942664,3,-0.047566,0.012384,0.027051
2083942674,3,-0.042049,0.010543,0.004148
2083942684,3,-0.007745,0.004067,-0.065506
2083942695,3,0.033797,0.004915,-0.103075
2083942705,3,0.082921,-0.020796,-0.090765
2083942715,3,0.122776,-0.037124,-0.092566
2083942725,3,0.149164,-0.057967,-0.085508
2083942735,3,0.166448,-0.069839,-0.039709
2083942745,3,0.161025,-0.060403,0.041674
2083942755,3,0.145181,-0.037088,-0.029039
2083942765,3,0.122527,-0.021578,-0.089926
2083942775,3,0.10762,-0.034498,-0.065993
2083942785,3,0.098795,-0.044193,-0.004898
2083942795,3,0.094768,-0.019868,0.071436
2083942805,3,0.099406,0.011825,0.105185
2083942815,3,0.1232,-0.006987,0.111882
2083942826,3,0.12391,-0.049905,0.151117
2083942836,3,0.085048,-0.046061,0.21594
2083942846,3,0.044905,-0.004376,0.261895
2083942856,3,0.008781,0.031649,0.274196
2083942866,3,-0.052964,0.016744,0.304747
2083942876,3,-0.131951,0.015121,0.285494
2083942886,3,-0.189397,-0.019639,0.186202
2083942896,3,-0.20323,-0.090997,0.023592
2083942906,3,-0.21004,-0.13927,0.057314
2083942916,3,-0.21012,-0.199853,0.139344
2083942926,3,-0.219685,-0.27032,0.167391
2083942936,3,-0.22965,-0.338888,0.096072
2083942946,3,-0.234623,-0.462999,0.013283
2083942956,3,-0.227258,-0.570254,-0.015836
2083942967,3,-0.227576,-0.668661,-0.023083
2083942977,3,-0.225276,-0.698329,0.014327
2083942987,3,-0.222591,-0.639794,0.072772
2083942997,3,-0.237371,0.722689,0.114646
2083943007,3,-0.229196,2.790708,0.233178
2083943017,3,-0.216519,1.645835,0.313393
2083943027,3,-0.207755,0.591528,0.455915
2083943037,3,-0.222334,-0.01706,0.493498
2083943047,3,-0.237525,-0.270385,0.345144
2083943057,3,-0.223165,-0.331972,0.118241
2083943067,3,-0.183763,-0.249733,-0.014755
2083943077,3,-0.110113,0.490243,-0.07242
2083943087,3,0.05829,1.288636,0.12745
2083943098,3,0.143327,0.970895,0.262467
2083943108,3,0.187817,0.502952,0.174032
2083943118,3,0.22247,0.418168,-0.025184
2083943128,3,0.306987,0.619479,-0.178183
2083943138,3,0.413597,0.70429,-0.276268
2083943148,3,0.428389,-0.766848,-0.287762
2083943158,3,0.365761,-2.941219,-0.443827
2083943168,3,0.34528,-1.737208,-0.561687
2083943178,3,0.341787,-0.569522,-0.674914
2083943188,3,0.328468,0.120819,-0.618016
2083943198,3,0.290409,0.426277,-0.352715
2083943208,3,0.234435,0.530907,-0.076607
2083943218,3,0.172321,0.540614,0.062942
2083943229,3,0.090621,-0.097861,0.103579
2083943239,3,-0.084786,-0.837815,-0.068243
2083943249,3,-0.179349,-0.432313,-0.192831
2083943259,3,-0.226027,0.120489,-0.107795
2083943269,3,-0.249887,0.321436,0.071547
2083943279,3,-0.308074,0.182798,0.16813
2083943289,3,-0.372883,0.016778,0.175164
2083943299,3,-0.33048,0.065544,0.127479
2083943309,3,-0.253032,0.154443,0.140771
2083943319,3,-0.208177,0.125708,0.146686
2083943329,3,-0.160853,0.030678,0.123043
2083943339,3,-0.08858,-0.008647,0.081518
2083943349,3,-0.031025,0.017921,0.038534
2083943359,3,0.014939,0.014447,0.006249
2083943370,3,0.0559,-0.035253,-0.049707
2083943380,3,0.093479,-0.058137,-0.118067
2083943390,3,0.131627,-0.053092,-0.16939
2083943400,3,0.175412,-0.058788,-0.188663
2083943410,3,0.204597,-0.089799,-0.19861
2083943420,3,0.217912,-0.112787,-0.18323
2083943430,3,0.215529,-0.110529,-0.149305
2083943440,3,0.199115,-0.089177,-0.102157
2083943450,3,0.169635,-0.069166,-0.069977
2083943460,3,0.134092,-0.059346,-0.040278
2083943470,3,0.096072,-0.044237,-0.013213
2083943480,3,0.054565,-0.015773,0.010735
2083943490,3,0.006523,0.014101,0.027275
2083943501,3,-0.024274,0.014848,0.034631
2083943511,3,-0.042363,0.006487,0.055491
2083943521,3,-0.056749,0.019552,0.084483
2083943531,3,-0.067093,0.028997,0.11508
2083943541,3,-0.067354,0.025708,0.138198
2083943551,3,-0.062924,0.019365,0.138348
2083943561,3,-0.063038,0.029658,0.128778
2083943571,3,-0.062013,0.060762,0.111391
2083943581,3,-0.056748,0.104456,0.120336
2083943591,3,-0.038911,0.118886,0.13551
2083943601,3,-0.020153,0.112517,0.124587
2083943611,3,0.002756,0.098366,0.040994
2083943621,3,0.030047,-0.093888,-0.042397
2083943631,3,0.066948,-0.239633,-0.116058
2083943642,3,0.103104,-0.168177,-0.187372
2083943652,3,0.167169,0.094755,-0.262115
2083943662,3,0.17165,0.099638,-0.252093
2083943672,3,0.127209,-0.056489,-0.235528
2083943682,3,0.049683,-0.099998,-0.219154
2083943692,3,-0.07439,0.098039,-0.229119
2083943702,3,-0.252834,0.558351,-0.284338
2083943712,3,-0.439005,1.040643,-0.329663
2083943722,3,-0.55477,1.316021,-0.394361
2083943732,3,-0.505715,1.357231,-0.350879
2083943742,3,-0.258969,1.092686,-0.329039
2083943752,3,-0.016265,0.770878,-0.188175
2083943762,3,0.172047,0.526511,-0.042298
2083943773,3,0.28525,0.517126,-0.018247
2083943783,3,0.304275,0.502562,0.020014
2083943793,3,0.300834,0.34318,0.041744
2083943803,3,0.274728,-0.005174,0.057873
2083943813,3,0.323487,-0.123942,0.041737
2083943823,3,0.411784,-0.025796,0.084236
2083943833,3,0.476772,0.031961,0.123834
2083943843,3,0.544299,-0.097045,0.162674
2083943853,3,0.643112,-0.450685,0.215726
2083943863,3,0.75107,-0.845541,0.238378
2083943873,3,0.784398,-1.092985,0.27489
2083943883,3,0.656622,-1.165174,0.182148
2083943893,3,0.341862,-0.934209,0.115387
2083943904,3,0.069597,-0.638537,-0.042989
2083943914,3,-0.120638,-0.424037,-0.128274
2083943924,3,-0.223503,-0.27916,-0.094851
2083943934,3,-0.232068,-0.186375,-0.061752
2083943944,3,-0.218779,-0.155109,0.016687
2083943954,3,-0.21745,-0.118182,0.108325
2083943964,3,-0.235753,-0.034469,0.100139
2083943974,3,-0.255512,-0.010747,0.01978
2083943984,3,-0.234051,-0.048442,-0.036526
2083943994,3,-0.194791,-0.113758,-0.05452
2083944004,3,-0.161888,-0.185861,-0.035378
2083944014,3,-0.13571,-0.24963,0.001414
2083944024,3,-0.1086,-0.283471,0.021974
2083944034,3,-0.077676,-0.294404,0.057657
