orientation,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2083943541,3,190.37393,-99.08879,0.1591
2083943551,3,190.4093,-98.68787,9.99E-4
2083943561,3,190.444,-98.34632,-0.180787
2083943571,3,190.47708,-98.07372,-0.351172
2083943581,3,190.49683,-97.62484,-0.485308
2083943591,3,190.49269,-97.11426,-0.506154
2083943601,3,190.47765,-96.7763,-0.467726
2083943611,3,190.48602,-97.03253,-0.34732
2083943621,3,190.54108,-97.727806,-0.13838
2083943631,3,190.63469,-98.62665,0.240781
2083943642,3,190.75293,-99.547615,0.723002
2083943652,3,190.87349,-100.39359,1.489683
2083943662,3,191.01692,-100.98185,1.993651
2083943672,3,191.2339,-101.72883,2.166732
2083943682,3,191.55493,-102.3748,1.943699
2083943692,3,192.00185,-102.7851,1.095296
2083943702,3,192.61723,-102.97074,-0.448728
2083943712,3,193.41467,-102.91153,-2.250735
2083943722,3,194.39636,-103.17733,-3.784926
2083943732,3,195.46735,-103.03642,-4.487784
2083943742,3,196.53935,-103.33134,-4.013295
2083943752,3,197.4789,-103.128716,-3.157143
2083943762,3,198.21489,-102.66063,-2.122077
2083943773,3,198.72661,-102.37849,-1.108392
2083943783,3,198.98665,-102.041756,-0.409503
2083943793,3,199.01595,-101.80975,0.167529
2083943803,3,198.85576,-101.88914,0.63275
2083943813,3,198.61017,-102.019394,1.459283
2083943823,3,198.29704,-101.65276,2.603737
2083943833,3,198.00194,-101.20666,3.785486
2083943843,3,197.75366,-100.86515,5.17633
2083943853,3,197.48389,-100.645035,7.101349
2083943863,3,197.10962,-100.66992,9.61737
2083943873,3,196.56148,-100.47752,12.214233
2083943883,3,195.88113,-101.041695,13.968257
2083943893,3,195.26141,-101.30674,13.770456
2083943904,3,194.85806,-102.18833,12.784438
2083943914,3,194.70184,-102.93576,11.6249
2083943924,3,194.76422,-103.05419,10.602061
2083943934,3,195.04485,-103.038414,9.965226
2083943944,3,195.564,-102.76934,9.529174
2083943954,3,196.33394,-102.09989,9.024023
2083943964,3,197.31956,-101.79258,8.300982
2083943974,3,198.38556,-102.08206,7.524225
2083943984,3,199.41873,-102.50289,7.035942
2083943994,3,200.37376,-102.86331,6.769789
2083944004,3,201.25941,-103.06336,6.58942
2083944014,3,202.08934,-103.105515,6.46086
2083944024,3,202.89983,-103.168846,6.400312
2083944034,3,203.69426,-103.04071,6.438871
2083944045,3,204.45644,-102.95753,6.50669
2083944055,3,205.17786,-102.90062,6.405172
2083944065,3,205.9001,-102.80921,6.102901
2083944075,3,206.65793,-102.69213,5.656235
2083944085,3,207.53275,-102.83666,5.067072
2083944095,3,208.6033,-103.25565,4.408307
2083944105,3,209.88556,-103.70509,3.692779
2083944115,3,211.35492,-103.903915,2.921319
2083944125,3,212.94983,-103.91514,2.11917
2083944135,3,214.6565,-104.03637,1.31806
2083944145,3,216.4646,-104.23805,0.545523
2083944155,3,218.38678,-104.53013,-0.122602
2083944165,3,220.38193,-104.80018,-0.686876
2083944176,3,222.40062,-105.005035,-1.167071
2083944186,3,224.55426,-105.562836,-1.658871
2083944196,3,226.8551,-105.89638,-2.193954
2083944206,3,229.17422,-105.71287,-2.663194
2083944216,3,231.74663,-106.32263,-3.060965
2083944226,3,234.63947,-107.06669,-3.746986
2083944236,3,237.6025,-107.167885,-4.477131
2083944246,3,240.58673,-107.23931,-5.044638
2083944256,3,243.61024,-107.43354,-5.456099
2083944266,3,246.52972,-107.62202,-5.831564
2083944276,3,249.4441,-108.05019,-6.207597
2083944286,3,252.48677,-108.43992,-6.639565
2083944296,3,255.30647,-108.60316,-7.1239
2083944307,3,257.7101,-108.47166,-7.646192
2083944317,3,259.92392,-108.40232,-8.196883
2083944327,3,261.97083,-108.34633,-8.776061
2083944337,3,263.84552,-108.374596,-9.408195
2083944347,3,265.61566,-108.64312,-10.10368
2083944357,3,267.25708,-109.17923,-10.890691
2083944367,3,268.629,-109.18589,-11.79744
2083944377,3,269.81512,-109.20447,-12.355405
2083944387,3,271.0298,-109.72712,-12.706699
2083944397,3,272.26764,-110.362526,-13.022279
2083944407,3,273.48038,-110.83968,-13.350653
2083944417,3,274.66022,-111.40264,-13.615047
2083944427,3,275.73645,-111.9864,-13.845688
2083944437,3,276.68402,-112.75871,-14.025351
2083944448,3,277.69397,-113.745125,-14.178755
2083944458,3,278.78778,-114.87561,-14.293854
2083944468,3,279.8518,-116.05947,-14.367604
2083944478,3,280.8775,-117.29602,-14.444298
2083944488,3,281.90564,-118.50786,-14.544829
