GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(km/h),Acceleration Sensor(Total)(g),Litres Per 100 Kilometer(Instant)(l/100km),Speed (GPS)(km/h),Acceleration Sensor(Z axis)(g)
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:17.867,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,0.5727234,9.510101,2.6282806,0.026463091,821.75,15.0,0.026463091373443604,7.629051208496094,16.595178604125977,0.16791851818561554
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:17.968,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,0.33843994,9.189774,2.7042847,0.030427689,827.5,15.0,0.030427688732743263,8.332569122314453,16.595178604125977,0.17566612362861633
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:18.067,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,0.6742401,8.979645,3.061798,0.013570491,827.5,14.0,0.013570491224527359,8.332569122314453,16.595178604125977,0.21210989356040955
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:18.167,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,0.51208496,9.763687,2.5592651,0.049225748,827.5,14.0,0.04922574758529663,12.739015579223633,16.595178604125977,0.16088329255580902
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:18.268,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,1.088501,9.51181,2.3851624,0.03068699,813.5,13.0,0.030686989426612854,12.739015579223633,16.595178604125977,0.14313581585884094
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:18.367,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,1.2045288,9.828903,1.8052673,0.01766025,813.5,13.0,0.017660250887274742,12.739015579223633,16.595178604125977,0.08402317017316818
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:18.468,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,0.28871155,9.097321,1.7895813,0.017264314,834.75,13.0,0.017264313995838165,10.598443031311035,16.595178604125977,0.08242418617010117
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:18.568,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,0.42861938,9.7435,1.1950989,0.020617902,834.75,13.0,0.020617902278900146,10.598443031311035,16.595178604125977,0.0218245517462492
Fri Mar 25 17:19:25 GMT+03:00 2016,25-Mar-2016 17:19:18.666,37.58137255,55.84829064,4.609772,5.0,176.0,279.0,0.8223572,9.541931,1.6430664,0.013234192,834.75,13.0,0.013234191574156284,11.13258171081543,16.595178604125977,0.06748892366886139
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:18.767,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,0.816391,8.991577,1.4331818,0.0021054405,833.25,13.0,0.002105440478771925,11.13258171081543,13.10419750213623,0.046093959361314774
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:18.868,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,0.6736145,10.388687,1.3735046,0.08940965,833.25,13.0,0.08940964937210083,11.13258171081543,13.10419750213623,0.040010664612054825
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:18.967,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,1.0707092,9.217453,1.7186279,0.025997732,831.75,13.0,0.02599773183465004,11.13258171081543,13.10419750213623,0.0751914232969284
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:19.067,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,0.75424194,9.693741,0.8951416,0.012691706,831.75,13.0,0.012691706418991089,11.13258171081543,13.10419750213623,-0.008752130903303623
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:19.167,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,0.95040894,9.809204,1.9354401,0.01706791,839.75,13.0,0.017067909240722656,10.992019653320313,13.10419750213623,0.09729255735874176
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:19.267,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,0.37806702,8.874527,2.0044556,-0.052770436,839.75,14.0,-0.05277043581008911,10.992019653320313,13.10419750213623,0.10432778298854828
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:19.368,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,1.2918701,9.947617,1.0756378,-0.0018125507,839.75,14.0,-0.0018125507049262524,10.992019653320313,13.10419750213623,0.009647075086832047
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:19.467,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,0.40763855,9.504288,1.7310181,0.00699234,830.75,14.0,0.006992340087890625,10.337397575378418,13.10419750213623,0.07645443826913834
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:19.567,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,0.7566681,9.154083,1.9737854,-0.023306012,830.75,14.0,-0.02330601215362549,10.337397575378418,13.10419750213623,0.1012013629078865
Fri Mar 25 17:19:26 GMT+03:00 2016,25-Mar-2016 17:19:19.667,37.58130619,55.84829532,3.640055,4.0,177.0,273.3,1.0631256,9.541931,2.160202,0.022159398,832.25,14.0,0.0221593976020813,9.919724464416504,13.10419750213623,0.12020408362150192
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:19.767,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,1.1005249,9.790619,1.0058746,0.004362854,832.25,14.0,0.004362854175269604,9.919724464416504,13.971756935119629,0.0025356397964060307
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:19.867,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,1.3676147,9.908432,2.0048523,0.0038356073,832.25,14.0,0.0038356073200702667,9.919724464416504,13.971756935119629,0.10436822474002838
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:19.966,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,0.42538452,8.802689,1.690918,-0.066248715,859.5,14.0,-0.06624871492385864,9.188797950744629,13.971756935119629,0.07236675918102264
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:20.066,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,1.1456909,10.503098,1.2585144,0.0073097125,859.5,14.0,0.007309712469577789,9.188797950744629,13.971756935119629,0.028288928791880608
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:20.167,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,0.39335632,8.795349,1.5222778,-1.7950169E-4,859.5,14.0,-1.7950168694369495E-4,9.319320678710938,13.971756935119629,0.05517612770199776
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:20.269,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,0.8213501,9.819366,1.7462769,0.010460102,844.5,14.0,0.010460101999342442,9.319320678710938,13.971756935119629,0.07800986617803574
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:20.367,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,0.646286,9.22496,1.5696869,-0.02484864,844.5,14.0,-0.024848639965057373,9.39763355255127,13.971756935119629,0.060008853673934937
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:20.467,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,0.88565063,9.801956,1.3889618,0.001946491,843.25,15.0,0.0019464909564703703,9.39763355255127,13.971756935119629,0.041586317121982574
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:20.567,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,0.78460693,10.035355,1.0251923,0.00725046,843.25,15.0,0.007250459864735603,9.39763355255127,13.971756935119629,0.004504816606640816
Fri Mar 25 17:19:27 GMT+03:00 2016,25-Mar-2016 17:19:20.667,37.5812643,55.84829963,3.8810437,3.0,176.0,274.5,0.92063904,9.00441,0.57943726,-0.05644554,848.75,15.0,-0.056445538997650146,8.819852828979492,13.971756935119629,-0.04093401879072189
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:20.767,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.97465515,9.727188,1.7060089,-0.009040331,848.75,15.0,-0.009040330536663532,8.819852828979492,14.843179702758789,0.0739050805568695
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:20.867,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.7802124,9.693665,1.503479,-6.462137E-5,848.75,15.0,-6.46213666186668E-5,8.332569122314453,14.843179702758789,0.05325983464717865
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:20.967,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.41619873,9.723602,0.91716003,0.0076279324,860.25,15.0,0.007627932354807854,8.332569122314453,14.843179702758789,-0.006507642101496458
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:21.067,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.9390564,9.201706,1.6646881,-0.022987127,860.25,15.0,-0.02298712730407715,8.332569122314453,14.843179702758789,0.06969297677278519
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:21.168,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.8590851,8.942856,1.6609955,-0.014792449,863.75,15.0,-0.014792448841035366,8.186383247375488,14.843179702758789,0.0693165585398674
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:21.267,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.8623047,10.473679,1.5387726,0.00848361,863.75,15.0,0.00848361011594534,8.186383247375488,14.843179702758789,0.05685754865407944
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:21.367,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.58436584,10.213898,1.2815704,0.070025265,863.75,15.0,0.07002526521682739,8.113290786743164,14.843179702758789,0.03063918650150299
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:21.468,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,1.0146027,8.546646,2.442154,-0.06902915,847.5,15.0,-0.06902915239334106,8.113290786743164,14.843179702758789,0.14894534647464752
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:21.569,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.7469177,10.417175,0.5691376,0.0078027626,847.5,15.0,0.007802762556821108,7.967105388641357,14.843179702758789,-0.04198393598198891
Fri Mar 25 17:19:28 GMT+03:00 2016,25-Mar-2016 17:19:21.667,37.58120124,55.8482987,4.1231055,3.0,176.0,275.2,0.9163971,9.791519,1.4706726,0.013564087,842.0,16.0,0.013564087450504303,7.967105388641357,14.843179702758789,0.049915656447410583
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:21.767,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.64767456,8.844208,1.5338593,-0.06361294,842.0,16.0,-0.0636129379272461,7.967105388641357,15.717823028564453,0.05635669827461243
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:21.867,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.37867737,9.650101,1.3427429,0.003872931,855.75,16.0,0.0038729310035705566,8.017356872558594,15.717823028564453,0.036874912679195404
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:21.968,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,1.5350189,9.991455,1.4795074,0.013969898,855.75,16.0,0.013969898223876953,8.017356872558594,15.717823028564453,0.05081624910235405
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:22.068,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.25286865,9.223373,1.8077698,0.006049865,855.75,16.0,0.006049864925444126,7.469161033630371,15.717823028564453,0.08427826315164566
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:22.167,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,1.3837891,9.599838,2.0951233,0.030495107,858.25,16.0,0.030495107173919678,7.469161033630371,15.717823028564453,0.11357016116380692
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:22.267,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.61743164,9.20723,1.1322174,0.0034250976,858.25,16.0,0.003425097558647394,7.606209754943848,15.717823028564453,0.015414617024362087
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:22.367,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.5418854,10.057465,1.5148773,0.009926196,864.5,16.0,0.009926196187734604,7.606209754943848,15.717823028564453,0.054421741515398026
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:22.467,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.79782104,8.902527,1.7577972,-0.052415907,864.5,16.0,-0.05241590738296509,7.606209754943848,15.717823028564453,0.07918421924114227
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:22.567,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.47851563,8.98143,1.4456482,-0.013046435,864.5,16.0,-0.013046435080468655,7.880307674407959,15.717823028564453,0.047364745289087296
Fri Mar 25 17:19:29 GMT+03:00 2016,25-Mar-2016 17:19:22.671,37.58113751,55.84829451,4.366062,3.0,176.0,274.4,0.94169617,10.130295,1.8653107,-0.0033301562,866.25,16.0,-0.0033301562070846558,7.880307674407959,15.717823028564453,0.09014379233121872
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:22.766,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,0.8618622,9.441879,0.6535797,0.0074217636,866.25,16.0,0.007421763613820076,7.880307674407959,16.595178604125977,-0.03337617591023445
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:22.867,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,0.7557678,10.157944,2.0226593,0.0776034,868.0,16.0,0.07760339975357056,7.674734115600586,16.595178604125977,0.10618341714143753
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:22.967,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,0.57780457,8.965836,1.1886444,0.014553096,868.0,17.0,0.014553096145391464,7.674734115600586,16.595178604125977,0.0211666040122509
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:23.067,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,1.296341,9.508774,1.3026428,0.007437408,868.0,17.0,0.007437407970428467,7.00830078125,16.595178604125977,0.03278723731637001
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:23.167,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,-0.021499634,9.034531,0.6376953,-0.057754993,868.75,17.0,-0.0577549934387207,7.00830078125,16.595178604125977,-0.03499538078904152
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:23.267,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,0.894577,9.826004,1.4551544,0.035653293,868.75,17.0,0.03565329313278198,7.00830078125,16.595178604125977,0.0483337827026844
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:23.369,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,0.22401428,10.1475525,1.483017,0.011902603,875.0,17.0,0.011902603320777416,7.2232794761657715,16.595178604125977,0.05117399990558624
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:23.468,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,1.0308685,8.323654,1.6553497,0.01318166,875.0,17.0,0.013181660324335098,7.2232794761657715,16.595178604125977,0.06874104589223862
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:23.567,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,1.2823639,10.413696,1.6715698,0.10204512,876.0,17.0,0.10204511880874634,7.287773132324219,16.595178604125977,0.07039447128772736
Fri Mar 25 17:19:30 GMT+03:00 2016,25-Mar-2016 17:19:23.667,37.58106906,55.84828845,4.609772,3.0,175.0,275.4,0.28982544,9.155899,1.2983398,0.017507158,876.0,17.0,0.0175071582198143,7.287773132324219,16.595178604125977,0.03234860673546791
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:23.767,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,1.8498383,10.066406,2.863037,0.005819018,876.0,17.0,0.0058190179988741875,7.287773132324219,17.47484016418457,0.19184882938861847
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:23.867,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,-0.060302734,8.610962,1.5001831,0.0028239323,885.75,17.0,0.0028239323291927576,7.287773132324219,17.47484016418457,0.052923861891031265
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:23.967,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,1.7528992,10.180832,1.5658722,0.08410019,885.75,17.0,0.08410018682479858,7.287773132324219,17.47484016418457,0.05961999669671059
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:24.067,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,1.2750244,10.015976,2.0713806,0.025833309,877.75,17.0,0.025833308696746826,7.352266788482666,17.47484016418457,0.11114990711212158
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:24.167,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,1.1914673,9.267227,2.338089,0.016558422,877.75,17.0,0.016558421775698662,7.352266788482666,17.47484016418457,0.13833731412887573
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:24.267,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,0.563385,9.250687,2.0238342,-0.014004409,877.75,17.0,-0.014004409313201904,7.352266788482666,17.47484016418457,0.10630318522453308
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:24.367,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,0.31248474,10.007751,2.3185425,0.009807025,877.75,17.0,0.009807025082409382,7.1372880935668945,17.47484016418457,0.1363448053598404
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:24.467,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,0.8654175,9.095459,2.9322205,0.0111958785,856.25,16.0,0.011195878498256207,7.1372880935668945,17.47484016418457,0.19890116155147552
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:24.568,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,1.6570587,10.072571,3.8089752,0.025421115,856.25,16.0,0.02542111463844776,7.1372880935668945,17.47484016418457,0.28827473521232605
Fri Mar 25 17:19:31 GMT+03:00 2016,25-Mar-2016 17:19:24.670,37.58099337,55.84828929,4.854122,3.0,175.0,276.0,0.44744873,8.90184,3.2959137,0.07834405,856.25,16.0,0.07834404706954956,7.880307674407959,17.47484016418457,0.22483955323696136
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:24.784,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.08041382,8.700302,3.5152283,0.017943311,838.0,15.0,0.022651460021734238,7.880307674407959,16.595178604125977,0.28983327746391296
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:24.867,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.49299622,9.688995,3.0020447,0.019755151,838.0,15.0,0.019755151122808456,7.880307674407959,16.595178604125977,0.2060188204050064
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:24.967,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.32736206,9.556717,4.027832,0.076696455,816.0,15.0,0.07669645547866821,9.380230903625488,16.595178604125977,0.31058430671691895
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:25.067,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.9804535,8.790863,3.6414185,-0.0059145093,816.0,14.0,-0.005914509296417236,9.380230903625488,16.595178604125977,0.27119454741477966
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:25.167,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,-0.59332275,9.178146,2.5143127,0.023308175,816.0,14.0,0.023308174684643745,12.008088111877441,16.595178604125977,0.15630099177360535
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:25.270,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.49708557,8.967285,3.089798,0.030488104,813.75,13.0,0.03048810362815857,12.008088111877441,16.595178604125977,0.16821248829364777
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:25.367,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.0036010742,8.569687,3.1056976,-0.05183673,813.75,13.0,-0.05183672904968262,12.791224479675293,16.595178604125977,0.21658487617969513
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:25.467,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.0012054443,9.492035,2.4616241,0.004072979,813.5,12.0,0.004072979092597961,12.791224479675293,16.595178604125977,0.15093009173870087
Fri Mar 25 17:19:32 GMT+03:00 2016,25-Mar-2016 17:19:25.567,37.58092367,55.84828805,4.609772,3.0,175.0,276.4,0.97592163,9.383514,3.3652954,0.016863465,813.5,12.0,0.016863465309143066,12.791224479675293,16.595178604125977,0.24304743111133575
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:25.667,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.8441925,9.655792,2.4622192,0.013463434,822.0,11.0,0.01346343383193016,13.918070793151855,12.241323471069336,0.15099075436592102
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:25.767,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.7044678,9.272263,1.6457825,-0.01835972,822.0,11.0,-0.018359720706939697,13.918070793151855,12.241323471069336,0.06776579469442368
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:25.867,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.83522034,9.681152,1.7991028,0.005562073,853.0,11.0,0.0055620730854570866,14.05373477935791,12.241323471069336,0.08339477330446243
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:25.967,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,1.0609131,9.728943,1.947586,0.010541865,853.0,11.0,0.010541864670813084,14.05373477935791,12.241323471069336,0.09853068739175797
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:26.067,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.69374084,9.8076935,1.7634277,0.037255228,853.0,11.0,0.03725522756576538,8.93724536895752,12.241323471069336,0.0797581747174263
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:26.168,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.9122162,9.417664,2.046692,0.014205252,877.75,11.0,0.014205251820385456,8.93724536895752,12.241323471069336,0.10863322019577026
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:26.267,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.84033203,9.608444,2.3948364,0.016658962,877.75,11.0,0.0166589617729187,8.93724536895752,12.241323471069336,0.1441219598054886
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:26.368,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.4684906,9.189529,1.2985992,0.01142789,825.75,11.0,0.011427889578044415,11.960624694824219,12.241323471069336,0.03237504884600639
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:26.467,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,0.85969543,9.779938,1.9676514,0.039681613,825.75,11.0,0.03968161344528198,11.960624694824219,12.241323471069336,0.10057608038187027
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:26.567,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,1.2836914,9.953705,1.5703125,0.009026236,825.75,11.0,0.009026235900819302,11.262922286987305,12.241323471069336,0.060072626918554306
Fri Mar 25 17:19:33 GMT+03:00 2016,25-Mar-2016 17:19:26.667,37.58086393,55.84828999,3.4003677,3.0,175.0,275.5,-0.048217773,8.7682495,1.8238525,0.010313801,822.0,11.0,0.010313800536096096,11.262922286987305,12.241323471069336,0.08591768890619278
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:26.767,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.9456177,9.315445,1.3707123,-0.016360343,822.0,11.0,-0.016360342502593994,11.262922286987305,12.241323471069336,0.03972601890563965
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:26.867,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.4203949,9.087143,0.94750977,-0.048678517,822.25,11.0,-0.04867851734161377,11.99384880065918,12.241323471069336,-0.003413887694478035
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:26.968,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.87472534,9.344818,1.8661041,-4.250895E-5,822.25,11.0,-4.250894926371984E-5,11.99384880065918,12.241323471069336,0.09022467583417892
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:27.068,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.9580231,9.964066,1.2587433,0.0071934946,822.25,11.0,0.007193494588136673,11.99384880065918,12.241323471069336,0.028312260285019875
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:27.167,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.6233673,9.431534,1.6132965,-0.0035481453,822.25,11.0,-0.003548145294189453,11.99384880065918,12.241323471069336,0.06445427983999252
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:27.267,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.5693817,9.557526,1.50737,0.009046122,822.25,11.0,0.009046122431755066,11.99384880065918,12.241323471069336,0.05365647003054619
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:27.367,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.9069519,9.447281,1.5427551,0.0056810426,822.25,11.0,0.005681042559444904,10.266202926635742,12.241323471069336,0.05726351588964462
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:27.467,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.5148773,9.732925,2.016037,0.009735472,822.25,11.0,0.009735471569001675,10.266202926635742,12.241323471069336,0.10550835728645325
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:27.567,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.7228699,9.427734,1.8078003,3.1232834E-4,872.5,11.0,3.123283386230469E-4,10.266202926635742,12.241323471069336,0.08428137004375458
Fri Mar 25 17:19:34 GMT+03:00 2016,25-Mar-2016 17:19:27.667,37.58081294,55.84828591,3.4003677,3.0,174.0,273.9,0.46038818,9.117081,1.7756805,0.010392761,872.5,11.0,0.01039276085793972,10.266202926635742,12.241323471069336,0.08100719004869461
