stk3a5x_als,sensortek,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
885962945,3,891.0
885962955,3,891.0
885962965,3,891.0
885962975,3,891.0
885962985,3,891.0
885962995,3,1050.0
885963005,3,1050.0
885963015,3,1050.0
885963025,3,1050.0
885963035,3,1050.0
885963045,3,996.0
885963055,3,996.0
885963065,3,996.0
885963075,3,996.0
885963085,3,996.0
885963095,3,455.0
885963105,3,455.0
885963115,3,455.0
885963125,3,455.0
885963135,3,455.0
885963145,3,273.0
885963155,3,273.0
885963165,3,273.0
885963175,3,273.0
885963185,3,273.0
885963195,3,184.0
885963205,3,184.0
885963215,3,184.0
885963225,3,184.0
885963235,3,184.0
885963245,3,127.0
885963255,3,127.0
885963265,3,127.0
885963275,3,127.0
885963285,3,127.0
885963295,3,113.0
885963305,3,113.0
885963315,3,113.0
885963325,3,113.0
885963335,3,113.0
885963345,3,113.0
885963355,3,142.0
885963365,3,142.0
885963375,3,142.0
885963385,3,142.0
885963395,3,142.0
885963405,3,248.0
885963415,3,248.0
885963425,3,248.0
885963435,3,248.0
885963445,3,248.0
885963455,3,274.0
885963465,3,274.0
885963475,3,274.0
885963485,3,274.0
885963495,3,274.0
885963505,3,50.0
885963515,3,50.0
885963525,3,50.0
885963535,3,50.0
885963545,3,50.0
885963555,3,33.0
885963565,3,33.0
885963575,3,33.0
885963585,3,33.0
885963595,3,33.0
885963605,3,37.0
885963615,3,37.0
885963625,3,37.0
885963635,3,37.0
885963645,3,37.0
885963655,3,37.0
885963665,3,35.0
885963675,3,35.0
885963685,3,35.0
885963695,3,35.0
885963705,3,35.0
885963715,3,30.0
885963725,3,30.0
885963735,3,30.0
885963745,3,30.0
885963755,3,30.0
885963765,3,26.0
885963775,3,26.0
885963785,3,26.0
885963795,3,26.0
885963805,3,26.0
885963815,3,23.0
885963825,3,23.0
885963835,3,23.0
885963845,3,23.0
885963855,3,23.0
885963865,3,22.0
885963875,3,22.0
885963885,3,22.0
885963895,3,22.0
885963905,3,22.0
885963915,3,21.0
885963925,3,21.0
885963935,3,21.0
885963945,3,21.0
885963955,3,21.0
885963965,3,21.0
885963975,3,20.0
885963985,3,20.0
