gravity,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
885957957,3,-0.257303,0.673796,9.779486
885957967,3,-0.255301,0.688027,9.778634
885957977,3,-0.252184,0.700531,9.77791
885957987,3,-0.24825,0.711255,9.77731
885957997,3,-0.243497,0.72024,9.776838
885958007,3,-0.238227,0.727352,9.776496
885958017,3,-0.232756,0.732729,9.776274
885958027,3,-0.22718,0.736359,9.776168
885958037,3,-0.221644,0.738262,9.776178
885958048,3,-0.216375,0.738577,9.776289
885958058,3,-0.211476,0.737314,9.776502
885958068,3,-0.207,0.734574,9.776807
885958078,3,-0.203141,0.730538,9.777189
885958088,3,-0.200023,0.725342,9.777637
885958098,3,-0.197697,0.719199,9.778133
885958108,3,-0.196084,0.712287,9.778667
885958118,3,-0.19515,0.704864,9.779222
885958128,3,-0.19482,0.697206,9.779775
885958138,3,-0.195031,0.689318,9.780328
885958148,3,-0.195777,0.681283,9.780877
885958158,3,-0.19689,0.673232,9.781413
885958168,3,-0.198375,0.665091,9.781944
885958178,3,-0.19988,0.657151,9.782454
885958189,3,-0.201266,0.649286,9.782954
885958199,3,-0.202624,0.641575,9.78344
885958209,3,-0.203982,0.634021,9.783907
885958219,3,-0.205298,0.626676,9.784357
885958229,3,-0.206619,0.619547,9.784788
885958239,3,-0.207818,0.612763,9.785196
885958249,3,-0.20867,0.606468,9.785579
885958259,3,-0.208927,0.60102,9.785919
885958269,3,-0.208261,0.596742,9.786203
885958279,3,-0.206385,0.593812,9.786427
885958289,3,-0.203265,0.592265,9.786582
885958299,3,-0.19892,0.591873,9.78668
885958309,3,-0.193516,0.592559,9.786716
885958319,3,-0.187187,0.594212,9.786699
885958330,3,-0.180076,0.596628,9.786639
885958340,3,-0.172257,0.599805,9.786534
885958350,3,-0.163743,0.603715,9.786385
885958360,3,-0.154677,0.608275,9.786194
885958370,3,-0.145003,0.613518,9.785962
885958380,3,-0.134783,0.619376,9.785691
885958390,3,-0.123939,0.625953,9.785373
885958400,3,-0.112353,0.633223,9.785009
885958410,3,-0.099972,0.641221,9.784596
885958420,3,-0.086741,0.649771,9.784144
885958430,3,-0.072736,0.658699,9.783667
885958440,3,-0.058526,0.667869,9.783168
885958450,3,-0.044167,0.677003,9.782663
885958461,3,-0.030019,0.685794,9.782162
885958471,3,-0.016458,0.693882,9.781681
885958481,3,-0.003669,0.700997,9.781238
885958491,3,0.008265,0.707046,9.780841
885958501,3,0.019322,0.712148,9.78049
885958511,3,0.029585,0.716461,9.780179
885958521,3,0.039294,0.720152,9.779898
885958531,3,0.048658,0.723329,9.779642
885958541,3,0.057702,0.725979,9.779414
885958551,3,0.066394,0.72807,9.779222
885958561,3,0.074679,0.729627,9.779063
885958571,3,0.082489,0.730646,9.778941
885958581,3,0.089832,0.731188,9.778852
885958591,3,0.096527,0.730979,9.77882
885958602,3,0.101749,0.729569,9.778884
885958612,3,0.105508,0.727318,9.77902
885958622,3,0.108104,0.724428,9.779207
885958632,3,0.109611,0.721227,9.779427
885958642,3,0.110378,0.717899,9.779661
885958652,3,0.110222,0.714589,9.779902
885958662,3,0.109208,0.711398,9.780142
885958672,3,0.107426,0.70836,9.780375
885958682,3,0.104905,0.70541,9.780608
885958692,3,0.101717,0.70254,9.78084
885958702,3,0.097988,0.699759,9.781067
885958712,3,0.093862,0.696875,9.781303
885958722,3,0.089258,0.693653,9.781568
885958732,3,0.084015,0.689895,9.781874
885958743,3,0.078096,0.685515,9.782223
885958753,3,0.071518,0.680425,9.782619
885958763,3,0.064277,0.674587,9.783064
885958773,3,0.056394,0.668067,9.783545
885958783,3,0.0479,0.660857,9.784066
885958793,3,0.038925,0.653288,9.784597
885958803,3,0.030206,0.645858,9.785096
885958813,3,0.02179,0.638283,9.785585
885958823,3,0.01345,0.630547,9.786072
885958833,3,0.005251,0.622631,9.786561
885958843,3,-0.002665,0.614489,9.787055
885958853,3,-0.010229,0.606084,9.78756
885958863,3,-0.017467,0.597272,9.788083
885958873,3,-0.024438,0.588024,9.788628
885958884,3,-0.031244,0.578425,9.789186
885958894,3,-0.038025,0.568588,9.789751
885958904,3,-0.044905,0.558522,9.790321
885958914,3,-0.05207,0.548305,9.790888
885958924,3,-0.059552,0.538049,9.791442
885958934,3,-0.067293,0.527942,9.79197
885958944,3,-0.075246,0.518116,9.79246
885958954,3,-0.083351,0.508758,9.792903
885958964,3,-0.09149,0.499911,9.793296
885958974,3,-0.099583,0.491587,9.793642
885958984,3,-0.10717,0.484015,9.793941
885958994,3,-0.114162,0.476977,9.79421
885959004,3,-0.120789,0.47045,9.794448
885959015,3,-0.127087,0.464396,9.794658
885959025,3,-0.13312,0.45869,9.794849
885959035,3,-0.139011,0.453186,9.795028
885959045,3,-0.144795,0.447721,9.795202
885959055,3,-0.150469,0.442317,9.795374
885959065,3,-0.156065,0.437012,9.795538
885959075,3,-0.161558,0.431812,9.795693
885959085,3,-0.16693,0.426697,9.795843
885959095,3,-0.172139,0.421592,9.795989
885959105,3,-0.177189,0.416583,9.796127
885959115,3,-0.182039,0.411659,9.796259
885959125,3,-0.186709,0.406752,9.796384
885959135,3,-0.191181,0.401816,9.796507
885959145,3,-0.195425,0.396797,9.796628
885959156,3,-0.199445,0.391572,9.796751
885959166,3,-0.203288,0.386025,9.79688
885959176,3,-0.207009,0.379969,9.79702
885959186,3,-0.211224,0.372997,9.797171
885959196,3,-0.21603,0.3652,9.797326
885959206,3,-0.221213,0.356554,9.797488
885959216,3,-0.226891,0.347071,9.797651
885959226,3,-0.233145,0.336841,9.797809
885959236,3,-0.239924,0.32583,9.797961
885959246,3,-0.247221,0.314009,9.798105
885959256,3,-0.255046,0.301258,9.798241
885959266,3,-0.263405,0.287576,9.798365
885959276,3,-0.272239,0.27301,9.798476
885959286,3,-0.281509,0.257508,9.79857
885959297,3,-0.291207,0.241047,9.79864
885959307,3,-0.301299,0.223546,9.798687
885959317,3,-0.311769,0.205132,9.798704
885959327,3,-0.322588,0.186023,9.798682
885959337,3,-0.333762,0.166412,9.798617
885959347,3,-0.345271,0.146467,9.798506
885959357,3,-0.357059,0.126376,9.798346
885959367,3,-0.369038,0.106353,9.798136
885959377,3,-0.381091,0.086623,9.797879
885959387,3,-0.392989,0.067389,9.797583
885959397,3,-0.404594,0.048728,9.797253
885959407,3,-0.415843,0.030643,9.7969
885959417,3,-0.42664,0.013159,9.796529
885959428,3,-0.436906,-0.003708,9.79615
885959438,3,-0.446539,-0.019802,9.795774
885959448,3,-0.455497,-0.034866,9.795405
885959458,3,-0.463655,-0.048701,9.795053
885959468,3,-0.470801,-0.06133,9.794732
885959478,3,-0.476901,-0.072666,9.794448
885959488,3,-0.481886,-0.082528,9.794207
885959498,3,-0.485697,-0.090763,9.794014
885959508,3,-0.488322,-0.097219,9.793874
885959518,3,-0.489711,-0.10189,9.793792
885959528,3,-0.489791,-0.104913,9.793775
885959538,3,-0.488593,-0.106605,9.793818
885959548,3,-0.486154,-0.107274,9.793924
885959558,3,-0.482512,-0.106931,9.794089
885959569,3,-0.477766,-0.105366,9.794313
885959579,3,-0.471964,-0.102388,9.794594
885959589,3,-0.465161,-0.097924,9.794924
885959599,3,-0.457413,-0.091936,9.7953
885959609,3,-0.448774,-0.084348,9.795712
885959619,3,-0.439269,-0.075031,9.796156
885959629,3,-0.428859,-0.064056,9.796625
885959639,3,-0.417614,-0.051521,9.797106
885959649,3,-0.405561,-0.037554,9.79759
885959659,3,-0.392796,-0.022174,9.798059
885959669,3,-0.379486,-0.005469,9.798502
885959679,3,-0.36614,0.011496,9.798919
885959689,3,-0.353416,0.02828,9.799299
885959699,3,-0.341255,0.045143,9.799635
885959710,3,-0.329571,0.062476,9.799917
885959720,3,-0.318621,0.080777,9.80012
885959730,3,-0.308577,0.10079,9.800214
885959740,3,-0.299534,0.123393,9.800161
885959750,3,-0.291506,0.149212,9.799931
885959760,3,-0.284163,0.178318,9.799498
885959770,3,-0.277155,0.210662,9.798833
885959780,3,-0.270118,0.246109,9.797899
885959790,3,-0.262535,0.284692,9.796669
885959800,3,-0.25375,0.326449,9.795104
885959810,3,-0.243733,0.36799,9.793464
885959820,3,-0.232113,0.409166,9.791743
885959830,3,-0.218792,0.44998,9.789929
885959841,3,-0.203191,0.490228,9.788027
885959851,3,-0.184997,0.533405,9.785665
885959861,3,-0.163566,0.57543,9.783203
885959871,3,-0.140973,0.617801,9.780512
885959881,3,-0.114479,0.659425,9.77773
885959891,3,-0.087026,0.698797,9.775146
885959901,3,-0.059995,0.734742,9.772881
885959911,3,-0.028868,0.768936,9.770558
885959921,3,0.0073,0.800441,9.768167
885959931,3,0.048383,0.827722,9.765772
885959941,3,0.093695,0.849753,9.763448
885959951,3,0.143428,0.865939,9.761193
885959961,3,0.196644,0.875591,9.759077
885959971,3,0.252471,0.878569,9.757135
885959982,3,0.310192,0.874564,9.755402
885959992,3,0.368837,0.863166,9.753931
885960002,3,0.427335,0.844116,9.752769
885960012,3,0.485281,0.820454,9.751675
885960022,3,0.542002,0.792425,9.750648
885960032,3,0.596795,0.759943,9.749734
885960042,3,0.648966,0.723305,9.748915
885960052,3,0.693158,0.677337,9.74909
885960062,3,0.728714,0.626668,9.749809
885960072,3,0.757928,0.570483,9.751116
885960082,3,0.77851,0.51131,9.752806
885960092,3,0.793976,0.45151,9.754547
