icm4n607_gyro,iven_sense,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
885956023,3,-0.1329625,-0.0647625,-6.1213627
885956033,3,-0.14575,-0.0562375,-5.8199625
885956043,3,-0.12979999,-0.043449998,-5.5152626
885956053,3,-0.1170125,-0.069025,-5.2138624
885956063,3,-0.0979,-0.0540375,-4.9165874
885956073,3,-0.106425,-0.0210375,-4.6322374
885956083,3,-0.0968,-0.0466125,-4.34665
885956093,3,-0.07865,-0.0391875,-4.068625
885956103,3,-0.0829125,-0.01045,-3.8044875
885956113,3,-0.087175,-0.033825,-3.547775
885956124,3,-0.07865,-0.0284625,-3.2899625
885956134,3,-0.056375,-0.01045,-3.042875
885956144,3,-0.0680625,-0.018975,-2.8073375
885956154,3,-0.0754875,-0.013612499,-2.586925
885956164,3,-0.053075,-0.001925,-2.366375
885956174,3,-0.0328625,-0.015675,-2.145825
885956184,3,-0.0297,-0.018975,-1.929675
885956194,3,-0.021175,-0.0221375,-1.7048625
885956204,3,-0.01265,-0.0253,-1.4971
885956214,3,-0.0243375,0.0034375,-1.3182125
885956224,3,-0.0297,0.0088,-1.1732875
885956234,3,-0.0169125,-0.0221375,-1.0241
885956244,3,-0.0158125,0.0034375,-0.8793125
885956255,3,-0.0158125,0.0045375,-0.729025
885956265,3,-0.0180125,-0.0061875,-0.5757125
885956275,3,-0.004125,0.0045375,-0.4307875
885956285,3,-0.0094875,0.0045375,-0.2806375
885956295,3,-0.003025,-0.0028875,-0.1271875
885956305,3,-0.003025,-0.01045,0.0081124995
885956315,3,-0.01265,-0.0295625,0.0177375
885956325,3,0.0022,0.0119624995,-0.003575
885956335,3,0.0086624995,-8.25E-4,6.875E-4
885956345,3,-0.0083875,-0.01045,-0.0026125
885956355,3,1.375E-4,0.0108624995,-0.0132
885956365,3,0.0075625,-0.0050875,0.0059125
885956375,3,1.375E-4,-0.0210375,-4.125E-4
885956385,3,0.0033,-0.0061875,-0.0015125
885956396,3,0.0075625,-0.001925,-4.125E-4
885956406,3,-0.005225,2.75E-4,6.875E-4
885956416,3,-0.005225,-0.0061875,0.00385
885956426,3,0.0033,-0.00825,-4.125E-4
885956436,3,0.0022,-0.0114124995,6.875E-4
885956446,3,0.0064625,-0.013612499,6.875E-4
885956456,3,0.0055,-0.016775,0.00275
885956466,3,0.0033,-0.013612499,6.875E-4
885956476,3,-9.625E-4,-0.0061875,-0.0026125
885956486,3,-9.625E-4,-0.0061875,-0.005775
885956496,3,0.0033,-0.0125124995,-0.0100375
885956506,3,0.0033,-0.01045,-0.020624999
885956516,3,0.0012375,-0.015675,-0.037675
885956526,3,0.0022,-0.016775,-0.0515625
885956537,3,0.0033,-0.013612499,-0.003575
885956547,3,0.011825,-0.00935,0.1337875
885956557,3,0.02035,0.0023375,0.31913748
885956567,3,0.0182875,0.001375,0.519475
885956577,3,0.01925,-0.0199375,0.71335
885956587,3,0.027775,2.75E-4,0.8273375
885956597,3,0.028875,-8.25E-4,0.8410875
885956607,3,0.0160875,-0.0114124995,0.77935
885956617,3,0.0086624995,-0.0199375,0.6738875
885956627,3,0.0055,-0.00825,0.5567375
885956637,3,0.0022,-0.00935,0.452375
885956647,3,-0.0020625,-0.00935,0.3788125
885956657,3,-0.005225,-0.0039875,0.313775
885956668,3,-0.004125,0.0023375,0.24035
885956678,3,0.0022,0.0077,0.164725
885956688,3,0.0044,0.0056375,0.1093125
885956698,3,0.0097624995,-8.25E-4,0.1199
885956708,3,0.0075625,0.013062499,0.1838375
885956718,3,0.0064625,0.0193875,0.247775
885956728,3,0.0086624995,0.001375,0.27445
885956738,3,0.0149875,-0.0125124995,0.27225
885956748,3,0.012925,-0.0039875,0.2563
885956758,3,0.0086624995,-0.0061875,0.2349875
885956768,3,-0.0020625,-8.25E-4,0.2094125
885956778,3,-0.005225,-0.001925,0.17215
885956788,3,-0.0094875,-0.00825,0.1252625
885956798,3,-0.004125,-0.0114124995,0.0730125
885956809,3,-0.005225,-0.015675,0.022
885956819,3,-0.004125,-0.0264,-0.0334125
885956829,3,-0.005225,-0.015675,-0.087725
885956839,3,-0.0083875,-0.00825,-0.1676125
885956849,3,-0.022275,-0.0306625,-0.2347125
885956859,3,-0.021175,-0.016775,-0.2806375
885956869,3,-9.625E-4,-0.00715,-0.3477375
885956879,3,-0.003025,-0.01045,-0.4244625
885956889,3,-0.014712499,-0.033825,-0.4967875
885956899,3,-0.0180125,-0.0477125,-0.5468375
885956909,3,-0.01155,-0.015675,-0.5842375
885956919,3,-0.005225,0.014162499,-0.6226
885956929,3,-0.005225,0.017324999,-0.6556
885956939,3,-0.004125,0.0108624995,-0.6747125
885956950,3,-0.0094875,0.0119624995,-0.663025
885956960,3,-0.01375,0.0034375,-0.612975
885956970,3,-0.014712499,-0.001925,-0.5330875
885956980,3,-0.01155,0.0108624995,-0.4233625
885956990,3,-0.01265,0.015125,-0.2976875
885957000,3,-0.004125,0.0108624995,-0.17407499
885957010,3,0.0033,-0.00935,-0.0493625
885957020,3,0.0012375,-0.0125124995,0.0858
885957030,3,1.375E-4,2.75E-4,0.2264625
885957040,3,-0.0020625,0.0108624995,0.3713875
885957050,3,0.0086624995,0.0119624995,0.501325
885957060,3,0.0171875,0.0023375,0.6056875
885957070,3,0.02255,0.015125,0.7079875
885957081,3,0.0363,0.02365,0.8155125
885957091,3,0.029975,0.013062499,0.9348625
885957101,3,0.0246125,0.013062499,1.04775
885957111,3,0.02145,0.017324999,1.140425
885957121,3,0.0235125,0.0119624995,1.2214125
885957131,3,0.0257125,0.0045375,1.2885125
885957141,3,0.0331375,-0.0039875,1.3492875
885957151,3,0.0353375,0.0088,1.4056625
885957161,3,0.029975,0.013062499,1.463275
885957171,3,0.0257125,0.014162499,1.5090625
885957181,3,0.0320375,0.02365,1.5079625
885957191,3,0.031075,0.02475,1.426975
885957201,3,0.0268125,0.0204875,1.275725
885957211,3,0.0257125,0.0099,1.0840499
885957222,3,0.0182875,0.001375,0.905025
885957232,3,0.014025,0.016224999,0.7431875
885957242,3,0.0044,-0.01045,0.5652625
885957252,3,-9.625E-4,-8.25E-4,0.3691875
885957262,3,-9.625E-4,0.0023375,0.0996875
885957272,3,-0.01375,-0.00715,-0.2806375
885957282,3,-0.0180125,0.016224999,-0.7492375
885957292,3,-0.0350625,-0.0039875,-1.3862749
885957302,3,-0.0510125,-0.0444125,-2.2321749
885957312,3,-0.0669625,-0.041249998,-3.2291875
885957322,3,-0.0754875,-0.0295625,-4.28175
885957332,3,-0.104225,0.0056375,-5.32785
885957342,3,-0.1021625,0.018424999,-6.5582
885957352,3,-0.1084875,0.02695,-7.942
885957363,3,-0.1874125,0.0386375,-9.095625
