orientation,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
885958178,3,15.323975,-2.836028,-0.282713
885958189,3,15.438871,-2.539595,-0.464907
885958199,3,15.519665,-2.302679,-0.660578
885958209,3,15.57161,-2.099788,-0.842422
885958219,3,15.599009,-1.961075,-0.996296
885958229,3,15.616011,-1.874935,-1.136802
885958239,3,15.627404,-1.825515,-1.246583
885958249,3,15.636581,-1.835525,-1.290201
885958259,3,15.644375,-1.919245,-1.266144
885958269,3,15.649539,-2.065438,-1.173951
885958279,3,15.653807,-2.299677,-0.99502
885958289,3,15.65828,-2.521907,-0.773795
885958299,3,15.658477,-2.709408,-0.571408
885958309,3,15.656557,-2.883412,-0.408806
885958319,3,15.658346,-3.038268,-0.256643
885958330,3,15.660503,-3.165045,-0.133593
885958340,3,15.656814,-3.285177,-0.034381
885958350,3,15.643936,-3.392662,0.055044
885958360,3,15.619497,-3.502103,0.122074
885958370,3,15.576619,-3.615575,0.180258
885958380,3,15.516426,-3.71956,0.244999
885958390,3,15.442882,-3.843784,0.311979
885958400,3,15.350582,-3.973236,0.390531
885958410,3,15.241852,-4.110963,0.454606
885958420,3,15.117651,-4.235838,0.514896
885958430,3,14.977895,-4.32262,0.553498
885958440,3,14.823094,-4.421072,0.521525
885958450,3,14.61728,-4.497766,0.511977
885958461,3,14.3934,-4.570473,0.487629
885958471,3,14.140926,-4.638637,0.475023
885958481,3,13.858989,-4.694139,0.447863
885958491,3,13.55283,-4.747269,0.417758
885958501,3,13.217509,-4.772993,0.38513
885958511,3,12.847558,-4.815728,0.344559
885958521,3,12.43605,-4.861044,0.305484
885958531,3,12.018767,-4.898824,0.267342
885958541,3,11.561926,-4.900278,0.203648
885958551,3,11.062568,-4.860679,0.082811
885958561,3,10.518613,-4.7611,-0.110061
885958571,3,9.918709,-4.592398,-0.383798
885958581,3,9.264066,-4.40266,-0.69677
885958591,3,8.560627,-4.170398,-1.030471
885958602,3,7.808865,-3.885553,-1.446364
885958612,3,7.009515,-3.679604,-1.808355
885958622,3,6.162812,-3.522392,-2.110202
885958632,3,5.274191,-3.426118,-2.377479
885958642,3,4.34454,-3.367088,-2.622279
885958652,3,3.381798,-3.326178,-2.855025
885958662,3,2.393976,-3.317026,-3.07411
885958672,3,1.383839,-3.304721,-3.270979
885958682,3,0.35485,-3.267658,-3.438545
885958692,3,359.30823,-3.199923,-3.601471
885958702,3,358.24585,-3.110958,-3.765008
885958712,3,357.16965,-2.990551,-3.906554
885958722,3,356.08344,-2.85081,-4.027882
885958732,3,354.987,-2.685555,-4.124345
885958743,3,353.88046,-2.491405,-4.157325
885958753,3,352.76144,-2.28605,-4.221882
885958763,3,351.63873,-2.069293,-4.295032
885958773,3,350.5166,-1.870993,-4.382398
885958783,3,349.3981,-1.683712,-4.462412
885958793,3,348.28104,-1.53045,-4.53407
885958803,3,347.1671,-1.402407,-4.593862
885958813,3,346.06525,-1.277473,-4.635356
885958823,3,344.97717,-1.151268,-4.659093
885958833,3,343.91226,-1.059241,-4.667858
885958843,3,342.87234,-1.002672,-4.659555
885958853,3,341.85968,-0.95893,-4.632931
885958863,3,340.8782,-0.911134,-4.588497
885958873,3,339.93872,-0.861191,-4.516393
885958884,3,339.0398,-0.7921,-4.444915
885958894,3,338.17972,-0.772593,-4.379048
885958904,3,337.36,-0.834713,-4.219774
885958914,3,336.57455,-0.824692,-4.102783
885958924,3,335.8243,-0.771243,-4.029449
885958934,3,335.10773,-0.6788,-3.965358
885958944,3,334.42593,-0.555265,-3.910281
885958954,3,333.77356,-0.42209,-3.855361
885958964,3,333.1536,-0.264135,-3.800927
885958974,3,332.56335,-0.127082,-3.754821
885958984,3,332.00125,-0.070681,-3.657425
885958994,3,331.47104,-0.006881,-3.543461
885959004,3,330.96985,0.03786,-3.459503
885959015,3,330.50055,0.046254,-3.391593
885959025,3,330.06186,0.024342,-3.328263
885959035,3,329.6557,-0.046948,-3.270361
885959045,3,329.28137,-0.144283,-3.207181
885959055,3,328.9397,-0.276088,-3.128114
885959065,3,328.62808,-0.419127,-3.038365
885959075,3,328.34555,-0.546875,-2.940471
885959085,3,328.0906,-0.657973,-2.850742
