qmc6308,qst,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
885964359,3,4.8375,-48.018753,-1.03125
885964379,3,4.9125004,-47.60625,-3.2812502
885964399,3,5.0062504,-47.0625,-5.775
885964419,3,5.1000004,-46.350002,-8.4375
885964439,3,5.2125,-45.525,-11.231251
885964459,3,5.34375,-44.5125,-14.118751
885964479,3,5.49375,-43.350002,-17.0625
885964499,3,5.625,-42.0,-20.04375
885964519,3,5.71875,-40.4625,-22.95
885964539,3,5.7937503,-38.71875,-25.81875
885964559,3,5.83125,-36.80625,-28.575
885964579,3,5.71875,-34.6875,-31.181252
885964599,3,5.49375,-32.4,-33.581253
885964619,3,5.2312503,-29.962502,-35.79375
885964639,3,4.9125004,-27.375002,-37.818752
885964659,3,4.6312504,-24.656252,-39.600002
885964679,3,4.36875,-21.825,-41.2125
885964699,3,4.18125,-18.84375,-42.6375
885964719,3,4.03125,-15.675,-43.818752
885964739,3,3.9,-12.3,-44.775
885964759,3,3.73125,-8.75625,-45.487503
885964779,3,3.54375,-5.025,-45.9
885964799,3,3.35625,-1.1625,-45.99375
885964819,3,3.16875,2.775,-45.768753
885964839,3,3.0,6.7875004,-45.225002
885964859,3,2.8312502,10.78125,-44.4
885964879,3,2.68125,14.718751,-43.275
885964899,3,2.5125,18.5625,-41.850002
885964918,3,2.3812501,22.25625,-40.21875
885964938,3,2.2687502,25.800001,-38.4375
885964958,3,2.1000001,29.175001,-36.5625
885964979,3,1.8937501,32.30625,-34.575
885964999,3,1.6500001,35.193752,-32.550003
885965019,3,1.3875,37.74375,-30.525002
885965039,3,1.10625,39.956253,-28.575
885965059,3,0.90000004,41.86875,-26.75625
885965079,3,0.71250004,43.443752,-25.125002
885965099,3,0.54375005,44.7,-23.681252
885965119,3,0.39375,45.675003,-22.518751
885965139,3,0.26250002,46.36875,-21.6375
885965159,3,0.1875,46.8375,-21.0375
885965179,3,0.15,47.1375,-20.6625
885965199,3,0.24375,47.268753,-20.493752
885965219,3,0.3375,47.30625,-20.456251
885965239,3,0.45000002,47.30625,-20.475
885965259,3,0.6,47.287502,-20.550001
885965279,3,0.71250004,47.268753,-20.60625
