rot_vec,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2083940246,3,0.037743,-0.7124,-0.698355,0.057973,0.0
2083940256,3,0.039199,-0.715587,-0.695003,0.058033,0.0
2083940267,3,0.040112,-0.718614,-0.691873,0.057405,0.0
2083940277,3,0.040465,-0.721565,-0.688892,0.055968,0.0
2083940287,3,0.04029,-0.724448,-0.686018,0.054132,0.0
2083940297,3,0.039692,-0.727247,-0.683208,0.052559,0.0
2083940307,3,0.03896,-0.729777,-0.68065,0.0512,0.0
2083940317,3,0.0383,-0.731935,-0.678439,0.050233,0.0
2083940327,3,0.037777,-0.733701,-0.676613,0.04949,0.0
2083940337,3,0.037253,-0.734994,-0.675267,0.049084,0.0
2083940347,3,0.036759,-0.735733,-0.674495,0.049008,0.0
2083940357,3,0.036275,-0.735908,-0.674306,0.049341,0.0
2083940367,3,0.035938,-0.735659,-0.674516,0.050406,0.0
2083940377,3,0.036136,-0.735074,-0.675022,0.052015,0.0
2083940387,3,0.037526,-0.734259,-0.67568,0.053942,0.0
2083940398,3,0.040062,-0.733043,-0.676694,0.055913,0.0
2083940408,3,0.043493,-0.731351,-0.678182,0.057459,0.0
2083940418,3,0.047202,-0.729184,-0.680133,0.058984,0.0
2083940428,3,0.050732,-0.726683,-0.68249,0.059698,0.0
2083940438,3,0.053785,-0.723979,-0.685143,0.05949,0.0
2083940448,3,0.056136,-0.721154,-0.687953,0.059211,0.0
2083940458,3,0.057742,-0.718251,-0.69084,0.059323,0.0
2083940468,3,0.058741,-0.71525,-0.693854,0.05943,0.0
2083940478,3,0.059221,-0.712146,-0.697012,0.059273,0.0
2083940488,3,0.059226,-0.708956,-0.700284,0.058955,0.0
2083940498,3,0.058662,-0.705713,-0.703576,0.059218,0.0
2083940508,3,0.057659,-0.70261,-0.70671,0.05978,0.0
2083940518,3,0.05634,-0.699871,-0.709445,0.060767,0.0
2083940528,3,0.054864,-0.69762,-0.711633,0.062398,0.0
2083940539,3,0.052329,-0.697418,-0.711692,0.066046,0.0
2083940549,3,0.049656,-0.69744,-0.711442,0.070428,0.0
2083940559,3,0.04673,-0.697483,-0.711163,0.074697,0.0
2083940569,3,0.043366,-0.697412,-0.711019,0.078656,0.0
2083940579,3,0.039292,-0.697258,-0.710935,0.082812,0.0
2083940589,3,0.034534,-0.697642,-0.71037,0.086466,0.0
2083940599,3,0.031342,-0.69743,-0.710597,0.08752,0.0
2083940609,3,0.027906,-0.697394,-0.710675,0.088332,0.0
2083940619,3,0.024358,-0.697629,-0.710492,0.088989,0.0
2083940629,3,0.020844,-0.69822,-0.710008,0.089111,0.0
2083940639,3,0.017398,-0.699243,-0.709202,0.088252,0.0
2083940649,3,0.011505,-0.700457,-0.708017,0.089094,0.0
2083940659,3,0.00583,-0.701707,-0.706867,0.08895,0.0
2083940670,3,0.0,-0.703818,-0.704913,0.087952,0.0
2083940680,3,-0.003908,-0.706494,-0.702702,0.08402,0.0
2083940690,3,-0.007479,-0.709398,-0.700233,0.079819,0.0
2083940700,3,-0.010529,-0.71234,-0.697576,0.076471,0.0
2083940710,3,-0.012771,-0.71522,-0.694852,0.074002,0.0
2083940720,3,-0.014023,-0.718013,-0.692181,0.071731,0.0
2083940730,3,-0.014369,-0.720621,-0.689631,0.070048,0.0
2083940740,3,-0.01525,-0.723378,-0.686748,0.069765,0.0
2083940750,3,-0.014804,-0.725505,-0.684651,0.068368,0.0
2083940760,3,-0.013577,-0.727366,-0.682939,0.065937,0.0
2083940770,3,-0.012406,-0.728298,-0.682209,0.063391,0.0
2083940780,3,-0.011078,-0.728353,-0.682478,0.060017,0.0
2083940790,3,-0.009494,-0.727652,-0.683589,0.056007,0.0
2083940800,3,-0.007621,-0.72636,-0.685303,0.051975,0.0
2083940811,3,-0.005604,-0.724556,-0.687466,0.048756,0.0
2083940821,3,-0.003617,-0.72249,-0.689838,0.046015,0.0
2083940831,3,-0.001843,-0.720476,-0.692123,0.043289,0.0
2083940841,3,-5.17E-4,-0.718584,-0.694251,0.040645,0.0
2083940851,3,2.44E-4,-0.716818,-0.696185,0.038698,0.0
2083940861,3,6.9E-4,-0.715116,-0.698043,0.036647,0.0
2083940871,3,9.91E-4,-0.71349,-0.699815,0.034482,0.0
2083940881,3,-3.45E-4,-0.711511,-0.701845,0.034115,0.0
2083940891,3,-0.001544,-0.710469,-0.702883,0.034447,0.0
2083940901,3,-0.00227,-0.710579,-0.702735,0.035135,0.0
2083940911,3,-0.002217,-0.711595,-0.701657,0.036097,0.0
2083940921,3,3.45E-4,-0.710368,-0.702887,0.036416,0.0
2083940931,3,0.00336,-0.709266,-0.703922,0.037729,0.0
2083940942,3,0.006431,-0.707982,-0.705123,0.038993,0.0
2083940952,3,0.009136,-0.706275,-0.706765,0.039674,0.0
2083940962,3,0.011198,-0.704274,-0.708713,0.039974,0.0
2083940972,3,0.012412,-0.702119,-0.710797,0.040499,0.0
2083940982,3,0.013018,-0.699837,-0.713024,0.040665,0.0
2083940992,3,0.013466,-0.697438,-0.715381,0.040351,0.0
2083941002,3,0.014245,-0.69501,-0.717752,0.03987,0.0
2083941012,3,0.015755,-0.692645,-0.720018,0.039586,0.0
2083941022,3,0.018286,-0.690462,-0.722082,0.039049,0.0
2083941032,3,0.021788,-0.688558,-0.723849,0.038129,0.0
2083941042,3,0.026032,-0.687042,-0.725219,0.036756,0.0
2083941052,3,0.030462,-0.686111,-0.725979,0.035734,0.0
2083941062,3,0.034648,-0.685902,-0.726052,0.034417,0.0
2083941073,3,0.038221,-0.686328,-0.725555,0.032563,0.0
2083941083,3,0.041014,-0.687295,-0.724601,0.029937,0.0
2083941093,3,0.04286,-0.688768,-0.723221,0.026688,0.0
2083941103,3,0.0438,-0.690755,-0.721408,0.022523,0.0
2083941113,3,0.044045,-0.693208,-0.719188,0.017067,0.0
2083941123,3,0.043828,-0.696055,-0.716562,0.011174,0.0
2083941133,3,0.042911,-0.697965,-0.714818,0.006093,0.0
2083941143,3,0.041703,-0.70121,-0.711732,0.001563,0.0
2083941153,3,-0.040422,0.705294,0.707757,0.002085,0.0
2083941163,3,-0.039624,0.709459,0.703609,0.005474,0.0
2083941173,3,-0.039532,0.714322,0.698654,0.007925,0.0
2083941183,3,-0.042292,0.71877,0.69386,0.011798,0.0
2083941193,3,-0.046033,0.723195,0.688938,0.015273,0.0
2083941203,3,-0.050301,0.727374,0.684167,0.017617,0.0
2083941214,3,-0.055003,0.731242,0.679621,0.019351,0.0
2083941224,3,-0.059564,0.734808,0.675353,0.020125,0.0
2083941234,3,-0.063976,0.737993,0.671451,0.020646,0.0
2083941244,3,-0.068223,0.740671,0.668056,0.021286,0.0
2083941254,3,-0.071614,0.742733,0.665397,0.021579,0.0
2083941264,3,-0.073913,0.744067,0.663653,0.021535,0.0
2083941274,3,-0.075547,0.744726,0.662741,0.021181,0.0
2083941284,3,-0.077235,0.745005,0.662257,0.020407,0.0
2083941294,3,-0.079364,0.744982,0.662074,0.018966,0.0
2083941304,3,-0.08185,0.744603,0.662276,0.015972,0.0
2083941314,3,-0.084637,0.743897,0.662812,0.011523,0.0
2083941324,3,-0.08735,0.743019,0.663521,0.005711,0.0
2083941334,3,0.089736,-0.742541,-0.66376,0.001577,0.0
2083941345,3,0.091569,-0.748259,-0.656959,0.011239,0.0
2083941355,3,0.094096,-0.754724,-0.648999,0.018343,0.0
2083941365,3,0.096892,-0.760146,-0.642146,0.020926,0.0
2083941375,3,0.099137,-0.764825,-0.636251,0.01992,0.0
2083941385,3,0.100861,-0.769028,-0.630991,0.016466,0.0
2083941395,3,0.102074,-0.772351,-0.626823,0.01209,0.0
2083941405,3,0.10274,-0.774605,-0.623992,0.008061,0.0
