timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
731,2084887029,0.024475,1.2749,-0.233475,4.4359503,2.5120502,6.9949503,-28.63125,-6.3,5.9812503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,2084887039,0.0873125,1.3462625,-0.23567499,4.3230004,2.49105,7.2720003,-28.63125,-6.3,5.9812503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,2084887049,0.1491875,1.39315,-0.2388375,4.22295,2.5429502,7.49805,-28.29375,-6.525,5.4750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,2084887059,0.2003375,1.420925,-0.2399375,4.1410503,2.63205,7.6579504,-28.29375,-6.525,5.4750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,2084887070,0.2259125,1.453925,-0.2366375,4.0480504,2.7610502,7.6200004,-27.91875,-6.7500005,4.9125004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,2084887080,0.2226125,1.5188249,-0.217525,3.9499502,2.84505,7.6050005,-27.91875,-6.7500005,4.9125004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,2084887090,0.2035,1.587025,-0.1865875,3.8449502,2.8860002,7.8229504,-27.45,-6.99375,4.2562504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,2084887100,0.1885125,1.63075,-0.1621125,3.7080002,2.8570502,8.10105,-27.45,-6.99375,4.2562504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,2084887110,0.1810875,1.6531625,-0.1546875,3.55695,2.778,8.328,-26.8875,-7.2562504,3.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,2084887120,0.177925,1.6498625,-0.1632125,3.3630002,2.6890502,8.517,-26.8875,-7.2562504,3.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2084887130,0.1758625,1.6253875,-0.182325,3.1890001,2.6530502,8.65905,-26.2875,-7.5375004,2.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,2084887140,0.1651375,1.587025,-0.2058375,2.9989502,2.6580002,8.656051,-26.2875,-7.5375004,2.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2084887150,0.1384625,1.56255,-0.2292125,2.7480001,2.56995,8.45505,-25.66875,-7.8187504,2.0062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,2084887160,0.092675,1.5679125,-0.2399375,2.5800002,2.5530002,8.38095,-25.66875,-7.8187504,2.0062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
