linear_acc,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2084888873,3,0.093476,-0.196313,-0.212895
2084888883,3,0.068779,-0.149517,-0.175168
2084888893,3,0.046851,-0.102247,-0.146072
2084888903,3,0.032437,-0.073753,-0.132627
2084888913,3,0.026141,-0.070302,-0.135981
2084888923,3,0.030745,-0.092952,-0.148114
2084888933,3,0.033278,-0.126844,-0.162097
2084888943,3,0.02707,-0.164361,-0.170858
2084888953,3,0.008631,-0.204017,-0.179846
2084888964,3,-0.019654,-0.238806,-0.172607
2084888974,3,-0.054541,-0.271299,-0.14696
2084888984,3,-0.105627,-0.285991,-0.10448
2084888994,3,-0.168904,-0.2777,-0.035827
2084889004,3,-0.224954,-0.253189,0.039205
2084889014,3,-0.279817,-0.201657,0.107851
2084889024,3,-0.325495,-0.132149,0.156574
2084889034,3,-0.361527,-0.056749,0.180996
2084889044,3,-0.386458,0.010465,0.177741
2084889054,3,-0.399827,0.065641,0.149471
2084889064,3,-0.404903,0.108249,0.097869
2084889074,3,-0.404176,0.146039,0.040052
2084889084,3,-0.398806,0.182527,-0.017502
2084889095,3,-0.390552,0.217847,-0.066801
2084889105,3,-0.381203,0.24336,-0.089833
2084889115,3,-0.370404,0.250104,-0.106789
2084889125,3,-0.346633,0.238774,-0.122653
2084889135,3,-0.318359,0.213429,-0.107252
2084889145,3,-0.289227,0.189002,-0.071564
2084889155,3,-0.25858,0.176548,-0.030564
2084889165,3,-0.231125,0.176034,0.00779
2084889175,3,-0.202202,0.165536,0.026088
2084889185,3,-0.169742,0.144751,0.016656
2084889195,3,-0.139816,0.10667,-0.00321
2084889205,3,-0.110193,0.078951,-0.020955
2084889215,3,-0.092496,0.074908,-0.013572
2084889226,3,-0.083637,0.093637,0.016595
2084889236,3,-0.078338,0.125859,0.06282
2084889246,3,-0.070012,0.181132,0.111611
2084889256,3,-0.054222,0.252356,0.153709
2084889266,3,-0.033099,0.319233,0.173277
2084889276,3,-0.009432,0.373436,0.168565
2084889286,3,0.010649,0.440613,0.315215
2084889296,3,0.072493,0.393799,0.20084
2084889306,3,0.118328,0.362285,0.098487
2084889316,3,0.142099,0.330497,0.064041
2084889326,3,0.100974,0.78608,0.094903
2084889336,3,0.20515,0.746786,0.101077
2084889346,3,0.237159,0.657124,0.125107
2084889356,3,0.236207,0.464853,0.125368
2084889367,3,0.182453,0.315187,0.154244
2084889377,3,0.135747,0.172342,0.206777
2084889387,3,0.085166,0.104738,0.271724
2084889397,3,0.048405,0.031246,0.335557
2084889407,3,0.007375,-0.133594,0.382601
2084889417,3,-0.063307,-0.234182,0.433325
2084889427,3,-0.129367,-0.297607,0.483608
2084889437,3,-0.183236,-0.322106,0.496636
2084889447,3,-0.22033,-0.324148,0.454323
2084889457,3,-0.233725,-0.35579,0.370545
2084889467,3,-0.245846,-0.363992,0.301671
2084889477,3,-0.26946,-0.344759,0.258894
2084889487,3,-0.290139,-0.328799,0.250275
2084889498,3,-0.298383,-0.308753,0.253275
2084889508,3,-0.303062,-0.298908,0.25376
2084889518,3,-0.300358,-0.294096,0.242592
2084889528,3,-0.291937,-0.289929,0.228742
2084889538,3,-0.280604,-0.275422,0.205531
2084889548,3,-0.268983,-0.268285,0.175725
2084889558,3,-0.251195,-0.275983,0.14473
2084889568,3,-0.228473,-0.285334,0.117316
2084889578,3,-0.196888,-0.298688,0.096471
2084889588,3,-0.148061,-0.349977,-0.088118
2084889598,3,-0.134474,-0.308137,-0.028676
2084889608,3,-0.117348,-0.297906,0.02175
2084889618,3,-0.090047,-0.295659,0.029531
2084889629,3,-0.011959,-0.772571,0.011366
2084889639,3,-0.089374,-0.74645,0.04325
2084889649,3,-0.10438,-0.666624,0.067991
2084889659,3,-0.099018,-0.485033,0.11262
2084889669,3,-0.052782,-0.356869,0.118826
2084889679,3,-0.019369,-0.256893,0.076992
2084889689,3,0.009787,-0.242545,0.00541
2084889699,3,0.015171,-0.225831,-0.074009
2084889709,3,0.019415,-0.108201,-0.154656
2084889719,3,0.049562,-0.031207,-0.229772
2084889729,3,0.062698,0.032814,-0.289226
2084889739,3,0.058713,0.079307,-0.33015
2084889749,3,0.040777,0.110244,-0.328923
2084889759,3,3.8E-4,0.16698,-0.290655
2084889770,3,-0.0373,0.200047,-0.266107
2084889780,3,-0.061124,0.218328,-0.258279
2084889790,3,-0.08012,0.241637,-0.262169
2084889800,3,-0.098636,0.270563,-0.255448
2084889810,3,-0.115939,0.312729,-0.230344
2084889820,3,-0.130292,0.358848,-0.188489
2084889830,3,-0.146499,0.398361,-0.146385
2084889840,3,-0.158188,0.467449,-0.038642
2084889850,3,-0.13153,0.611592,0.073664
2084889860,3,-0.121824,0.641161,0.179599
2084889870,3,-0.135958,0.591523,0.170239
2084889880,3,-0.175868,0.539938,0.123741
2084889890,3,-0.220884,0.508501,0.093821
2084889901,3,-0.240808,0.477285,0.088592
2084889911,3,-0.242701,0.453782,0.073619
2084889921,3,-0.238661,0.433895,0.049127
2084889931,3,-0.237727,0.428709,0.007634
2084889941,3,-0.245152,0.429542,-0.043117
2084889951,3,-0.26035,0.431486,-0.082888
2084889961,3,-0.249907,0.407182,-0.104618
2084889971,3,-0.229359,0.409382,-0.092569
2084889981,3,-0.212345,0.429658,-0.05305
2084889991,3,-0.185773,0.437323,-0.001132
2084890001,3,-0.15545,0.432411,0.053426
2084890011,3,-0.115102,0.394452,0.105373
2084890021,3,-0.0728,0.33829,0.133013
2084890031,3,-0.039981,0.276186,0.136673
2084890042,3,-0.018066,0.226376,0.121277
2084890052,3,-0.002705,0.185953,0.091339
2084890062,3,0.006071,0.154891,0.051045
2084890072,3,0.008624,0.126339,0.010637
2084890082,3,0.014177,0.084153,-0.027243
2084890092,3,0.020599,0.019309,-0.046119
2084890102,3,0.02197,-0.054845,-0.061859
2084890112,3,0.018023,-0.14903,-0.083134
2084890122,3,0.013205,-0.272898,-0.105453
2084890132,3,0.010755,-0.372059,-0.125734
2084890142,3,-0.020317,-0.156485,-0.280056
2084890152,3,-0.110553,0.391193,-0.540527
2084890162,3,-0.115768,0.2885,-0.616679
2084890173,3,-0.091337,1.27E-4,-0.551506
2084890183,3,-0.048362,-0.237211,-0.457932
2084890193,3,-0.004915,-0.361257,-0.394821
