orientation,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2084888510,0,151.20303,-83.912346,10.795968
2084888520,0,151.1109,-84.527954,10.954803
2084888530,0,151.15088,-84.96827,11.193501
2084888540,0,151.31909,-85.27016,11.441743
2084888551,0,151.59863,-85.588615,11.635066
2084888561,0,151.93732,-85.91734,11.880584
2084888571,0,152.28978,-86.30084,12.12016
2084888581,0,152.60321,-86.76806,12.335464
2084888591,0,152.86029,-87.24301,12.531912
2084888601,0,153.07118,-87.64736,12.688202
2084888611,0,153.22116,-87.9936,12.818864
2084888621,0,153.30846,-88.28851,12.931451
2084888631,0,153.34125,-88.55665,13.061594
2084888641,0,153.32233,-88.85645,13.235748
2084888651,0,153.24454,-89.15735,13.470903
2084888661,0,153.11258,-89.47025,13.748592
2084888671,0,152.92763,-89.782936,13.984441
2084888681,0,152.69528,-90.02019,14.134679
2084888692,0,152.43988,-90.17008,14.230963
2084888702,0,152.16563,-90.277504,14.291606
2084888712,0,151.85162,-90.41934,14.404243
2084888722,0,151.48845,-90.60822,14.583652
2084888732,0,151.07396,-90.82497,14.844417
2084888742,0,150.61021,-91.02693,15.154916
2084888752,0,150.1135,-91.15977,15.477297
2084888762,0,149.58865,-91.23265,15.807357
2084888772,0,149.01978,-91.29364,16.10844
2084888782,0,148.3846,-91.40627,16.37012
2084888792,0,147.66739,-91.70874,16.661037
2084888802,0,146.8442,-92.22775,17.028152
2084888812,0,145.90088,-92.86686,17.43598
2084888823,0,144.83789,-93.532715,17.806559
2084888833,0,143.65828,-94.14303,18.123178
2084888843,0,142.3894,-94.63237,18.361418
2084888853,0,141.07259,-94.95633,18.52713
2084888863,0,139.74478,-95.211945,18.653097
2084888873,0,138.47337,-95.33993,18.690918
2084888883,0,137.33148,-95.37157,18.631134
2084888893,0,136.35982,-95.40432,18.533693
2084888903,0,135.56076,-95.518394,18.477184
2084888913,0,134.90215,-95.75399,18.497593
2084888923,0,134.32756,-96.08259,18.640305
2084888933,0,133.78415,-96.460495,18.81125
2084888943,0,133.2585,-96.83413,18.951353
2084888953,0,132.72548,-97.23862,19.02074
2084888964,0,132.18243,-97.540306,19.006622
2084888974,0,131.66624,-97.69535,18.92181
2084888984,0,131.2395,-97.66507,18.646133
2084888994,0,130.9874,-97.33194,18.1615
2084889004,0,130.9829,-96.81185,17.589027
2084889014,0,131.26686,-96.1868,16.858814
2084889024,0,131.8335,-95.58847,16.043072
2084889034,0,132.65532,-95.09798,15.184704
2084889044,0,133.67833,-94.79268,14.341609
2084889054,0,134.82143,-94.69617,13.547921
2084889064,0,135.98994,-94.831955,12.802472
2084889074,0,137.09854,-95.09296,12.092222
2084889084,0,138.08359,-95.43282,11.415086
2084889095,0,138.91154,-95.786545,10.76766
2084889105,0,139.59839,-96.010376,10.156685
2084889115,0,140.15997,-96.23009,9.596613
2084889125,0,140.61491,-96.47782,9.173847
2084889135,0,141.02155,-96.527084,8.844702
2084889145,0,141.43881,-96.40523,8.572263
2084889155,0,141.89941,-96.18538,8.348333
2084889165,0,142.41824,-95.918274,8.137592
2084889175,0,142.9726,-95.7524,7.987895
2084889185,0,143.50757,-95.77437,7.916798
2084889195,0,144.00484,-95.903496,7.89497
2084889205,0,144.46838,-96.04442,7.911572
2084889215,0,144.92755,-96.01166,7.868445
2084889226,0,145.34958,-95.78357,7.767631
2084889236,0,145.77258,-95.38332,7.639898
2084889246,0,146.2109,-94.8834,7.515692
2084889256,0,146.70708,-94.35605,7.433278
2084889266,0,147.25769,-93.93719,7.40179
2084889276,0,147.86984,-93.671715,7.415557
2084889286,0,148.68733,-92.37096,7.422278
2084889296,0,149.36063,-92.71022,7.814224
2084889306,0,149.95619,-93.11757,8.170605
2084889316,0,150.45004,-93.202286,8.445586
2084889326,0,150.99493,-92.738304,7.884857
2084889336,0,151.38512,-92.544624,8.552301
2084889346,0,151.68394,-92.251495,8.945587
2084889356,0,151.93706,-92.107414,9.290715
2084889367,0,152.03993,-91.77884,9.309587
2084889377,0,152.3068,-91.26146,9.329682
2084889387,0,152.72008,-90.58353,9.218905
2084889397,0,153.24223,-89.82342,9.148811
2084889407,0,153.72893,-89.06927,9.110431
2084889417,0,154.37955,-88.206406,8.789506
