gravity,mtk,2026-06-10_23-21-52.699_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2013448277,3,-0.692666,4.811162,8.50616
2013448287,3,-0.720015,4.838537,8.486512
2013448297,3,-0.751272,4.86947,8.464555
2013448307,3,-0.786054,4.903112,8.440905
2013448317,3,-0.823424,4.940563,8.414948
2013448327,3,-0.863305,4.980483,8.387474
2013448337,3,-0.905688,5.021399,8.359299
2013448347,3,-0.949351,5.06282,8.330764
2013448358,3,-0.994192,5.102901,8.30282
2013448368,3,-1.03999,5.139837,8.276392
2013448378,3,-1.086388,5.172022,8.252327
2013448388,3,-1.133505,5.197892,8.231455
2013448398,3,-1.181738,5.215406,8.214864
2013448408,3,-1.230635,5.224057,8.202903
2013448418,3,-1.279812,5.223648,8.195801
2013448428,3,-1.329024,5.214294,8.193609
2013448438,3,-1.377721,5.197325,8.195685
2013448448,3,-1.425648,5.173875,8.201454
2013448458,3,-1.472721,5.145411,8.210075
2013448468,3,-1.518997,5.113066,8.220882
2013448478,3,-1.564662,5.077871,8.233239
2013448488,3,-1.609964,5.040765,8.246542
2013448499,3,-1.655083,5.002642,8.26022
2013448509,3,-1.700154,4.964212,8.273821
2013448519,3,-1.745798,4.923932,8.288279
2013448529,3,-1.791683,4.882489,8.303215
2013448539,3,-1.837222,4.840614,8.318279
2013448549,3,-1.881704,4.798783,8.333301
2013448559,3,-1.924357,4.75744,8.348165
2013448569,3,-1.96456,4.717119,8.362702
2013448579,3,-2.001948,4.678182,8.3768
2013448589,3,-2.036452,4.640783,8.390409
2013448599,3,-2.067206,4.606076,8.403005
2013448609,3,-2.094272,4.573969,8.414689
2013448619,3,-2.117701,4.544298,8.425607
2013448630,3,-2.137527,4.516901,8.4359
2013448640,3,-2.153806,4.491663,8.445677
2013448650,3,-2.166736,4.468514,8.454988
2013448660,3,-2.176517,4.447366,8.463877
2013448670,3,-2.183553,4.428114,8.472341
2013448680,3,-2.188252,4.410563,8.480412
2013448690,3,-2.190856,4.394439,8.488196
2013448700,3,-2.191516,4.379496,8.495805
2013448710,3,-2.190262,4.365474,8.503371
2013448720,3,-2.187063,4.352162,8.511027
2013448730,3,-2.181876,4.339357,8.518885
2013448740,3,-2.174786,4.326778,8.527068
2013448750,3,-2.166013,4.314368,8.535546
2013448760,3,-2.155925,4.302132,8.544216
2013448771,3,-2.144966,4.28999,8.553011
2013448781,3,-2.133516,4.278038,8.561796
2013448791,3,-2.12184,4.266608,8.570354
2013448801,3,-2.110058,4.25617,8.578433
2013448811,3,-2.098261,4.247287,8.585744
2013448821,3,-2.086543,4.240599,8.591949
2013448831,3,-2.07499,4.236724,8.596716
2013448841,3,-2.063781,4.236169,8.599734
2013448851,3,-2.052999,4.239262,8.600792
2013448861,3,-2.042774,4.246308,8.59967
2013448871,3,-2.033517,4.255684,8.597098
2013448881,3,-2.025125,4.267638,8.592957
2013448891,3,-2.017483,4.282326,8.587175
2013448902,3,-2.010521,4.299839,8.579708
2013448912,3,-2.0042,4.320152,8.570562
2013448922,3,-1.998536,4.343171,8.559776
2013448932,3,-1.993549,4.368802,8.547394
2013448942,3,-1.988573,4.399106,8.532381
2013448952,3,-1.983534,4.433839,8.514866
2013448962,3,-1.978342,4.472626,8.495056
2013448972,3,-1.972912,4.514946,8.473245
2013448982,3,-1.967201,4.560134,8.449796
2013448992,3,-1.961226,4.607354,8.425154
2013449002,3,-1.955169,4.655642,8.399803
2013449012,3,-1.94939,4.703933,8.374243
2013449022,3,-1.9444,4.751111,8.348979
2013449032,3,-1.940749,4.796075,8.324501
2013449043,3,-1.93891,4.83783,8.301266
2013449053,3,-1.939366,4.875539,8.279653
2013449063,3,-1.942525,4.908442,8.26001
2013449073,3,-1.948773,4.9376,8.241724
2013449083,3,-1.958173,4.962794,8.224867
2013449093,3,-1.970405,4.983921,8.20956
2013449103,3,-1.9848,4.999695,8.19676
2013449113,3,-2.000626,5.009755,8.186873
2013449123,3,-2.017182,5.014036,8.180121
2013449133,3,-2.033863,5.01267,8.176579
2013449143,3,-2.050877,5.003705,8.177314
2013449153,3,-2.067947,4.987479,8.18221
2013449163,3,-2.084608,4.965557,8.190526
2013449173,3,-2.100517,4.938186,8.202194
2013449184,3,-2.115322,4.905744,8.217055
2013449194,3,-2.128596,4.868762,8.234872
2013449204,3,-2.139885,4.827841,8.255358
2013449214,3,-2.148643,4.783736,8.27817
2013449224,3,-2.154295,4.737235,8.302953
2013449234,3,-2.156278,4.689141,8.329345
2013449244,3,-2.154197,4.640188,8.357
2013449254,3,-2.147746,4.591024,8.38561
2013449264,3,-2.136728,4.542307,8.414857
2013449274,3,-2.120471,4.494821,8.444486
2013449284,3,-2.099149,4.448833,8.474373
2013449294,3,-2.073341,4.404633,8.504271
2013449304,3,-2.04403,4.363742,8.533067
2013449315,3,-2.012288,4.326856,8.560131
2013449325,3,-1.979204,4.294411,8.584989
2013449335,3,-1.945809,4.266636,8.607298
2013449345,3,-1.912859,4.243733,8.626815
2013449355,3,-1.880811,4.225808,8.643411
2013449365,3,-1.850116,4.211608,8.65767
2013449375,3,-1.820915,4.201146,8.669554
2013449385,3,-1.793222,4.194309,8.679135
2013449395,3,-1.766922,4.190902,8.686554
2013449405,3,-1.741741,4.190756,8.691975
2013449415,3,-1.717406,4.193569,8.695625
2013449425,3,-1.694137,4.198027,8.698144
2013449435,3,-1.671668,4.20383,8.699746
2013449445,3,-1.649693,4.210704,8.700636
2013449456,3,-1.627856,4.218412,8.701008
2013449466,3,-1.60577,4.226604,8.701101
2013449476,3,-1.583091,4.234872,8.701173
2013449486,3,-1.559462,4.242654,8.701542
2013449496,3,-1.534594,4.249299,8.702561
2013449506,3,-1.50816,4.254142,8.704584
2013449516,3,-1.479813,4.256574,8.707935
2013449526,3,-1.449078,4.256129,8.712884
2013449536,3,-1.415419,4.252486,8.719629
2013449546,3,-1.378412,4.245395,8.728315
2013449556,3,-1.337874,4.234739,8.738978
2013449566,3,-1.293893,4.22053,8.751554
2013449576,3,-1.246719,4.202839,8.765927
2013449586,3,-1.196568,4.181814,8.781946
2013449597,3,-1.14365,4.157697,8.799417
2013449607,3,-1.088156,4.130889,8.818071
2013449617,3,-1.030228,4.101996,8.837573
2013449627,3,-0.969583,4.072745,8.857127
2013449637,3,-0.907833,4.041888,8.877135
2013449647,3,-0.845421,4.010326,8.897171
2013449657,3,-0.781785,3.98106,8.915987
2013449667,3,-0.7179,3.955008,8.933128
2013449677,3,-0.654936,3.933063,8.948147
2013449687,3,-0.594183,3.916098,8.960591
2013449697,3,-0.536902,3.904976,8.970003
2013449707,3,-0.484308,3.900479,8.975948
2013449717,3,-0.437453,3.903199,8.978056
2013449728,3,-0.397311,3.913468,8.976056
2013449738,3,-0.364705,3.93135,8.969797
2013449748,3,-0.340294,3.95665,8.959257
2013449758,3,-0.324479,3.989042,8.944498
2013449768,3,-0.317404,4.028147,8.925642
2013449778,3,-0.31904,4.073578,8.902844
2013449788,3,-0.329421,4.124835,8.87632
2013449798,3,-0.348747,4.181233,8.846369
2013449808,3,-0.377363,4.241792,8.813426
2013449818,3,-0.415669,4.305301,8.778021
2013449828,3,-0.465419,4.368765,8.74151
2013449838,3,-0.525302,4.433104,8.70351
2013449848,3,-0.59499,4.497139,8.66446
2013449858,3,-0.674993,4.557637,8.625636
2013449869,3,-0.764145,4.613537,8.587527
2013449879,3,-0.860972,4.663892,8.550613
2013449889,3,-0.963742,4.708106,8.515247
2013449899,3,-1.070548,4.745961,8.481672
2013449909,3,-1.179475,4.777543,8.450029
2013449919,3,-1.287616,4.801557,8.421656
2013449929,3,-1.393465,4.818133,8.396777
2013449939,3,-1.495852,4.827663,8.375467
2013449949,3,-1.593947,4.830719,8.357667
2013449959,3,-1.688268,4.830216,8.341676
2013449969,3,-1.77838,4.826663,8.327423
2013449979,3,-1.863897,4.820404,8.314928
2013449989,3,-1.94447,4.811821,8.304162
2013450000,3,-2.019709,4.801303,8.295086
2013450010,3,-2.089191,4.789317,8.287599
2013450020,3,-2.152487,4.776395,8.281567
2013450030,3,-2.207694,4.764718,8.276079
2013450040,3,-2.254585,4.754494,8.271206
2013450050,3,-2.29312,4.74593,8.266979
2013450060,3,-2.323454,4.739212,8.2634
2013450070,3,-2.345882,4.73448,8.260452
2013450080,3,-2.360758,4.731841,8.258108
2013450090,3,-2.368515,4.731198,8.256419
2013450100,3,-2.369743,4.732205,8.255505
2013450110,3,-2.365043,4.734315,8.255564
2013450120,3,-2.356192,4.738506,8.25556
2013450130,3,-2.34375,4.744459,8.255519
