icm4n607_acc,iven_sense,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2094014525,3,-0.62205005,10.42695,-1.41495,1781203486102
2094014535,3,-0.56895,10.863001,-2.12595,1781203486111
2094014545,3,-0.483,11.46405,-2.11395,1781203486121
2094014555,3,-1.065,13.626,-1.8250501,1781203486131
2094014565,3,-1.8570001,14.074051,-2.5500002,1781203486141
2094014575,3,-3.009,14.335051,-2.976,1781203486152
2094014585,3,-3.56205,14.457001,-3.52395,1781203486161
2094014595,3,-3.21705,14.490001,-2.5830002,1781203486172
2094014605,3,-3.07395,15.253951,-2.6790001,1781203486182
2094014615,3,-3.4999502,15.739951,-2.80905,1781203486192
2094014626,3,-3.5860503,15.223051,-3.108,1781203486203
2094014636,3,-2.805,13.777051,-2.8969502,1781203486212
2094014646,3,-1.83105,12.4480505,-2.2150502,1781203486223
2094014656,3,-0.34695002,11.1,-1.37205,1781203486231
2094014666,3,0.57405,10.02795,-0.85200006,1781203486243
2094014676,3,0.56205004,9.570001,-1.4580001,1781203486253
2094014686,3,0.70305,9.670951,-1.59195,1781203486265
2094014696,3,0.90705,9.048,-1.7410501,1781203486272
2094014706,3,0.75405,9.505951,-1.36995,1781203486284
