gravity,mtk,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2094012631,3,-4.260169,8.793258,0.611043
2094012641,3,-4.169955,8.838357,0.591292
2094012651,3,-4.078408,8.882892,0.569423
2094012661,3,-3.985953,8.926497,0.546088
2094012671,3,-3.892707,8.969,0.521783
2094012681,3,-3.799254,9.010089,0.495949
2094012691,3,-3.706243,9.04956,0.467548
2094012701,3,-3.613945,9.087291,0.439575
2094012711,3,-3.522191,9.123369,0.414557
2094012722,3,-3.43054,9.158033,0.393698
2094012732,3,-3.338385,9.191614,0.375939
2094012742,3,-3.244653,9.224729,0.358597
2094012752,3,-3.148408,9.257792,0.341239
2094012762,3,-3.049572,9.290949,0.3239
2094012772,3,-2.949261,9.323853,0.30728
2094012782,3,-2.848079,9.356212,0.289865
2094012792,3,-2.748138,9.387352,0.274703
2094012802,3,-2.649819,9.417107,0.260104
2094012812,3,-2.553314,9.445361,0.247645
2094012822,3,-2.459284,9.471991,0.236759
2094012832,3,-2.369066,9.496651,0.230342
2094012842,3,-2.282591,9.519392,0.228672
2094012852,3,-2.199264,9.540335,0.232418
2094012863,3,-2.119642,9.559446,0.241638
2094012873,3,-2.043978,9.576769,0.25593
2094012883,3,-1.97264,9.592312,0.275819
2094012893,3,-1.905549,9.60616,0.301612
2094012903,3,-1.842292,9.618542,0.330362
2094012913,3,-1.783021,9.62956,0.359423
2094012923,3,-1.727327,9.639349,0.387363
2094012933,3,-1.67513,9.648003,0.413894
2094012943,3,-1.626148,9.655636,0.440545
2094012953,3,-1.580031,9.662375,0.467095
2094012963,3,-1.536132,9.66847,0.493146
2094012973,3,-1.494,9.674139,0.516961
2094012983,3,-1.454365,9.679312,0.538769
2094012994,3,-1.416891,9.684277,0.555291
2094013004,3,-1.382511,9.688806,0.569622
2094013014,3,-1.35257,9.692781,0.580409
2094013024,3,-1.329262,9.695851,0.59012
2094013034,3,-1.310595,9.698495,0.593993
2094013044,3,-1.29572,9.700747,0.593769
2094013054,3,-1.284126,9.702635,0.589991
2094013064,3,-1.271841,9.704791,0.580538
2094013074,3,-1.261476,9.706758,0.568804
2094013084,3,-1.253119,9.708543,0.555036
2094013094,3,-1.247074,9.710155,0.538746
2094013104,3,-1.24357,9.71155,0.520154
2094013114,3,-1.24226,9.712762,0.499163
2094013124,3,-1.243761,9.713719,0.475285
2094013135,3,-1.248223,9.714365,0.449065
2094013145,3,-1.255714,9.714656,0.421161
2094013155,3,-1.26509,9.714708,0.393323
2094013165,3,-1.276069,9.71451,0.366406
2094013175,3,-1.287945,9.714099,0.341929
2094013185,3,-1.300079,9.713525,0.320598
2094013195,3,-1.311233,9.712895,0.302486
2094013205,3,-1.321008,9.712336,0.285769
2094013215,3,-1.32779,9.712053,0.269749
2094013225,3,-1.328982,9.71248,0.251583
2094013235,3,-1.326052,9.713325,0.23391
2094013245,3,-1.320352,9.714458,0.216263
2094013255,3,-1.314123,9.715612,0.198537
2094013266,3,-1.311684,9.71615,0.182844
2094013276,3,-1.310863,9.71646,0.166522
2094013286,3,-1.311511,9.71657,0.14937
2094013296,3,-1.313494,9.716496,0.131454
2094013306,3,-1.31647,9.716258,0.112324
2094013316,3,-1.321751,9.715635,0.093102
2094013326,3,-1.330054,9.71449,0.075116
2094013336,3,-1.341439,9.712802,0.060056
2094013346,3,-1.354148,9.710841,0.046478
2094013356,3,-1.369268,9.708467,0.032432
2094013366,3,-1.386538,9.705719,0.017004
2094013376,3,-1.40594,9.702611,-0.001408
2094013386,3,-1.427628,9.699125,-0.022907
2094013396,3,-1.451643,9.695243,-0.046046
2094013407,3,-1.477131,9.691099,-0.069442
2094013417,3,-1.503686,9.686788,-0.091979
2094013427,3,-1.531052,9.682364,-0.112734
2094013437,3,-1.556975,9.678186,-0.132881
2094013447,3,-1.580693,9.674371,-0.152372
2094013457,3,-1.601737,9.670947,-0.171266
2094013467,3,-1.620708,9.667894,-0.186623
2094013477,3,-1.637741,9.665174,-0.198419
2094013487,3,-1.653302,9.662686,-0.20737
2094013497,3,-1.667574,9.660378,-0.214451
2094013507,3,-1.684832,9.657563,-0.21608
2094013517,3,-1.702035,9.654692,-0.212063
2094013527,3,-1.717408,9.652033,-0.205473
2094013538,3,-1.729949,9.649782,-0.200992
2094013548,3,-1.73606,9.648698,-0.199207
2094013558,3,-1.735157,9.64885,-0.19984
2094013568,3,-1.72676,9.650244,-0.202627
2094013578,3,-1.710342,9.652845,-0.207358
2094013588,3,-1.685023,9.65663,-0.214424
2094013598,3,-1.651907,9.661264,-0.224949
2094013608,3,-1.610735,9.666388,-0.242406
2094013618,3,-1.563205,9.671659,-0.265291
2094013628,3,-1.511051,9.676865,-0.292254
2094013638,3,-1.457715,9.68164,-0.320927
2094013648,3,-1.405359,9.685988,-0.34935
2094013658,3,-1.354118,9.690149,-0.375831
2094013668,3,-1.303314,9.694326,-0.402088
2094013679,3,-1.252686,9.698633,-0.427963
2094013689,3,-1.201851,9.703167,-0.453227
2094013699,3,-1.150329,9.707962,-0.47789
2094013709,3,-1.093832,9.713639,-0.505559
2094013719,3,-1.034178,9.719889,-0.537399
2094013729,3,-0.972253,9.726584,-0.571323
2094013739,3,-0.909194,9.733385,-0.606563
2094013749,3,-0.850262,9.739342,-0.640305
2094013759,3,-0.796814,9.744361,-0.671354
2094013769,3,-0.749897,9.748381,-0.698905
2094013779,3,-0.710487,9.751421,-0.721832
2094013789,3,-0.679405,9.75358,-0.73884
2094013799,3,-0.655527,9.755173,-0.749349
2094013810,3,-0.639629,9.756597,-0.747911
2094013820,3,-0.630971,9.757986,-0.736646
2094013830,3,-0.62835,9.759399,-0.718052
2094013840,3,-0.630157,9.760843,-0.694944
2094013850,3,-0.634514,9.76219,-0.671281
2094013860,3,-0.640713,9.763384,-0.647284
2094013870,3,-0.648138,9.764074,-0.630088
2094013880,3,-0.656509,9.764085,-0.622008
2094013890,3,-0.665739,9.763264,-0.624091
2094013900,3,-0.676346,9.761473,-0.636026
2094013910,3,-0.689224,9.758575,-0.656933
2094013920,3,-0.702446,9.75481,-0.684946
2094013930,3,-0.716354,9.750025,-0.720183
2094013940,3,-0.731248,9.744455,-0.759061
2094013951,3,-0.749984,9.73791,-0.80119
2094013961,3,-0.772486,9.730524,-0.845738
2094013971,3,-0.798872,9.72249,-0.891272
