icm4n607_gyro,iven_sense,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
2094105311,3,0.5443625,1.185525,-0.383625
2094105321,3,0.5273125,1.2205875,-0.4508625
2094105331,3,0.4505875,1.2993749,-0.5509625
2094105341,3,0.48785,1.36125,-0.554125
2094105352,3,0.5369375,1.3228875,-0.469975
2094105362,3,0.5880875,1.2078,-0.3986125
2094105372,3,0.5731,1.08955,-0.3826625
2094105382,3,0.6402,1.0267125,-0.3432
2094105392,3,0.7106,1.0278125,-0.3389375
2094105402,3,0.6466625,1.2131625,-0.333575
2094105412,3,0.4943125,1.235575,-0.3378375
2094105422,3,0.38775,1.132175,-0.3122625
2094105432,3,0.4272125,1.1012375,-0.3389375
2094105442,3,0.5187875,1.1097625,-0.3773
2094105452,3,0.6296125,1.132175,-0.384725
2094105462,3,0.702075,1.1012375,-0.385825
2094105472,3,0.686125,1.098075,-0.3826625
2094105483,3,0.60513747,1.133275,-0.3730375
2094105493,3,0.5358375,1.1534874,-0.3773
2094105503,3,0.5028375,1.1215875,-0.4060375
2094105513,3,0.5209875,1.1609125,-0.4338125
2094105523,3,0.53473747,1.1896499,-0.4390375
2094105533,3,0.5369375,1.182225,-0.434775
2094105543,3,0.549725,1.1364375,-0.4219875
2094105553,3,0.5423,1.134375,-0.4305125
2094105563,3,0.56787497,1.15885,-0.4241875
2094105573,3,0.566775,1.1545875,-0.403975
2094105583,3,0.5614125,1.1460625,-0.3889875
2094105593,3,0.5465625,1.1642125,-0.3804625
2094105603,3,0.4772625,1.1716375,-0.3559875
2094105613,3,0.4719,1.1705375,-0.35915
2094105624,3,0.4698375,1.1694375,-0.4252875
2094105634,3,0.516725,1.1694375,-0.468875
2094105644,3,0.55605,1.1523875,-0.454025
2094105654,3,0.5955125,1.1097625,-0.4401375
2094105664,3,0.599775,1.1066,-0.4230875
2094105674,3,0.5369375,1.1215875,-0.3804625
2094105684,3,0.5102625,1.1396,-0.3900875
2094105694,3,0.514525,1.15665,-0.435875
2094105704,3,0.498575,1.15885,-0.4466
2094105714,3,0.4794625,1.1429,-0.3900875
2094105724,3,0.5071,1.114025,-0.352825
2094105734,3,0.5423,1.132175,-0.3634125
2094105744,3,0.5517875,1.1087999,-0.3656125
2094105755,3,0.531575,1.114025,-0.386925
2094105765,3,0.5102625,1.133275,-0.400675
2094105775,3,0.5082,1.149225,-0.4134625
2094105785,3,0.5006375,1.1375375,-0.403975
2094105795,3,0.48688748,1.1353375,-0.385825
2094105805,3,0.5198875,1.116225,-0.3634125
2094105815,3,0.5401,1.1077,-0.3443
2094105825,3,0.5423,1.114025,-0.352825
2094105835,3,0.5423,1.1130625,-0.36987498
2094105845,3,0.5423,1.1119624,-0.385825
2094105855,3,0.550825,1.1066,-0.39214998
2094105865,3,0.5401,1.134375,-0.400675
2094105875,3,0.5209875,1.12255,-0.403975
2094105885,3,0.5369375,1.08955,-0.3900875
2094105896,3,0.56993747,1.0789624,-0.384725
2094105906,3,0.5944125,1.0715375,-0.36987498
2094105916,3,0.5966125,1.0682375,-0.3634125
2094105926,3,0.581625,1.0630125,-0.36025
2094105936,3,0.5273125,1.096975,-0.37193748
2094105946,3,0.4857875,1.12255,-0.39325
2094105956,3,0.4602125,1.12365,-0.39325
2094105966,3,0.4709375,1.1077,-0.3878875
2094105976,3,0.531575,1.0938125,-0.3986125
2094105986,3,0.5773625,1.0960125,-0.4145625
2094105996,3,0.6061,1.0758,-0.4338125
2094106006,3,0.59235,1.100275,-0.46145
2094106016,3,0.5795625,1.1364375,-0.46035
2094106027,3,0.5539875,1.1353375,-0.4338125
2094106037,3,0.53267497,1.1108625,-0.3975125
2094106047,3,0.533775,1.08845,-0.3751
2094106057,3,0.5423,1.0767624,-0.3815625
2094106067,3,0.5710375,1.0852875,-0.40713748
2094106077,3,0.6114625,1.1193875,-0.418825
2094106087,3,0.600875,1.1279125,-0.4156625
2094106097,3,0.55605,1.1279125,-0.4092
2094106107,3,0.515625,1.100275,-0.401775
2094106117,3,0.5091625,1.0949125,-0.4082375
2094106127,3,0.5432625,1.12475,-0.419925
2094106137,3,0.55825,1.151425,-0.4316125
2094106147,3,0.55825,1.150325,-0.434775
2094106157,3,0.5369375,1.1353375,-0.42625
2094106168,3,0.52415,1.115125,-0.4167625
2094106178,3,0.53473747,1.1182874,-0.4092
2094106188,3,0.548625,1.116225,-0.4092
2094106198,3,0.55715,1.12475,-0.4167625
2094106208,3,0.549725,1.149225,-0.4327125
2094106218,3,0.530475,1.1620125,-0.4433
2094106228,3,0.516725,1.15995,-0.44233748
2094106238,3,0.515625,1.150325,-0.4316125
2094106248,3,0.5369375,1.150325,-0.4219875
2094106258,3,0.565675,1.15665,-0.419925
2094106268,3,0.5784625,1.15775,-0.417725
2094106278,3,0.5742,1.15885,-0.4156625
2094106288,3,0.5517875,1.1631125,-0.4125
2094106299,3,0.5273125,1.167375,-0.4114
2094106309,3,0.498575,1.1790625,-0.4103
2094106319,3,0.4741,1.1875875,-0.4060375
2094106329,3,0.4591125,1.199275,-0.402875
2094106339,3,0.465575,1.1950125,-0.402875
2094106349,3,0.4846875,1.185525,-0.3986125
2094106359,3,0.515625,1.1716375,-0.39435
2094106369,3,0.5412,1.1609125,-0.3889875
2094106379,3,0.5539875,1.1694375,-0.385825
2094106389,3,0.5550875,1.1759,-0.3826625
2094106399,3,0.5454625,1.1779625,-0.39214998
2094106409,3,0.5465625,1.1790625,-0.4082375
