icm4n607_acc,iven_sense,2026-06-11_17-50-21.438_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2079954885,3,8.889001,0.78105,-0.78105,1781189426462
2079954895,3,9.24405,0.42405003,-0.90300006,1781189426473
2079954905,3,9.271951,0.36900002,-1.0390501,1781189426484
2079954915,3,9.088051,0.50595003,-1.3789501,1781189426492
2079954925,3,9.363001,0.68505,-0.70905006,1781189426504
2079954935,3,9.8880005,0.76005006,-1.2240001,1781189426513
2079954945,3,10.098001,1.143,-1.6639501,1781189426525
2079954955,3,10.192051,1.2889501,-1.6570501,1781189426534
2079954966,3,10.168051,1.1020501,-1.00995,1781189426543
2079954976,3,9.981001,0.83400005,-0.64905006,1781189426553
2079954986,3,9.559951,0.64905006,-0.17295001,1781189426563
2079954996,3,9.35595,0.73800004,-0.40695003,1781189426573
2079955006,3,9.50205,0.44805002,-0.83295006,1781189426583
2079955016,3,9.15705,0.46005002,-1.04205,1781189426593
2079955026,3,8.875051,0.71205,-0.60105,1781189426610
2079955036,3,8.65695,0.93405,-0.49095002,1781189426613
2079955046,3,8.544001,0.83100003,-0.29700002,1781189426623
2079955056,3,8.54205,0.96105003,-0.78795004,1781189426634
2079955066,3,8.13,1.19505,-0.65595,1781189426644
2079955076,3,8.15205,1.1710501,-0.76605004,1781189426654
2079955086,3,8.0779505,1.18305,-0.49095002,1781189426664
2079955096,3,8.022,1.107,-0.21300001,1781189426674
2079955107,3,8.10105,0.89595,-0.33105,1781189426684
2079955117,3,8.26395,0.34095,-1.2709501,1781189426694
2079955127,3,8.54205,-0.010050001,-2.09505,1781189426704
2079955137,3,8.71905,-0.16395001,-2.83695,1781189426714
2079955147,3,9.082951,-0.60705,-3.24705,1781189426724
2079955157,3,9.688951,-1.19805,-3.3420002,1781189426735
2079955167,3,9.897,-0.37695003,-4.3890004,1781189426744
2079955177,3,9.576,0.28605002,-3.3400502,1781189426754
2079955187,3,9.624001,0.83595,-3.354,1781189426765
2079955197,3,9.34605,1.18605,-2.31795,1781189426775
2079955207,3,9.11205,1.18305,-1.5520501,1781189426785
2079955217,3,9.009001,0.90300006,-0.80505,1781189426795
2079955227,3,9.121051,0.70005006,-0.061950002,1781189426805
2079955238,3,9.093,0.91995007,0.006,1781189426815
2079955248,3,8.7619505,1.65495,-0.012,1781189426826
2079955258,3,8.094001,2.50005,-0.25395,1781189426836
2079955268,3,7.5820503,2.9599502,-0.14400001,1781189426845
2079955278,3,7.08195,3.0270002,-0.096,1781189426855
2079955288,3,6.6510005,2.8639503,0.025050001,1781189426866
2079955298,3,6.4759502,2.53095,0.17595,1781189426876
2079955308,3,6.3349504,2.256,0.38205,1781189426885
2079955318,3,6.222,1.94895,0.53295004,1781189426896
2079955328,3,6.102,1.677,0.51795,1781189426906
2079955338,3,5.90595,1.47105,0.48000002,1781189426916
2079955348,3,5.9350505,1.2409501,0.37500003,1781189426926
2079955358,3,6.4110003,0.88605005,0.24300002,1781189426938
2079955369,3,7.1340003,0.52995,0.102000006,1781189426946
2079955379,3,7.89795,0.33600003,-0.079050004,1781189426956
2079955389,3,8.784,0.25905,-0.39495003,1781189426966
2079955399,3,9.660001,0.171,-0.85200006,1781189426976
2079955409,3,10.243951,0.22995001,-1.317,1781189426986
2079955419,3,10.540951,0.32595003,-1.6710001,1781189426997
2079955429,3,10.61295,0.45495003,-1.8010501,1781189427006
2079955439,3,10.67805,0.59205,-1.8319501,1781189427016
2079955449,3,10.864051,0.59895,-1.88205,1781189427026
2079955459,3,10.977,0.53505003,-1.8679501,1781189427036
2079955469,3,11.203951,0.34305,-1.746,1781189427047
2079955479,3,11.331,0.27105,-1.63995,1781189427056
