linear_acc,mtk,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
883073896,3,-0.015138,0.029813,0.001195
883073906,3,-0.011727,0.028128,-0.006384
883073916,3,-0.010467,0.026269,-0.004787
883073926,3,-0.009331,0.025101,-5.74E-4
883073936,3,-0.006443,0.021932,0.002348
883073946,3,-0.003431,0.017993,-7.38E-4
883073956,3,0.002235,0.015352,-0.005506
883073966,3,0.004405,0.010877,-0.001403
883073976,3,0.006972,0.006594,0.002962
883073986,3,0.009408,0.002147,7.74E-4
883073997,3,0.011996,-0.003134,4.3E-5
883074007,3,0.015151,-0.007934,-0.001241
883074017,3,0.016015,-0.011199,0.001878
883074027,3,0.015302,-0.014833,2.26E-4
883074037,3,0.014412,-0.016846,-0.004032
883074047,3,0.012998,-0.017627,-0.002076
883074057,3,0.010207,-0.01806,-4.48E-4
883074067,3,0.006122,-0.016746,-0.004253
883074077,3,0.001067,-0.015248,-0.003722
883074087,3,-0.003104,-0.012965,8.52E-4
883074097,3,-0.009251,-0.010882,0.004896
883074107,3,-0.011933,-0.00928,0.003725
883074117,3,-0.014271,-0.009978,0.001001
883074127,3,-0.014481,-0.009387,4.19E-4
883074138,3,-0.013628,-0.009425,5.25E-4
883074148,3,-0.014158,-0.010221,4.2E-4
883074158,3,-0.01388,-0.009709,-0.00177
883074168,3,-0.011551,-0.00981,8.82E-4
883074178,3,-0.009624,-0.010019,0.002683
883074188,3,-0.004826,-0.009164,-0.002449
883074198,3,-0.001818,-0.009949,-0.00247
883074208,3,9.07E-4,-0.009491,0.002238
883074218,3,0.003727,-0.009189,0.002237
883074228,3,0.008153,-0.008947,0.001214
883074238,3,0.010672,-0.008562,3.97E-4
883074248,3,0.013007,-0.007744,0.002042
883074258,3,0.01398,-0.007599,0.003549
883074268,3,0.0161,-0.006143,0.001244
883074279,3,0.015626,-0.00434,-9.2E-4
883074289,3,0.014096,-6.63E-4,-2.25E-4
883074299,3,0.012873,0.002725,3.94E-4
883074309,3,0.009277,0.006905,-1.31E-4
883074319,3,0.004931,0.011844,-0.002658
883074329,3,6.89E-4,0.016626,-0.001745
883074339,3,-0.005194,0.021281,0.004095
883074349,3,-0.009837,0.025644,0.00519
883074359,3,-0.012531,0.027027,0.002555
883074369,3,-0.013791,0.028517,0.001852
883074379,3,-0.014161,0.028624,0.003396
883074389,3,-0.015543,0.026219,0.003931
883074399,3,-0.012115,0.025189,-0.003495
883074410,3,-0.011352,0.021172,-0.00337
883074420,3,-0.010677,0.018917,0.001962
883074430,3,-0.008606,0.01641,0.003167
883074440,3,-0.005225,0.011915,-4.67E-4
883074450,3,-7.96E-4,0.008383,-0.00299
883074460,3,0.001278,0.004918,0.001756
883074470,3,0.004087,0.001189,0.003255
883074480,3,0.007356,-0.004155,-1.3E-5
883074490,3,0.010353,-0.009134,-5.21E-4
883074500,3,0.011986,-0.013309,0.002776
883074510,3,0.014249,-0.017159,0.002475
883074520,3,0.015358,-0.020622,5.76E-4
883074530,3,0.015095,-0.023265,-7.53E-4
883074540,3,0.014502,-0.024614,-2.84E-4
883074551,3,0.012751,-0.024415,-1.62E-4
883074561,3,0.010201,-0.022788,-0.002428
883074571,3,0.006054,-0.021614,-0.003856
883074581,3,0.002353,-0.017866,-0.00232
883074591,3,-0.002969,-0.013399,0.001784
883074601,3,-0.00876,-0.010081,0.004236
883074611,3,-0.011158,-0.007809,0.002878
883074621,3,-0.012821,-0.006949,0.001344
883074631,3,-0.012682,-0.005687,0.001203
883074641,3,-0.012891,-0.004486,-1.85E-4
883074651,3,-0.013314,-0.003588,-8.51E-4
883074661,3,-0.011736,-0.002743,-2.32E-4
883074671,3,-0.009708,-0.002705,0.001473
883074681,3,-0.008979,-0.001398,7.32E-4
883074692,3,-0.004885,-2.24E-4,-0.001776
883074702,3,-0.001673,-4.35E-4,-1.44E-4
883074712,3,0.001023,8.64E-4,0.001863
883074722,3,0.004521,0.001649,2.2E-5
883074732,3,0.007192,0.001958,7.21E-4
883074742,3,0.009776,0.00246,0.001406
883074752,3,0.012737,0.002862,0.002018
883074762,3,0.015041,0.002353,8.2E-5
883074772,3,0.015098,0.002712,-8.91E-4
883074782,3,0.015334,0.004085,3.71E-4
883074792,3,0.014119,0.006205,0.002084
883074802,3,0.012316,0.009178,1.35E-4
883074812,3,0.008959,0.011492,-0.001806
883074822,3,0.005635,0.015003,-0.001062
883074833,3,0.001954,0.018004,4.3E-5
883074843,3,-0.003033,0.020915,6.74E-4
883074853,3,-0.009002,0.022542,0.003412
883074863,3,-0.011096,0.023077,0.004198
883074873,3,-0.012452,0.022931,0.003168
883074883,3,-0.013154,0.020962,0.001703
883074893,3,-0.013651,0.017025,7.87E-4
883074903,3,-0.01124,0.014131,-0.002115
883074913,3,-0.010078,0.011624,-0.001691
883074923,3,-0.008828,0.009171,8.16E-4
883074933,3,-0.008531,0.005741,0.002954
