icm4n607_acc,iven_sense,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
883071247,3,0.75105006,-0.13005,9.858001,1779992542824
883071257,3,0.79005,-0.13005,9.64995,1779992542834
883071267,3,0.78495,-0.171,9.65205,1779992542844
883071277,3,0.85395,-0.123,9.745951,1779992542854
883071287,3,0.69405,-0.11100001,9.69495,1779992542864
883071297,3,0.67905,-0.01995,9.765,1779992542874
883071307,3,0.6,0.07005,9.71205,1779992542884
883071317,3,0.46605003,0.15405001,9.93,1779992542894
883071327,3,0.41595003,0.18705001,9.937051,1779992542904
883071337,3,0.48600003,0.22605,9.71895,1779992542915
883071347,3,0.41400003,0.21105,9.66195,1779992542925
883071357,3,0.43500003,0.252,9.65205,1779992542935
883071368,3,0.33,0.39600003,9.849001,1779992542945
883071378,3,0.26505002,0.28605002,9.97095,1779992542955
883071388,3,0.37500003,0.31395,9.657001,1779992542964
883071398,3,0.41400003,0.36900002,9.528001,1779992542975
883071408,3,0.46395,0.40500003,9.736051,1779992542986
883071418,3,0.07095,0.42195,10.210051,1779992542997
883071428,3,0.59595,0.35295,9.63105,1779992543007
883071438,3,0.54495,0.32895002,9.5779505,1779992543015
883071448,3,0.36105,0.35700002,10.057051,1779992543026
883071458,3,0.675,0.393,9.71895,1779992543038
883071468,3,0.66705,0.26595002,9.64995,1779992543046
883071478,3,0.73695004,0.28995,9.754951,1779992543058
883071488,3,0.588,0.27795002,9.898951,1779992543066
883071499,3,0.76605004,0.26205,9.74295,1779992543076
883071509,3,0.82800007,0.21405001,9.7890005,1779992543086
883071519,3,0.78000003,0.26205,9.636001,1779992543095
883071529,3,0.62700003,0.28095,9.906,1779992543106
883071539,3,0.67005,0.28995,9.858001,1779992543116
883071549,3,0.63900006,0.34305,9.825001,1779992543126
883071559,3,0.615,0.35295,9.7240505,1779992543137
883071569,3,0.6,0.34800002,9.658951,1779992543145
883071579,3,0.55695003,0.372,9.669001,1779992543163
883071589,3,0.46395,0.35700002,9.766951,1779992543166
883071599,3,0.36795002,0.432,9.882001,1779992543175
883071609,3,0.31800002,0.453,9.93,1779992543186
883071619,3,0.44205,0.34500003,9.67905,1779992543195
883071629,3,0.411,0.333,9.70995,1779992543207
883071640,3,0.351,0.39105,9.784051,1779992543219
883071650,3,0.26505002,0.333,9.987,1779992543227
883071660,3,0.47100002,0.29505002,9.669001,1779992543237
883071670,3,0.44205,0.20400001,9.729,1779992543247
883071680,3,0.51705,0.252,9.70995,1779992543256
883071690,3,0.48600003,0.21105,9.825001,1779992543267
883071700,3,0.51195,0.156,9.894,1779992543277
883071710,3,0.61695004,0.075,9.870001,1779992543288
883071720,3,0.64605004,-0.010050001,9.68805,1779992543298
883071730,3,0.71505004,-0.043950003,9.790951,1779992543309
883071740,3,0.804,-0.112950005,9.82695,1779992543317
883071750,3,0.83295006,-0.135,9.78195,1779992543328
883071760,3,0.77805007,-0.09900001,9.601951,1779992543338
883071770,3,0.80895007,-0.13005,9.70005,1779992543348
