orientation,mtk,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
883072465,0,336.01077,-1.475267,2.192906
883072476,0,336.04495,-1.504671,2.215018
883072486,0,336.0776,-1.52225,2.230864
883072496,0,336.09183,-1.544136,2.251027
883072506,0,336.08447,-1.557881,2.279976
883072516,0,336.0598,-1.571714,2.305822
883072526,0,336.0252,-1.597334,2.308497
883072536,0,335.98364,-1.624833,2.293001
883072546,0,335.92688,-1.652917,2.280935
883072556,0,335.85486,-1.686016,2.269792
883072566,0,335.7739,-1.715315,2.231337
883072576,0,335.69763,-1.748394,2.166131
883072586,0,335.6395,-1.772385,2.121564
883072596,0,335.60373,-1.789027,2.104266
883072606,0,335.561,-1.799297,2.049597
883072617,0,335.50708,-1.798395,2.003973
883072627,0,335.46768,-1.776817,1.996595
883072637,0,335.45612,-1.742106,1.970273
883072647,0,335.4703,-1.717514,1.942945
883072657,0,335.50125,-1.672697,1.939373
883072667,0,335.53168,-1.621913,1.932054
883072677,0,335.5646,-1.575711,1.938715
883072687,0,335.61945,-1.517496,1.949642
883072697,0,335.68622,-1.457056,1.96723
883072707,0,335.75064,-1.398587,1.98821
883072717,0,335.80804,-1.321567,2.029023
883072727,0,335.87012,-1.247449,2.064886
883072737,0,335.95276,-1.186327,2.101561
883072748,0,336.0376,-1.111345,2.146541
883072758,0,336.11533,-1.052435,2.181183
883072768,0,336.19257,-1.009431,2.206022
883072778,0,336.28934,-0.963941,2.221798
883072788,0,336.40625,-0.961601,2.225069
883072798,0,336.5446,-0.959827,2.19185
883072808,0,336.68176,-0.974745,2.165966
883072818,0,336.80206,-1.011495,2.130185
883072828,0,336.9194,-1.044669,2.103538
883072838,0,337.0498,-1.083159,2.069328
883072848,0,337.18973,-1.137272,2.019671
883072858,0,337.33832,-1.182288,1.996446
883072868,0,337.4908,-1.218456,1.994973
883072878,0,337.6343,-1.268866,1.97653
883072889,0,337.7807,-1.318833,1.953248
883072899,0,337.93088,-1.35377,1.94971
883072909,0,338.09888,-1.395793,1.95723
883072919,0,338.25598,-1.438157,1.962169
883072929,0,338.3769,-1.478527,1.964378
883072939,0,338.4508,-1.514585,1.988551
883072949,0,338.4861,-1.539162,2.03606
883072959,0,338.47733,-1.567778,2.070892
883072969,0,338.42273,-1.594743,2.108964
883072979,0,338.31567,-1.600418,2.16617
883072989,0,338.15463,-1.598968,2.226713
883072999,0,337.97342,-1.598333,2.281336
883073009,0,337.7967,-1.596045,2.329791
883073019,0,337.62833,-1.600905,2.360417
883073030,0,337.45297,-1.601997,2.393349
883073040,0,337.2919,-1.603165,2.418219
883073050,0,337.19586,-1.617992,2.414026
883073060,0,337.14334,-1.628892,2.409093
883073070,0,337.12067,-1.634463,2.403423
883073080,0,337.1125,-1.649008,2.384593
883073090,0,337.11163,-1.640795,2.374834
883073100,0,337.11108,-1.641695,2.389898
883073110,0,337.1241,-1.63319,2.367565
883073120,0,337.14682,-1.612196,2.357194
883073130,0,337.11868,-1.588611,2.352969
883073140,0,337.08124,-1.560097,2.352835
883073150,0,336.99823,-1.521521,2.363364
883073160,0,336.89542,-1.49045,2.368003
883073171,0,336.78708,-1.45697,2.37342
883073181,0,336.67166,-1.408852,2.40476
883073191,0,336.5618,-1.358767,2.450519
883073201,0,336.44342,-1.321106,2.482961
883073211,0,336.35654,-1.276174,2.525532
883073221,0,336.2827,-1.223406,2.585635
883073231,0,336.27176,-1.171667,2.652655
883073241,0,336.307,-1.129573,2.711557
883073251,0,336.39932,-1.09218,2.762442
883073261,0,336.56644,-1.051539,2.821402
883073271,0,336.79913,-1.017874,2.875711
883073281,0,337.1148,-1.006159,2.911249
883073291,0,337.46677,-1.008674,2.938429
883073302,0,337.84293,-1.020945,2.954571
883073312,0,338.2293,-1.054076,2.956416
883073322,0,338.6135,-1.097361,2.948568
883073332,0,338.9619,-1.150785,2.935213
883073342,0,339.24734,-1.205342,2.928255
883073352,0,339.46548,-1.262281,2.915729
883073362,0,339.6287,-1.321333,2.881905
883073372,0,339.75552,-1.382917,2.881875
883073382,0,339.8651,-1.431939,2.889068
883073392,0,339.9662,-1.47663,2.895941
883073402,0,340.06787,-1.526022,2.896314
883073412,0,340.17136,-1.561672,2.89697
883073422,0,340.29565,-1.596869,2.923633
883073432,0,340.44363,-1.626806,2.94821
883073443,0,340.59418,-1.647655,2.982728
883073453,0,340.74536,-1.669218,3.008054
883073463,0,340.88617,-1.679176,3.044322
883073473,0,341.0148,-1.680773,3.078296
883073483,0,341.14093,-1.673282,3.127347
883073493,0,341.2701,-1.653095,3.169305
883073503,0,341.38297,-1.631718,3.209811
883073513,0,341.4655,-1.608475,3.241946
883073523,0,341.54642,-1.583874,3.275596
883073533,0,341.6256,-1.562996,3.296548
883073543,0,341.6974,-1.544555,3.300868
883073553,0,341.75095,-1.52471,3.300675
883073563,0,341.77216,-1.514083,3.29681
883073573,0,341.75507,-1.506056,3.271378
883073584,0,341.70453,-1.503122,3.237022
883073594,0,341.63623,-1.509568,3.198479
883073604,0,341.5336,-1.501005,3.152393
883073614,0,341.4097,-1.485374,3.127286
883073624,0,341.27316,-1.467573,3.102594
883073634,0,341.13376,-1.445841,3.080388
883073644,0,341.0024,-1.420623,3.060035
883073654,0,340.87985,-1.391657,3.031109
883073664,0,340.7754,-1.365189,3.040154
883073674,0,340.68784,-1.332218,3.034921
883073684,0,340.6087,-1.298402,3.041669
883073694,0,340.53952,-1.272503,3.044488
883073704,0,340.47852,-1.237403,3.059088
883073714,0,340.43896,-1.207276,3.104131
883073725,0,340.4112,-1.181214,3.127729
883073735,0,340.4019,-1.155236,3.160041
883073745,0,340.41678,-1.128134,3.185473
883073755,0,340.4511,-1.108663,3.229011
883073765,0,340.50537,-1.085978,3.258384
883073775,0,340.56046,-1.081547,3.285309
883073785,0,340.60825,-1.09415,3.290762
883073795,0,340.64548,-1.110232,3.298184
883073805,0,340.6799,-1.142015,3.294608
883073815,0,340.71304,-1.190352,3.279759
883073825,0,340.72797,-1.237926,3.25134
883073835,0,340.71457,-1.303184,3.205469
883073845,0,340.68832,-1.369249,3.16128
883073856,0,340.66174,-1.428825,3.129991
883073866,0,340.64075,-1.488858,3.097909
883073876,0,340.61624,-1.548452,3.070457
883073886,0,340.58414,-1.590042,3.031033
883073896,0,340.558,-1.625268,3.02366
883073906,0,340.54822,-1.658202,3.029257
883073916,0,340.56015,-1.685787,3.021142
883073926,0,340.5865,-1.715066,3.012826
883073936,0,340.62704,-1.72803,3.019199
883073946,0,340.67953,-1.731889,3.032823
883073956,0,340.74542,-1.740011,3.071195
883073966,0,340.80264,-1.729034,3.089197
883073976,0,340.83035,-1.712674,3.112838
883073986,0,340.83337,-1.690071,3.141544
883073997,0,340.81497,-1.654591,3.174541
883074007,0,340.78226,-1.615032,3.215778
883074017,0,340.73337,-1.578838,3.243148
883074027,0,340.67252,-1.535992,3.261963
883074037,0,340.59323,-1.500256,3.279669
883074047,0,340.52255,-1.469568,3.28998
883074057,0,340.4726,-1.440281,3.288111
883074067,0,340.4394,-1.42412,3.274812
883074077,0,340.4188,-1.410579,3.246911
883074087,0,340.39456,-1.404262,3.216352
883074097,0,340.35538,-1.399756,3.165107
883074107,0,340.3077,-1.395574,3.132018
883074117,0,340.2652,-1.377184,3.098251
883074127,0,340.22363,-1.366941,3.07598
883074138,0,340.18298,-1.352849,3.060965
883074148,0,340.12964,-1.333166,3.037151
883074158,0,340.06223,-1.322276,3.01928
